"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.908725482E1,2.963317871E0,-1.038066101E1,7.637481689E-1
5.908972674E1,2.926208496E0,-1.034893799E1,7.439880371E-1
5.909219866E1,2.938171387E0,-1.034953308E1,7.230377197E-1
5.909470111E1,2.920822144E0,-1.030404663E1,7.230377197E-1
5.909717303E1,2.904663086E0,-1.024299622E1,6.973114014E-1
5.909967547E1,2.944763184E0,-1.026034546E1,6.835327148E-1
5.910214739E1,2.896286011E0,-1.021186829E1,6.075286865E-1
5.910461932E1,2.846603394E0,-1.019570923E1,5.650329590E-1
5.910712176E1,2.852584839E0,-1.020828247E1,6.087188721E-1
5.910959368E1,2.823852539E0,-1.017056274E1,5.931549072E-1
5.911206561E1,2.804702759E0,-1.014543152E1,5.261230469E-1
5.911456805E1,2.753219604E0,-1.011489868E1,5.363006592E-1
5.911703997E1,2.726882935E0,-1.009634399E1,5.291137695E-1
5.911954241E1,2.694564819E0,-1.011430359E1,5.326995850E-1
5.912201434E1,2.653869629E0,-1.012089539E1,4.902038574E-1
5.912448626E1,2.630523682E0,-1.011788940E1,4.914093018E-1
5.912698870E1,2.579040527E0,-1.012628174E1,4.201812744E-1
5.912946063E1,2.510208130E0,-1.011190796E1,4.483032227E-1
5.913193255E1,2.490463257E0,-1.016877747E1,4.447174072E-1
5.913443499E1,2.432403564E0,-1.013166809E1,4.513092041E-1
5.913690692E1,2.428207397E0,-1.007778931E1,3.639068604E-1
5.913940936E1,2.405471802E0,-1.008198547E1,3.890533447E-1
5.914188128E1,2.373748779E0,-1.006761169E1,4.064178467E-1
5.914435320E1,2.317474365E0,-1.008737183E1,3.902435303E-1
5.914685565E1,2.229492188E0,-1.010293579E1,3.531341553E-1
5.914932757E1,2.174423218E0,-1.009216309E1,3.351898193E-1
5.915179949E1,2.142700195E0,-1.007479858E1,3.327941895E-1
5.915430194E1,2.111572266E0,-1.006163025E1,2.872924805E-1
5.915677386E1,2.083450317E0,-1.007240295E1,3.196258545E-1
5.915927630E1,2.036163330E0,-1.006343079E1,3.399658203E-1
5.916174822E1,1.988281250E0,-1.000895691E1,2.753295898E-1
5.916422015E1,1.994857788E0,-9.957489014E0,2.777252197E-1
5.916672259E1,1.916458130E0,-9.989212036E0,2.274475098E-1
5.916919451E1,1.894897461E0,-9.985015869E0,2.843017578E-1
5.917166644E1,1.885925293E0,-9.947906494E0,2.346343994E-1
5.917416888E1,1.763824463E0,-9.962265015E0,2.256469727E-1
5.917664080E1,1.766815186E0,-9.937728882E0,2.525787354E-1
5.917914324E1,1.782974243E0,-9.841964722E0,2.495880127E-1
5.918161517E1,1.709945679E0,-9.823410034E0,2.693481445E-1
5.918408709E1,1.575881958E0,-9.843765259E0,2.483978271E-1
5.918658953E1,1.596832275E0,-9.802459717E0,2.555694580E-1
5.918906146E1,1.568695068E0,-9.807846069E0,2.118835449E-1
5.919156390E1,1.522003174E0,-9.855133057E0,1.807556152E-1
5.919403582E1,1.514221191E0,-9.808441162E0,2.310333252E-1
5.919650775E1,1.504653931E0,-9.801864624E0,1.921234131E-1
5.919901019E1,1.447189331E0,-9.832382202E0,1.903381348E-1
5.920148211E1,1.445983887E0,-9.802459717E0,2.322387695E-1
5.920395403E1,1.442993164E0,-9.837768555E0,2.190704346E-1
5.920645648E1,1.417861938E0,-9.824600220E0,2.364196777E-1
5.920892840E1,1.332260132E0,-9.849746704E0,2.669525146E-1
5.921143084E1,1.355606079E0,-9.879074097E0,1.849517822E-1
5.921390276E1,1.349624634E0,-9.873687744E0,2.112884521E-1
5.921637469E1,1.302932739E0,-9.843765259E0,2.196655273E-1
5.921887713E1,1.297546387E0,-9.888656616E0,2.292327881E-1
5.922134905E1,1.286773682E0,-9.881469727E0,1.681823730E-1
5.922382098E1,1.257446289E0,-9.877883911E0,1.592102051E-1
5.922632342E1,1.262832642E0,-9.907806396E0,1.370697021E-1
5.922879534E1,1.219146729E0,-9.884460449E0,1.544189453E-1
5.923129778E1,1.211364746E0,-9.869491577E0,2.136840820E-1
5.923376971E1,1.155700684E0,-9.904815674E0,1.987152100E-1
5.923624163E1,1.168258667E0,-9.902420044E0,1.645965576E-1
5.923874407E1,1.134140015E0,-9.931152344E0,1.598052979E-1
5.924121600E1,1.135940552E0,-9.923965454E0,1.789550781E-1
5.924368792E1,1.101226807E0,-9.985610962E0,1.963195801E-1
5.924619036E1,1.117980957E0,-9.986221313E0,1.532287598E-1
5.924866229E1,1.096435547E0,-9.999984741E0,1.855468750E-1
5.925116473E1,1.059326172E0,-1.013465881E1,1.723785400E-1
5.925363665E1,1.035980225E0,-1.019810486E1,1.580200195E-1
5.925610858E1,1.055740356E0,-1.024598694E1,1.538238525E-1
5.925861102E1,1.034194946E0,-1.031481934E1,1.556243896E-1
5.926108294E1,1.025207520E0,-1.033337402E1,1.550140381E-1
5.926355486E1,1.018020630E0,-1.040280151E1,1.185150146E-1
5.926605731E1,9.707489014E-1,-1.043991089E1,1.687927246E-1
5.926852923E1,9.791259766E-1,-1.046864319E1,1.215057373E-1
5.927103167E1,9.617614746E-1,-1.044410706E1,1.322784424E-1
5.927350360E1,9.384155273E-1,-1.040460205E1,1.735687256E-1
5.927597552E1,9.180755615E-1,-1.042854309E1,1.598052979E-1
5.927847796E1,9.312438965E-1,-1.042614746E1,1.885375977E-1
5.928094988E1,9.055023193E-1,-1.044290161E1,2.059020996E-1
5.928342181E1,8.498382568E-1,-1.044351196E1,1.927337646E-1
5.928592425E1,8.312835693E-1,-1.039921570E1,2.519836426E-1
5.928839617E1,8.133239746E-1,-1.037167358E1,2.531890869E-1
5.929089861E1,7.798004150E-1,-1.030224609E1,2.364196777E-1
5.929337054E1,7.762145996E-1,-1.028668213E1,2.454071045E-1
5.929584246E1,7.361145020E-1,-1.029806519E1,2.346343994E-1
5.929834490E1,7.696228027E-1,-1.024060059E1,2.687377930E-1
5.930081683E1,7.343139648E-1,-1.020228577E1,3.148345947E-1
5.930328875E1,7.175598145E-1,-1.015081787E1,3.345794678E-1
5.930579119E1,6.768493652E-1,-1.010592651E1,3.387756348E-1
5.930826312E1,7.043914795E-1,-1.000836182E1,4.105987549E-1
5.931076556E1,7.001953125E-1,-1.000836182E1,4.381408691E-1
5.931323748E1,6.882324219E-1,-1.004727173E1,5.063629150E-1
5.931570941E1,6.702728271E-1,-1.002511597E1,4.955902100E-1
5.931821185E1,7.091827393E-1,-1.000057983E1,5.177459717E-1
5.932068377E1,7.409057617E-1,-1.003588867E1,5.494689941E-1
5.932315569E1,7.349090576E-1,-1.000537109E1,5.764007568E-1
5.932565814E1,7.648468018E-1,-1.008258057E1,5.590362549E-1
5.932813006E1,7.857971191E-1,-1.012866211E1,6.147003174E-1
5.933063250E1,8.348693848E-1,-1.013705444E1,6.584014893E-1
5.933310442E1,8.869476318E-1,-1.014183044E1,5.925598145E-1
5.933557635E1,9.246520996E-1,-1.014602661E1,6.260833740E-1
5.933807879E1,9.869079590E-1,-1.020050049E1,6.877288818E-1
5.934055071E1,1.010238647E0,-1.022622681E1,6.440429688E-1
5.934305316E1,1.061721802E0,-1.023521423E1,7.212524414E-1
5.934552508E1,1.114395142E0,-1.029566956E1,7.218475342E-1
5.934799700E1,1.161682129E0,-1.032020569E1,7.422027588E-1
5.935049944E1,1.225128174E0,-1.039083862E1,7.793121338E-1
5.935297137E1,1.250259399E0,-1.049079895E1,7.457885742E-1
5.935544329E1,1.270614624E0,-1.051652527E1,7.817077637E-1
5.935794573E1,1.300537109E0,-1.053208923E1,8.062438965E-1
5.936041766E1,1.371170044E0,-1.057519531E1,8.038482666E-1
5.936292010E1,1.465744019E0,-1.063864136E1,8.074340820E-1
5.936539202E1,1.491485596E0,-1.069250488E1,8.044433594E-1
5.936786395E1,1.504043579E0,-1.070925903E1,8.355712891E-1
5.937036639E1,1.533981323E0,-1.077391052E1,8.798675537E-1
5.937283831E1,1.585449219E0,-1.087745667E1,8.397674561E-1
5.937531024E1,1.601608276E0,-1.091575623E1,8.523254395E-1
5.937781268E1,1.608200073E0,-1.096842957E1,8.984222412E-1
5.938028460E1,1.601013184E0,-1.102110291E1,8.684844971E-1
5.938278704E1,1.702163696E0,-1.106420898E1,8.672943115E-1
5.938525897E1,1.705764771E0,-1.107856750E1,9.450988770E-1
5.938773089E1,1.620162964E0,-1.109832764E1,9.211578369E-1
5.939023333E1,1.650100708E0,-1.116535950E1,9.241638184E-1
5.939270526E1,1.705169678E0,-1.114559937E1,9.289398193E-1
5.939517718E1,1.713546753E0,-1.113961792E1,9.678497314E-1
5.939767962E1,1.715332031E0,-1.112704468E1,9.804229736E-1
5.940015154E1,1.675231934E0,-1.108634949E1,9.277496338E-1
5.940265398E1,1.700973511E0,-1.102230835E1,9.528808594E-1
5.940512591E1,1.698577881E0,-1.093013000E1,9.792175293E-1
5.940759783E1,1.746459961E0,-1.084513855E1,1.074996948E0
5.941010028E1,1.726104736E0,-1.074876404E1,1.100723267E0
5.941257220E1,1.688995361E0,-1.058177185E1,1.133651733E0
5.941504412E1,1.699783325E0,-1.051173401E1,1.169555664E0
5.941754656E1,1.679428101E0,-1.040939331E1,1.172561646E0
5.942001849E1,1.701568604E0,-1.027412415E1,1.210861206E0
5.942252093E1,1.680023193E0,-1.017176819E1,1.232406616E0
5.942499285E1,1.666854858E0,-1.008497620E1,1.231811523E0
5.942746478E1,1.638717651E0,-9.931747437E0,1.226425171E0
5.942996722E1,1.642913818E0,-9.772537231E0,1.225830078E0
5.943243914E1,1.626159668E0,-9.635467529E0,1.250366211E0
5.943491107E1,1.621963501E0,-9.481033325E0,1.244384766E0
5.943741351E1,1.580062866E0,-9.302078247E0,1.200683594E0
5.943988543E1,1.603408813E0,-9.157226562E0,1.187515259E0
5.944238787E1,1.601608276E0,-9.021942139E0,1.143234253E0
5.944485980E1,1.601013184E0,-8.881286621E0,1.074386597E0
5.944733172E1,1.611190796E0,-8.728057861E0,1.077392578E0
5.944983416E1,1.600418091E0,-8.632888794E0,1.040878296E0
5.945230609E1,1.655487061E0,-8.520370483E0,9.588775635E-1
5.945477801E1,1.665664673E0,-8.431777954E0,9.169769287E-1
5.945728045E1,1.654891968E0,-8.406036377E0,9.103851318E-1
5.945975237E1,1.763824463E0,-8.294113159E0,8.978271484E-1
5.946225482E1,1.797943115E0,-8.344390869E0,8.140258789E-1
5.946472674E1,1.901489258E0,-8.289321899E0,8.451538086E-1
5.946719866E1,1.929016113E0,-8.145675659E0,8.050384521E-1
5.946970111E1,1.999053955E0,-8.175003052E0,7.691345215E-1
5.947217303E1,2.133132935E0,-8.162429810E0,7.775115967E-1
5.947464495E1,2.203155518E0,-8.227081299E0,7.553710938E-1
5.947714739E1,2.316284180E0,-8.259399414E0,8.403625488E-1
5.947961932E1,2.431808472E0,-8.328231812E0,8.158264160E-1
5.948212176E1,2.561691284E0,-8.421600342E0,8.218078613E-1
5.948459368E1,2.629928589E0,-8.416809082E0,7.906799316E-1
5.948706561E1,2.774780273E0,-8.509597778E0,8.068389893E-1
5.948956805E1,2.860961914E0,-8.512588501E0,8.451538086E-1
5.949203997E1,3.000427246E0,-8.571838379E0,8.361663818E-1
5.949451190E1,3.082427979E0,-8.625701904E0,8.840484619E-1
5.949701434E1,3.127914429E0,-8.687362671E0,8.906402588E-1
5.949948626E1,3.250015259E0,-8.726272583E0,8.780670166E-1
5.950198870E1,3.361358643E0,-8.805267334E0,9.391174316E-1
5.950446063E1,3.513977051E0,-8.863937378E0,9.810180664E-1
5.950693255E1,3.648056030E0,-8.906433105E0,1.024719238E0
5.950943499E1,3.704925537E0,-8.978256226E0,1.046859741E0
5.951190692E1,3.808471680E0,-9.050674438E0,1.018722534E0
5.951437884E1,3.868331909E0,-9.081802368E0,1.060028076E0
5.951688128E1,3.966491699E0,-9.137466431E0,1.063613892E0
5.951935320E1,4.049682617E0,-9.222457886E0,1.083969116E0
5.952185565E1,4.098770142E0,-9.279327393E0,1.112106323E0
5.952432757E1,4.174789429E0,-9.349349976E0,1.139038086E0
5.952679949E1,4.219070435E0,-9.411605835E0,1.117492676E0
5.952930194E1,4.257980347E0,-9.424774170E0,1.142623901E0
5.953177386E1,4.297485352E0,-9.505584717E0,1.196502686E0
5.953424578E1,4.303466797E0,-9.618698120E0,1.176742554E0
5.953674822E1,4.345962524E0,-9.627090454E0,1.154602051E0
5.953922015E1,4.397445679E0,-9.661193848E0,1.145019531E0
5.954172259E1,4.407012939E0,-9.705490112E0,1.167175293E0
5.954419451E1,4.378295898E0,-9.671371460E0,1.186920166E0
5.954666644E1,4.372299194E0,-9.670181274E0,1.210861206E0
5.954916888E1,4.362731934E0,-9.732421875E0,1.225234985E0
5.955164080E1,4.312454224E0,-9.713272095E0,1.172561646E0
5.955414324E1,4.332794189E0,-9.691726685E0,1.161178589E0
5.955661517E1,4.304061890E0,-9.673171997E0,1.126464844E0
5.955908709E1,4.260971069E0,-9.709686279E0,1.125869751E0
5.956158953E1,4.265762329E0,-9.730636597E0,1.133056641E0
5.956406146E1,4.181365967E0,-9.724655151E0,1.124069214E0
5.956653338E1,4.104751587E0,-9.694717407E0,1.182128906E0
5.956903582E1,4.103561401E0,-9.739013672E0,1.151611328E0
5.957150775E1,4.059860229E0,-9.724655151E0,1.119277954E0
5.957401019E1,3.952117920E0,-9.736618042E0,1.135452271E0
5.957648211E1,3.883285522E0,-9.758163452E0,1.159393311E0
5.957895403E1,3.849761963E0,-9.807250977E0,1.156387329E0
5.958145648E1,3.759384155E0,-9.825805664E0,1.174957275E0
5.958392840E1,3.697143555E0,-9.847946167E0,1.177337646E0
5.958640032E1,3.654037476E0,-9.843154907E0,1.173751831E0
5.958890276E1,3.555877686E0,-9.854537964E0,1.195892334E0
5.959137469E1,3.520568848E0,-9.855133057E0,1.197097778E0
5.959387713E1,3.465499878E0,-9.875488281E0,1.183334351E0
5.959634905E1,3.409835815E0,-9.861114502E0,1.204879761E0
5.959882098E1,3.367935181E0,-9.959274292E0,1.313217163E0
5.960132342E1,3.339202881E0,-1.002333069E1,1.271911621E0
5.960379534E1,3.297302246E0,-1.004307556E1,1.256958008E0
5.960626727E1,3.285339355E0,-1.004008484E1,1.308425903E0
5.960876971E1,3.219497681E0,-1.012089539E1,1.325180054E0
5.961124163E1,3.189575195E0,-1.015739441E1,1.303634644E0
5.961374407E1,3.118347168E0,-1.017715454E1,1.364685059E0
5.961621600E1,3.120132446E0,-1.021006775E1,1.437118530E0
5.961868792E1,3.100387573E0,-1.023281860E1,1.458663940E0
5.962119036E1,3.059677124E0,-1.021665955E1,1.450286865E0
5.962366229E1,3.004623413E0,-1.025196838E1,1.495178223E0
5.962613421E1,3.005813599E0,-1.023461914E1,1.576583862E0
5.962863665E1,2.942367554E0,-1.021006775E1,1.549636841E0
5.963110858E1,2.911834717E0,-1.023521423E1,1.556228638E0
5.963361102E1,2.930999756E0,-1.022743225E1,1.635833740E0
5.963608294E1,2.931594849E0,-1.022204590E1,1.699874878E0
5.963855486E1,2.909439087E0,-1.015620422E1,1.707656860E0
5.964105731E1,2.869338989E0,-1.014483643E1,1.711853027E0
5.964352923E1,2.882507324E0,-1.013945007E1,1.770507812E0
5.964600115E1,2.915435791E0,-1.010533142E1,1.787872314E0
5.964850360E1,2.853179932E0,-1.015499878E1,1.815994263E0
5.965097552E1,2.864547729E0,-1.011311340E1,1.871063232E0
5.965347796E1,2.899871826E0,-1.010054016E1,1.854309082E0
5.965594988E1,2.904663086E0,-1.013824463E1,1.832153320E0
5.965842181E1,2.864547729E0,-1.007479858E1,1.883041382E0
5.966092425E1,2.877716064E0,-1.003948975E1,1.947677612E0
5.966339617E1,2.873535156E0,-9.977233887E0,1.991973877E0
5.966586810E1,2.871734619E0,-9.944915771E0,1.965042114E0
5.966837054E1,2.837020874E0,-9.912597656E0,1.953063965E0
5.967084246E1,2.874130249E0,-9.915588379E0,1.951873779E0
5.967334490E1,2.919021606E0,-9.882064819E0,1.997360229E0
5.967581683E1,2.942367554E0,-9.815032959E0,2.026687622E0
5.967828875E1,2.945358276E0,-9.790481567E0,2.032669067E0
5.968079119E1,2.977676392E0,-9.804855347E0,2.054214478E0
5.968326312E1,3.033340454E0,-9.792282104E0,2.064987183E0
5.968573504E1,3.086624146E0,-9.803054810E0,2.078155518E0
5.968823748E1,3.131515503E0,-9.834182739E0,2.052429199E0
5.969070941E1,3.143478394E0,-9.846755981E0,2.092529297E0
5.969321185E1,3.222488403E0,-9.841964722E0,2.071578979E0
5.969568377E1,3.273361206E0,-9.885055542E0,2.077560425E0
5.969815569E1,3.338012695E0,-9.815032959E0,2.115280151E0
5.970065814E1,3.402648926E0,-9.840759277E0,2.084747314E0
5.970313006E1,3.425994873E0,-9.855728149E0,2.094924927E0
5.970563250E1,3.439163208E0,-9.865905762E0,2.113479614E0
5.970810442E1,3.467895508E0,-9.818023682E0,2.097915649E0
5.971057635E1,3.560668945E0,-9.812042236E0,2.158966064E0
5.971307879E1,3.621124268E0,-9.796478271E0,2.118270874E0
5.971555071E1,3.694747925E0,-9.769531250E0,2.130233765E0
5.971802264E1,3.726470947E0,-9.785705566E0,2.193084717E0
5.972052508E1,3.772552490E0,-9.816818237E0,2.146392822E0
5.972299700E1,3.826431274E0,-9.789886475E0,2.134429932E0
5.972546893E1,3.861145020E0,-9.894638062E0,2.176330566E0
5.972797137E1,3.941345215E0,-9.887451172E0,2.223617554E0
5.973044329E1,3.935958862E0,-9.932342529E0,2.175125122E0
5.973294573E1,4.007781982E0,-9.950897217E0,2.154174805E0
5.973541766E1,4.022155762E0,-9.955093384E0,2.237976074E0
5.973788958E1,4.133483887E0,-9.991607666E0,2.232589722E0
5.974039202E1,4.169387817E0,-9.946105957E0,2.262512207E0
5.974286395E1,4.211898804E0,-9.999984741E0,2.236785889E0
5.974533587E1,4.228652954E0,-9.976043701E0,2.254135132E0
5.974783831E1,4.300476074E0,-9.982620239E0,2.231994629E0
5.975031024E1,4.351959229E0,-9.985610962E0,2.228393555E0
5.975281268E1,4.384872437E0,-9.976043701E0,2.225997925E0
5.975528460E1,4.445327759E0,-9.968856812E0,2.237976074E0
5.975775653E1,4.489013672E0,-9.942520142E0,2.241561890E0
5.976025897E1,4.504577637E0,-9.963470459E0,2.233779907E0
5.976273089E1,4.602752686E0,-9.972442627E0,2.287063599E0
5.976520281E1,4.632080078E0,-9.997589111E0,2.336135864E0
5.976770526E1,4.686538696E0,-1.002691650E1,2.336135864E0
5.977017718E1,4.747589111E0,-1.003529358E1,2.305618286E0
5.977267962E1,4.805648804E0,-1.007121277E1,2.369659424E0
5.977515154E1,4.870895386E0,-1.005145264E1,2.389404297E0
5.977762347E1,4.908599854E0,-1.010412598E1,2.475006104E0
5.978012591E1,4.980438232E0,-1.014363098E1,2.491165161E0
5.978259783E1,5.063034058E0,-1.018911743E1,2.548019409E0
5.978506976E1,5.169570923E0,-1.020169067E1,2.607879639E0
5.978757220E1,5.217453003E0,-1.019989014E1,2.677307129E0
5.979004412E1,5.323394775E0,-1.019570923E1,2.706634521E0
5.979254656E1,5.362899780E0,-1.023521423E1,2.796417236E0
5.979501849E1,5.420364380E0,-1.028189087E1,2.847900391E0
5.979749041E1,5.502365112E0,-1.029566956E1,2.879028320E0
5.979999285E1,5.564620972E0,-1.033757019E1,2.938873291E0
5.980246478E1,5.599334717E0,-1.031840515E1,3.001129150E0
5.980493670E1,5.672958374E0,-1.039382935E1,3.077148438E0
5.980743914E1,5.719039917E0,-1.044470215E1,3.162139893E0
5.980991107E1,5.754959106E0,-1.046984863E1,3.147766113E0
5.981241351E1,5.788467407E0,-1.049139404E1,3.176498413E0
5.981488543E1,5.851318359E0,-1.047103882E1,3.215408325E0
5.981735736E1,5.905792236E0,-1.050157166E1,3.266281128E0
5.981985980E1,5.896804810E0,-1.055783081E1,3.304000854E0
5.982233172E1,5.910583496E0,-1.055004883E1,3.266281128E0
5.982480364E1,5.953079224E0,-1.052490234E1,3.304595947E0
5.982730609E1,5.971038818E0,-1.058715820E1,3.318359375E0
5.982977801E1,5.954269409E0,-1.057159424E1,3.295013428E0
5.983228045E1,5.991378784E0,-1.059254456E1,3.305786133E0
5.983475237E1,6.001556396E0,-1.056620789E1,3.305786133E0
5.983722430E1,6.000961304E0,-1.051234436E1,3.380004883E0
5.983972674E1,6.060211182E0,-1.052969360E1,3.339309692E0
5.984219866E1,6.030883789E0,-1.052909851E1,3.329727173E0
5.984467059E1,6.061416626E0,-1.048541260E1,3.382995605E0
5.984717303E1,6.078765869E0,-1.053927612E1,3.374618530E0
5.984964495E1,6.081756592E0,-1.056022644E1,3.352478027E0
5.985214739E1,6.082962036E0,-1.056501770E1,3.293823242E0
5.985461932E1,6.123062134E0,-1.059913635E1,3.320755005E0
5.985709124E1,6.115280151E0,-1.061408997E1,3.329132080E0
5.985959368E1,6.103317261E0,-1.063145447E1,3.329132080E0
5.986206561E1,6.090744019E0,-1.067274475E1,3.356063843E0
5.986456805E1,6.134429932E0,-1.075056458E1,3.354278564E0
5.986703997E1,6.147003174E0,-1.075535583E1,3.342895508E0
5.986951190E1,6.153594971E0,-1.084872437E1,3.308776855E0
5.987201434E1,6.170349121E0,-1.089181519E1,3.329727173E0
5.987448626E1,6.173339844E0,-1.090319824E1,3.287826538E0
5.987695819E1,6.158981323E0,-1.096304321E1,3.275863647E0
5.987946063E1,6.177536011E0,-1.095108032E1,3.235153198E0
5.988193255E1,6.159576416E0,-1.098040771E1,3.202239990E0
5.988443499E1,6.197280884E0,-1.099118042E1,3.167526245E0
5.988690692E1,6.190704346E0,-1.105642700E1,3.136398315E0
5.988937884E1,6.204467773E0,-1.108335876E1,3.171707153E0
5.989188128E1,6.191299438E0,-1.104205322E1,3.130416870E0
5.989435320E1,6.173934937E0,-1.102470398E1,3.119644165E0
5.989682513E1,6.151199341E0,-1.105104065E1,3.117248535E0
5.989932757E1,6.118881226E0,-1.101213074E1,3.129821777E0
5.990179949E1,6.134429932E0,-1.101692200E1,3.123825073E0
5.990430194E1,6.148803711E0,-1.101571655E1,3.059783936E0
5.990677386E1,6.086547852E0,-1.098399353E1,3.050201416E0
5.990924578E1,6.145812988E0,-1.100315857E1,3.122039795E0
5.991174822E1,6.145812988E0,-1.101512146E1,3.090911865E0
5.991422015E1,6.085357666E0,-1.100015259E1,3.092102051E0
5.991669207E1,6.115280151E0,-1.106898499E1,3.047210693E0
5.991919451E1,6.121261597E0,-1.107318115E1,3.053207397E0
5.992166644E1,6.115280151E0,-1.111688232E1,3.090911865E0
5.992416888E1,6.151199341E0,-1.118272400E1,3.079544067E0
5.992664080E1,6.230209351E0,-1.125334167E1,3.113052368E0
5.992911273E1,6.253555298E0,-1.134732056E1,3.115447998E0
5.993161517E1,6.353500366E0,-1.147601318E1,3.143585205E0
5.993408709E1,6.358291626E0,-1.156278992E1,3.145980835E0
5.993655902E1,6.464828491E0,-1.167831421E1,3.157348633E0
5.993906146E1,6.513320923E0,-1.182974243E1,3.191467285E0
5.994156390E1,6.565399170E0,-1.188182068E1,3.230377197E0
5.994403582E1,6.596511841E0,-1.199136353E1,3.301605225E0
5.994650775E1,6.636627197E0,-1.201530457E1,3.342300415E0
5.994897967E1,6.621063232E0,-1.199075317E1,3.302795410E0
5.995148211E1,6.655181885E0,-1.227388000E1,3.351882935E0
5.995395403E1,6.812591553E0,-1.237683105E1,3.412933350E0
5.995642596E1,6.871856689E0,-1.237144470E1,3.481765747E0
5.995892840E1,6.872451782E0,-1.242889404E1,3.481765747E0
5.996140032E1,6.865264893E0,-1.249234009E1,3.594894409E0
5.996390276E1,6.892196655E0,-1.246182251E1,3.669708252E0
5.996637469E1,6.920928955E0,-1.250132751E1,3.677490234E0
5.996884661E1,6.935897827E0,-1.252885437E1,3.705627441E0
5.997134905E1,6.929306030E0,-1.246421814E1,3.731964111E0
5.997382098E1,6.934692383E0,-1.250431824E1,3.811569214E0
5.997629290E1,6.899978638E0,-1.252107239E1,3.833709717E0
5.997879534E1,6.892196655E0,-1.251628113E1,3.870223999E0
5.998126727E1,6.914947510E0,-1.247138977E1,3.844482422E0
5.998376971E1,6.902969360E0,-1.250849915E1,3.937850952E0
5.998624163E1,6.897583008E0,-1.246839905E1,3.962402344E0
5.998871356E1,6.934097290E0,-1.247618103E1,3.939056396E0
5.999121600E1,6.909561157E0,-1.252645874E1,3.943252563E0
5.999368792E1,6.919128418E0,-1.256477356E1,4.005493164E0
5.999619036E1,6.929306030E0,-1.253305054E1,4.025848389E0
5.999866229E1,6.970611572E0,-1.258033752E1,4.056976318E0
6.000113421E1,7.029266357E0,-1.256655884E1,4.156921387E0
6.000363665E1,7.041244507E0,-1.255877686E1,4.111434937E0
6.000610858E1,7.047225952E0,-1.260546875E1,4.098266602E0
6.000858050E1,7.092712402E0,-1.258871460E1,4.138977051E0
6.001108294E1,7.078353882E0,-1.250790405E1,4.137771606E0
6.001355486E1,7.084930420E0,-1.239538574E1,4.185058594E0
6.001605731E1,7.118453979E0,-1.229003906E1,4.131790161E0
6.001852923E1,7.143585205E0,-1.217631531E1,4.123413086E0
6.002100115E1,7.159759521E0,-1.202009583E1,4.159927368E0
6.002350360E1,7.132812500E0,-1.175134277E1,4.056365967E0
6.002597552E1,7.096908569E0,-1.156518555E1,4.067138672E0
6.002844744E1,7.080749512E0,-1.133953857E1,4.049789429E0
6.003094988E1,7.118453979E0,-1.101452637E1,4.062957764E0
6.003342181E1,7.083145142E0,-1.070028687E1,4.071334839E0
6.003592425E1,7.057998657E0,-1.044590759E1,4.076126099E0
6.003839617E1,7.068771362E0,-1.021784973E1,4.040802002E0
6.004086810E1,7.014907837E0,-9.965866089E0,4.025848389E0
6.004337054E1,7.052017212E0,-9.750976562E0,4.060562134E0
6.004584246E1,7.073562622E0,-9.540298462E0,4.047988892E0
6.004831439E1,7.107086182E0,-9.336181641E0,4.084503174E0
6.005081683E1,7.177703857E0,-9.153625488E0,4.164703369E0
6.005328875E1,7.217208862E0,-8.990219116E0,4.155136108E0
6.005579119E1,7.260314941E0,-8.842987061E0,4.114425659E0
6.005826312E1,7.327346802E0,-8.738830566E0,4.144958496E0
6.006073504E1,7.363861084E0,-8.664016724E0,4.129394531E0
6.006323748E1,7.442276001E0,-8.615539551E0,4.130584717E0
6.006570941E1,7.460220337E0,-8.577224731E0,4.104858398E0
6.006818133E1,7.501525879E0,-8.550888062E0,4.029434204E0
6.007068377E1,7.542831421E0,-8.539520264E0,3.973770142E0
6.007315569E1,7.611053467E0,-8.587402344E0,3.934265137E0
6.007565814E1,7.684677124E0,-8.663421631E0,3.873214722E0
6.007813006E1,7.715209961E0,-8.724472046E0,3.783432007E0
6.008060198E1,7.743942261E0,-8.832809448E0,3.683471680E0
6.008310442E1,7.802597046E0,-8.917800903E0,3.626617432E0
6.008557635E1,7.830123901E0,-9.039901733E0,3.517669678E0
6.008804827E1,7.861251831E0,-9.139266968E0,3.434478760E0
6.009055071E1,7.863052368E0,-9.254180908E0,3.328536987E0
6.009302264E1,7.885787964E0,-9.354736328E0,3.250122070E0
6.009552508E1,7.851684570E0,-9.499588013E0,3.141784668E0
6.009799700E1,7.840896606E0,-9.660003662E0,3.045425415E0
6.010046893E1,7.821151733E0,-9.793487549E0,2.956237793E0
6.010297137E1,7.753509521E0,-9.938323975E0,2.908950806E0
6.010544329E1,7.711624146E0,-1.009216309E1,2.840118408E0
6.010794573E1,7.647567749E0,-1.023461914E1,2.734176636E0
6.011041766E1,7.566772461E0,-1.037048340E1,2.613265991E0
6.011288958E1,7.467407227E0,-1.051113892E1,2.564788818E0
6.011539202E1,7.431488037E0,-1.066377258E1,2.515106201E0
6.011786395E1,7.326751709E0,-1.080622864E1,2.453460693E0
6.012033587E1,7.243545532E0,-1.095048523E1,2.410354614E0
