"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.711207462E1,-1.991387939E1,-2.083853149E1,5.503662109E0
3.711457706E1,-1.991387939E1,-2.083853149E1,4.946411133E0
3.711704898E1,-1.991387939E1,-2.083853149E1,4.456802368E0
3.711952091E1,-1.991387939E1,-2.083853149E1,3.860046387E0
3.712202335E1,-1.991387939E1,-2.083853149E1,3.212417603E0
3.712449527E1,-1.991387939E1,-2.083853149E1,2.679107666E0
3.712699771E1,-1.991387939E1,-2.083853149E1,2.234985352E0
3.712946964E1,-1.991387939E1,-2.083853149E1,1.882431030E0
3.713194156E1,-1.991387939E1,-2.083853149E1,1.753143311E0
3.713444400E1,-1.991387939E1,-2.083853149E1,1.733398438E0
3.713691593E1,-1.991387939E1,-2.083853149E1,1.902786255E0
3.713938785E1,-1.991387939E1,-2.083853149E1,2.246948242E0
3.714189029E1,-1.991387939E1,-2.083853149E1,2.785644531E0
3.714436222E1,-1.991387939E1,-2.083853149E1,3.380004883E0
3.714686466E1,-1.991387939E1,-2.083853149E1,3.992919922E0
3.714933658E1,-1.991387939E1,-2.083853149E1,4.529220581E0
3.715180851E1,-1.991387939E1,-2.083853149E1,5.108627319E0
3.715431095E1,-1.980255127E1,-2.083853149E1,5.601226807E0
3.715678287E1,-1.929019165E1,-2.083853149E1,6.110595703E0
3.715925479E1,-1.893405151E1,-2.083853149E1,6.595428467E0
3.716175724E1,-1.907470703E1,-2.083853149E1,6.941390991E0
3.716422916E1,-1.953021240E1,-2.083853149E1,7.207733154E0
3.716673160E1,-1.991387939E1,-2.083853149E1,7.409454346E0
3.716920352E1,-1.991387939E1,-2.083853149E1,7.450149536E0
3.717167545E1,-1.990669250E1,-2.083853149E1,7.356781006E0
3.717417789E1,-1.991387939E1,-2.083853149E1,7.165847778E0
3.717664981E1,-1.991387939E1,-2.083853149E1,7.086227417E0
3.717912174E1,-1.991387939E1,-2.083853149E1,6.957550049E0
3.718162418E1,-1.991387939E1,-2.083853149E1,6.716934204E0
3.718409610E1,-1.991387939E1,-2.083853149E1,6.391921997E0
3.718659854E1,-1.991387939E1,-2.083853149E1,6.072891235E0
3.718907047E1,-1.991387939E1,-2.083853149E1,5.707168579E0
3.719154239E1,-1.991387939E1,-2.083853149E1,5.330093384E0
3.719404483E1,-1.991387939E1,-2.083853149E1,4.981735229E0
3.719651676E1,-1.991387939E1,-2.083853149E1,4.711181641E0
3.719898868E1,-1.991387939E1,-2.083853149E1,4.443634033E0
3.720149112E1,-1.991387939E1,-2.083853149E1,4.123413086E0
3.720396305E1,-1.991387939E1,-2.083853149E1,3.894760132E0
3.720646549E1,-1.991387939E1,-2.083853149E1,3.608657837E0
3.720893741E1,-1.991387939E1,-2.083853149E1,3.351882935E0
3.721140934E1,-1.991387939E1,-2.083853149E1,3.114852905E0
3.721391178E1,-1.991387939E1,-2.083853149E1,2.952041626E0
3.721638370E1,-1.991387939E1,-2.083853149E1,2.867645264E0
3.721888614E1,-1.991387939E1,-2.083853149E1,2.771286011E0
3.722135807E1,-1.991387939E1,-2.083853149E1,2.652770996E0
3.722382999E1,-1.991387939E1,-2.083853149E1,2.655166626E0
3.722633243E1,-1.991387939E1,-2.083853149E1,2.706039429E0
3.722880435E1,-1.991387939E1,-2.083853149E1,2.777862549E0
3.723127628E1,-1.991387939E1,-2.083853149E1,2.824554443E0
3.723377872E1,-1.991387939E1,-2.083853149E1,2.856872559E0
3.723625064E1,-1.991387939E1,-2.083494568E1,2.949645996E0
3.723875308E1,-1.991387939E1,-2.066793823E1,2.914337158E0
3.724122501E1,-1.991387939E1,-2.050274658E1,2.894592285E0
3.724369693E1,-1.991387939E1,-2.024357605E1,2.959823608E0
3.724619937E1,-1.991387939E1,-1.983656311E1,2.841308594E0
3.724867130E1,-1.991387939E1,-1.948222351E1,2.766494751E0
3.725114322E1,-1.991387939E1,-1.919909668E1,2.783248901E0
3.725364566E1,-1.991387939E1,-1.878071594E1,2.658157349E0
3.725611759E1,-1.991387939E1,-1.841799927E1,2.595306396E0
3.725862003E1,-1.991387939E1,-1.817259216E1,2.582138062E0
3.726109195E1,-1.991387939E1,-1.783201599E1,2.435501099E0
3.726356388E1,-1.991387939E1,-1.750041199E1,2.205047607E0
3.726606632E1,-1.991387939E1,-1.718498230E1,2.029678345E0
3.726853824E1,-1.991387939E1,-1.685159302E1,1.866867065E0
3.727101016E1,-1.991387939E1,-1.645474243E1,1.657974243E0
3.727351261E1,-1.991387939E1,-1.610339355E1,1.553237915E0
3.727598453E1,-1.991387939E1,-1.567903137E1,1.384445190E0
3.727848697E1,-1.991387939E1,-1.528578186E1,1.297653198E0
3.728095890E1,-1.991387939E1,-1.499667358E1,1.241989136E0
3.728343082E1,-1.991387939E1,-1.464892578E1,1.267730713E0
3.728593326E1,-1.991387939E1,-1.426286316E1,1.332366943E0
3.728840518E1,-1.991387939E1,-1.396118164E1,1.429931641E0
3.729087711E1,-1.991387939E1,-1.374690247E1,1.572387695E0
3.729337955E1,-1.991387939E1,-1.351885986E1,1.835754395E0
3.729585147E1,-1.991387939E1,-1.331535339E1,2.101501465E0
3.729835392E1,-1.991387939E1,-1.299812317E1,2.395996094E0
3.730082584E1,-1.991387939E1,-1.276049805E1,2.734176636E0
3.730329776E1,-1.991387939E1,-1.250730896E1,3.005920410E0
3.730580020E1,-1.991387939E1,-1.221641541E1,3.298599243E0
3.730827213E1,-1.991387939E1,-1.196023560E1,3.564956665E0
3.731074405E1,-1.991387939E1,-1.165676880E1,3.814559937E0
3.731324649E1,-1.991387939E1,-1.138262939E1,4.024642944E0
3.731571842E1,-1.991387939E1,-1.105761719E1,4.155731201E0
3.731822086E1,-1.991387939E1,-1.071046448E1,4.219772339E0
3.732069278E1,-1.991387939E1,-1.030703735E1,4.281433105E0
3.732316471E1,-1.991387939E1,-9.925765991E0,4.264663696E0
3.732566715E1,-1.991387939E1,-9.557052612E0,4.219772339E0
3.732813907E1,-1.991387939E1,-9.191940308E0,4.085693359E0
3.733061100E1,-1.991387939E1,-8.843582153E0,4.033035278E0
3.733311344E1,-1.991387939E1,-8.510787964E0,3.966583252E0
3.733558536E1,-1.991387939E1,-8.200134277E0,3.840896606E0
3.733808780E1,-1.991387939E1,-7.895477295E0,3.727767944E0
3.734055973E1,-1.991387939E1,-7.573455811E0,3.612243652E0
3.734303165E1,-1.991387939E1,-7.244857788E0,3.479965210E0
3.734553409E1,-1.991387939E1,-6.907272339E0,3.290222168E0
3.734800602E1,-1.991387939E1,-6.573272705E0,3.076538086E0
3.735047794E1,-1.990251160E1,-6.219543457E0,2.912536621E0
3.735298038E1,-1.969181824E1,-5.876571655E0,2.737167358E0
3.735545230E1,-1.942066956E1,-5.568908691E0,2.521682739E0
3.735795474E1,-1.918603516E1,-5.242706299E0,2.330154419E0
3.736042667E1,-1.896697998E1,-4.899734497E0,2.100311279E0
3.736289859E1,-1.872515869E1,-4.593872070E0,1.943481445E0
3.736540103E1,-1.853123474E1,-4.298782349E0,1.778289795E0
3.736787296E1,-1.839056396E1,-4.037826538E0,1.726806641E0
3.737034488E1,-1.820501709E1,-3.738540649E0,1.623260498E0
3.737284732E1,-1.804281616E1,-3.488952637E0,1.505950928E0
3.737531925E1,-1.783212280E1,-3.290832520E0,1.438903809E0
3.737782169E1,-1.768847656E1,-3.049011230E0,1.433517456E0
3.738029361E1,-1.752746582E1,-2.929306030E0,1.376068115E0
3.738276554E1,-1.740774536E1,-2.716217041E0,1.252761841E0
3.738526798E1,-1.729223633E1,-2.539642334E0,1.234802246E0
3.738773990E1,-1.711625671E1,-2.460632324E0,1.188720703E0
3.739021182E1,-1.702288818E1,-2.308013916E0,1.051055908E0
3.739271427E1,-1.699055481E1,-2.126647949E0,1.053451538E0
3.739518619E1,-1.695704651E1,-2.026092529E0,9.923858643E-1
3.739768863E1,-1.692532349E1,-1.876449585E0,9.798278809E-1
3.740016056E1,-1.680680847E1,-1.779495239E0,9.505004883E-1
3.740263248E1,-1.681398010E1,-1.674743652E0,9.636688232E-1
3.740513492E1,-1.681398010E1,-1.595138550E0,9.522857666E-1
3.740760685E1,-1.685948181E1,-1.526901245E0,9.804229736E-1
3.741010929E1,-1.688221741E1,-1.476028442E0,9.576721191E-1
3.741258121E1,-1.697499084E1,-1.398208618E0,9.923858643E-1
3.741505313E1,-1.711445618E1,-1.434127808E0,1.001968384E0
3.741755558E1,-1.723297119E1,-1.428741455E0,1.043869019E0
3.742002750E1,-1.736524963E1,-1.389831543E0,1.063018799E0
3.742249942E1,-1.754661560E1,-1.331771851E0,1.114501953E0
3.742500186E1,-1.767230225E1,-1.330581665E0,1.207275391E0
3.742747379E1,-1.786804199E1,-1.338958740E0,1.274902344E0
3.742997623E1,-1.797816467E1,-1.359909058E0,1.367080688E0
3.743244815E1,-1.812780762E1,-1.365890503E0,1.436523438E0
3.743492008E1,-1.826188660E1,-1.385040283E0,1.472427368E0
3.743742252E1,-1.833969116E1,-1.431137085E0,1.505355835E0
3.743989444E1,-1.841751099E1,-1.388641357E0,1.520309448E0
3.744236637E1,-1.843186951E1,-1.383255005E0,1.578964233E0
3.744486881E1,-1.848753357E1,-1.432327271E0,1.635833740E0
3.744734073E1,-1.858868408E1,-1.425750732E0,1.726211548E0
3.744984317E1,-1.862040710E1,-1.514923096E0,1.756744385E0
3.745231510E1,-1.865872192E1,-1.559219360E0,1.942291260E0
3.745478702E1,-1.864794922E1,-1.660385132E0,2.011123657E0
3.745728946E1,-1.870001221E1,-1.803436279E0,2.156570435E0
3.745976139E1,-1.868984985E1,-2.002746582E0,2.254730225E0
3.746223331E1,-1.873892212E1,-2.082946777E0,2.376846313E0
3.746473575E1,-1.873951721E1,-2.181716919E0,2.498947144E0
3.746720768E1,-1.875807190E1,-2.348114014E0,2.575561523E0
3.746971012E1,-1.877244568E1,-2.421142578E0,2.726989746E0
3.747218204E1,-1.879997253E1,-2.498947144E0,2.806594849E0
3.747465396E1,-1.883589172E1,-2.606689453E0,2.901763916E0
3.747715640E1,-1.885684204E1,-2.723999023E0,2.964614868E0
3.747962833E1,-1.895320129E1,-2.839523315E0,3.028656006E0
3.748210025E1,-1.903280640E1,-2.904159546E0,3.141784668E0
3.748460269E1,-1.913815308E1,-2.986160278E0,3.217803955E0
3.748707462E1,-1.923332214E1,-3.096298218E0,3.263885498E0
3.748957706E1,-1.928480530E1,-3.187286377E0,3.250122070E0
3.749204898E1,-1.935902405E1,-3.287841797E0,3.290832520E0
3.749452091E1,-1.939494324E1,-3.421905518E0,3.353073120E0
3.749702335E1,-1.937278748E1,-3.547012329E0,3.462005615E0
3.749949527E1,-1.942965698E1,-3.793014526E0,3.590698242E0
3.750196720E1,-1.943025208E1,-3.980361938E0,3.722976685E0
3.750446964E1,-1.938296509E1,-4.169494629E0,3.845687866E0
3.750694156E1,-1.937876892E1,-4.336502075E0,3.961196899E0
3.750944400E1,-1.934585571E1,-4.492126465E0,4.076721191E0
3.751191593E1,-1.930036926E1,-4.559753418E0,4.235336304E0
3.751438785E1,-1.932969666E1,-4.601058960E0,4.329315186E0
3.751689029E1,-1.927941895E1,-4.614822388E0,4.456207275E0
3.751936222E1,-1.917048645E1,-4.772842407E0,4.549575806E0
3.752183414E1,-1.906692505E1,-4.903320312E0,4.643554688E0
3.752433658E1,-1.900408936E1,-5.048171997E0,4.832092285E0
3.752680851E1,-1.888496399E1,-5.225341797E0,4.977539062E0
3.752931095E1,-1.883349609E1,-5.434829712E0,5.033203125E0
3.753178287E1,-1.875628662E1,-5.521026611E0,5.103836060E0
3.753425479E1,-1.865153503E1,-5.638336182E0,5.246292114E0
3.753675724E1,-1.862339783E1,-5.784393311E0,5.336669922E0
3.753922916E1,-1.862040710E1,-5.846633911E0,5.413284302E0
3.754170108E1,-1.868266296E1,-5.966949463E0,5.501876831E0
3.754420352E1,-1.881434631E1,-6.096832275E0,5.522216797E0
3.754667545E1,-1.893046570E1,-6.194992065E0,5.534790039E0
3.754917789E1,-1.910044861E1,-6.365585327E0,5.535995483E0
3.755164981E1,-1.931712341E1,-6.531982422E0,5.479721069E0
3.755412174E1,-1.949189758E1,-6.642120361E0,5.449203491E0
3.755662418E1,-1.962837219E1,-6.800125122E0,5.398925781E0
3.755909610E1,-1.978997803E1,-6.989868164E0,5.340866089E0
3.756156803E1,-1.991387939E1,-7.192779541E0,5.304351807E0
3.756407047E1,-1.991387939E1,-7.419036865E0,5.244491577E0
3.756654239E1,-1.991207886E1,-7.617156982E0,5.149322510E0
3.756904483E1,-1.991387939E1,-7.780563354E0,5.124191284E0
3.757151676E1,-1.991387939E1,-7.971496582E0,5.124786377E0
3.757401920E1,-1.991387939E1,-8.103775024E0,5.052352905E0
3.757649112E1,-1.991387939E1,-8.264190674E0,4.818923950E0
3.757896305E1,-1.991387939E1,-8.396469116E0,4.701004028E0
3.758143497E1,-1.991387939E1,-8.605957031E0,4.604644775E0
3.758393741E1,-1.991387939E1,-8.719085693E0,4.478347778E0
3.758640934E1,-1.991387939E1,-8.872909546E0,4.350265503E0
3.758891178E1,-1.991387939E1,-9.090179443E0,4.159317017E0
3.759138370E1,-1.991387939E1,-9.300872803E0,3.967193604E0
3.759385562E1,-1.991387939E1,-9.405624390E0,3.816345215E0
3.759635807E1,-1.991387939E1,-9.601943970E0,3.678085327E0
3.759882999E1,-1.991387939E1,-9.729431152E0,3.580520630E0
3.760130191E1,-1.991387939E1,-9.938323975E0,3.403350830E0
3.760380435E1,-1.991387939E1,-1.025915527E1,3.320755005E0
3.760627628E1,-1.991387939E1,-1.044230652E1,3.245941162E0
3.760877872E1,-1.991387939E1,-1.063264465E1,3.134597778E0
3.761125064E1,-1.991387939E1,-1.093551636E1,3.104675293E0
3.761372257E1,-1.991387939E1,-1.113783264E1,3.089706421E0
3.761622501E1,-1.991387939E1,-1.128627014E1,3.071762085E0
3.761869693E1,-1.991387939E1,-1.162385559E1,3.110061646E0
3.762116886E1,-1.991387939E1,-1.198118591E1,3.160934448E0
3.762367130E1,-1.991387939E1,-1.233851624E1,3.170516968E0
3.762614322E1,-1.991387939E1,-1.278742981E1,3.192657471E0
3.762864566E1,-1.991387939E1,-1.318965149E1,3.256713867E0
3.763111759E1,-1.991387939E1,-1.355297852E1,3.301605225E0
3.763358951E1,-1.991387939E1,-1.380856323E1,3.281845093E0
3.763609195E1,-1.991387939E1,-1.403601074E1,3.224380493E0
3.763856388E1,-1.991387939E1,-1.423233032E1,3.131011963E0
3.764106632E1,-1.991387939E1,-1.445140076E1,3.029861450E0
3.764353824E1,-1.991387939E1,-1.469261169E1,2.971801758E0
3.764601016E1,-1.991387939E1,-1.491227722E1,2.838317871E0
3.764851261E1,-1.991387939E1,-1.514871216E1,2.757522583E0
3.765098453E1,-1.991387939E1,-1.547253418E1,2.704238892E0
3.765345645E1,-1.991387939E1,-1.581729126E1,2.668930054E0
3.765595890E1,-1.991387939E1,-1.614050293E1,2.662948608E0
3.765843082E1,-1.991387939E1,-1.648168945E1,2.647979736E0
3.766090274E1,-1.991387939E1,-1.686894226E1,2.665939331E0
3.766340518E1,-1.991387939E1,-1.721131897E1,2.675521851E0
3.766587711E1,-1.991387939E1,-1.755308533E1,2.788040161E0
3.766837955E1,-1.991387939E1,-1.798225403E1,2.920928955E0
3.767085147E1,-1.991387939E1,-1.842398071E1,2.975387573E0
3.767332340E1,-1.991387939E1,-1.893634033E1,3.092102051E0
3.767582584E1,-1.991387939E1,-1.940141296E1,3.207626343E0
3.767829776E1,-1.991387939E1,-1.987127686E1,3.421310425E0
3.768080020E1,-1.991387939E1,-2.052967834E1,3.543411255E0
3.768327213E1,-1.991387939E1,-2.083853149E1,3.651748657E0
3.768574405E1,-1.991387939E1,-2.083853149E1,3.872619629E0
3.768824649E1,-1.991387939E1,-2.083134460E1,4.008483887E0
3.769071842E1,-1.991387939E1,-2.083853149E1,4.191040039E0
3.769319034E1,-1.991387939E1,-2.083853149E1,4.358642578E0
3.769569278E1,-1.991387939E1,-2.083853149E1,4.470565796E0
3.769816471E1,-1.991387939E1,-2.083853149E1,4.600448608E0
3.770066715E1,-1.991387939E1,-2.083853149E1,4.751281738E0
3.770313907E1,-1.991387939E1,-2.083853149E1,4.885955811E0
3.770561100E1,-1.991387939E1,-2.083853149E1,5.058944702E0
3.770811344E1,-1.991387939E1,-2.083853149E1,5.252868652E0
3.771058536E1,-1.991387939E1,-2.083853149E1,5.378570557E0
3.771305728E1,-1.991387939E1,-2.083853149E1,5.586273193E0
3.771555973E1,-1.991387939E1,-2.083853149E1,5.729919434E0
3.771803165E1,-1.991387939E1,-2.083853149E1,5.966339111E0
3.772053409E1,-1.991387939E1,-2.083853149E1,6.233306885E0
3.772300602E1,-1.991387939E1,-2.083853149E1,6.461944580E0
3.772547794E1,-1.991387939E1,-2.083853149E1,6.728302002E0
3.772798038E1,-1.991387939E1,-2.083853149E1,6.987472534E0
3.773045230E1,-1.991387939E1,-2.083853149E1,7.265792847E0
3.773292423E1,-1.991387939E1,-2.083853149E1,7.477691650E0
3.773542667E1,-1.991387939E1,-2.083853149E1,7.773971558E0
3.773789859E1,-1.991387939E1,-2.083853149E1,8.081619263E0
3.774040103E1,-1.991387939E1,-2.083853149E1,8.374908447E0
3.774287296E1,-1.991387939E1,-2.083853149E1,8.645462036E0
3.774534488E1,-1.991387939E1,-2.083853149E1,8.802871704E0
3.774784732E1,-1.991387939E1,-2.083853149E1,9.007583618E0
3.775031925E1,-1.991387939E1,-2.083853149E1,9.207489014E0
3.775279117E1,-1.991387939E1,-2.083853149E1,9.409210205E0
3.775529361E1,-1.991387939E1,-2.083853149E1,9.567825317E0
3.775776554E1,-1.991387939E1,-2.083853149E1,9.709075928E0
3.776026798E1,-1.991387939E1,-2.083853149E1,9.828186035E0
3.776273990E1,-1.991387939E1,-2.083853149E1,1.009515381E1
3.776521182E1,-1.991387939E1,-2.083853149E1,9.984420776E0
3.776771427E1,-1.991387939E1,-2.083853149E1,9.834182739E0
3.777018619E1,-1.991387939E1,-2.083853149E1,9.673171997E0
3.777265811E1,-1.991387939E1,-2.083853149E1,9.424774170E0
3.777516056E1,-1.991387939E1,-2.083853149E1,9.126098633E0
3.777763248E1,-1.991387939E1,-2.083853149E1,8.784317017E0
3.778013492E1,-1.991387939E1,-2.083853149E1,8.482650757E0
3.778260685E1,-1.991387939E1,-2.083853149E1,8.128906250E0
3.778507877E1,-1.991387939E1,-2.083853149E1,7.777557373E0
3.778758121E1,-1.991387939E1,-2.083853149E1,7.439376831E0
3.779005313E1,-1.991387939E1,-2.083853149E1,7.080245972E0
3.779255558E1,-1.991387939E1,-2.083853149E1,6.784561157E0
3.779502750E1,-1.991387939E1,-2.083853149E1,6.462539673E0
3.779749942E1,-1.991387939E1,-2.083853149E1,6.257843018E0
3.780000186E1,-1.991387939E1,-2.083853149E1,6.079467773E0
3.780247379E1,-1.991387939E1,-2.083853149E1,5.792175293E0
3.780494571E1,-1.991387939E1,-2.083853149E1,5.630554199E0
3.780744815E1,-1.991387939E1,-2.083853149E1,5.435424805E0
3.780992008E1,-1.991387939E1,-2.083853149E1,5.329483032E0
3.781242252E1,-1.991387939E1,-2.083853149E1,5.260650635E0
3.781489444E1,-1.991387939E1,-2.083853149E1,5.207382202E0
3.781736637E1,-1.991387939E1,-2.083853149E1,5.260055542E0
3.781986881E1,-1.991387939E1,-2.083853149E1,5.408493042E0
3.782234073E1,-1.991387939E1,-2.083853149E1,5.462371826E0
3.782481266E1,-1.991387939E1,-2.083853149E1,5.440811157E0
3.782731510E1,-1.991387939E1,-2.083853149E1,5.528808594E0
3.782978702E1,-1.991387939E1,-2.083853149E1,5.625778198E0
3.783228946E1,-1.991387939E1,-2.083853149E1,5.737701416E0
3.783476139E1,-1.991387939E1,-2.083853149E1,6.001068115E0
3.783723331E1,-1.991387939E1,-2.083853149E1,6.168655396E0
3.783973575E1,-1.991387939E1,-2.083853149E1,6.256042480E0
3.784220768E1,-1.991387939E1,-2.083853149E1,6.384735107E0
3.784467960E1,-1.991387939E1,-2.083853149E1,6.494873047E0
3.784718204E1,-1.991387939E1,-2.083853149E1,6.626541138E0
3.784965396E1,-1.991387939E1,-2.083853149E1,6.722915649E0
3.785215640E1,-1.991387939E1,-2.083853149E1,6.805511475E0
3.785462833E1,-1.991387939E1,-2.083853149E1,6.863571167E0
3.785710025E1,-1.991387939E1,-2.083853149E1,6.957550049E0
3.785960269E1,-1.991387939E1,-2.083853149E1,6.961135864E0
3.786207462E1,-1.991387939E1,-2.083853149E1,6.922836304E0
3.786454654E1,-1.991387939E1,-2.083853149E1,6.937194824E0
3.786704898E1,-1.991387939E1,-2.083853149E1,6.905471802E0
3.786952091E1,-1.991387939E1,-2.083853149E1,6.836639404E0
3.787202335E1,-1.991387939E1,-2.083853149E1,6.801330566E0
3.787449527E1,-1.991387939E1,-2.083853149E1,6.833053589E0
3.787696720E1,-1.991387939E1,-2.083853149E1,6.812698364E0
3.787946964E1,-1.991387939E1,-2.083853149E1,6.861175537E0
3.788194156E1,-1.991387939E1,-2.083853149E1,6.967727661E0
3.788441348E1,-1.991387939E1,-2.083853149E1,7.053909302E0
3.788691593E1,-1.991387939E1,-2.083853149E1,7.242462158E0
3.788938785E1,-1.991387939E1,-2.083853149E1,7.268798828E0
3.789189029E1,-1.991387939E1,-2.083853149E1,7.305908203E0
3.789436222E1,-1.991387939E1,-2.083853149E1,7.383712769E0
3.789686466E1,-1.991387939E1,-2.083853149E1,7.515991211E0
3.789933658E1,-1.991387939E1,-2.083853149E1,7.669815063E0
3.790180851E1,-1.991387939E1,-2.083853149E1,7.803894043E0
3.790428043E1,-1.991387939E1,-2.083853149E1,7.890686035E0
3.790678287E1,-1.991387939E1,-2.083853149E1,7.951141357E0
3.790925479E1,-1.991387939E1,-2.083853149E1,7.956527710E0
3.791175724E1,-1.991387939E1,-2.083853149E1,8.016983032E0
3.791422916E1,-1.991387939E1,-2.083853149E1,7.979873657E0
3.791670108E1,-1.991387939E1,-2.083853149E1,7.933776855E0
3.791920352E1,-1.991387939E1,-2.083853149E1,7.846389771E0
3.792167545E1,-1.991387939E1,-2.083853149E1,7.758407593E0
3.792414737E1,-1.962298584E1,-2.083853149E1,7.717697144E0
3.792664981E1,-1.880834961E1,-2.083853149E1,7.655456543E0
3.792912174E1,-1.805299377E1,-2.083853149E1,7.548309326E0
3.793162418E1,-1.731855774E1,-2.083853149E1,7.404067993E0
3.793409610E1,-1.654882812E1,-2.083853149E1,7.253829956E0
3.793656803E1,-1.575694275E1,-2.083853149E1,7.158065796E0
3.793907047E1,-1.493214417E1,-2.083853149E1,7.034164429E0
3.794154239E1,-1.418695068E1,-2.083853149E1,6.929412842E0
3.794401432E1,-1.347407532E1,-2.083853149E1,6.752838135E0
3.794651676E1,-1.273426819E1,-2.083853149E1,6.581649780E0
3.794898868E1,-1.198907471E1,-2.083853149E1,6.462539673E0
3.795149112E1,-1.125764465E1,-2.083853149E1,6.351806641E0
3.795396305E1,-1.061360168E1,-2.083853149E1,6.236892700E0
3.795643497E1,-9.977340698E0,-2.083853149E1,6.120178223E0
3.795893741E1,-9.244125366E0,-2.083853149E1,6.020812988E0
3.796140934E1,-8.557586670E0,-2.083853149E1,5.910675049E0
3.796388126E1,-7.779464722E0,-2.083853149E1,5.896316528E0
3.796638370E1,-7.040252686E0,-2.083853149E1,5.837661743E0
3.796885562E1,-6.356719971E0,-2.083853149E1,5.804733276E0
3.797135807E1,-5.650421143E0,-2.083853149E1,5.883148193E0
3.797382999E1,-5.012374878E0,-2.083853149E1,5.920257568E0
3.797630191E1,-4.321640015E0,-2.083853149E1,5.879562378E0
3.797880435E1,-3.649475098E0,-2.083853149E1,5.934616089E0
3.798127628E1,-3.040145874E0,-2.083853149E1,5.945999146E0
3.798377872E1,-2.467330933E0,-2.083853149E1,5.912475586E0
3.798625064E1,-1.911285400E0,-2.083853149E1,5.829879761E0
3.798872257E1,-1.403106689E0,-2.083853149E1,5.735305786E0
3.799122501E1,-9.087066650E-1,-2.083853149E1,5.652099609E0
3.799369693E1,-4.448242188E-1,-2.083853149E1,5.567718506E0
3.799616886E1,-5.517578125E-2,-2.083853149E1,5.416870117E0
3.799867130E1,2.955780029E-1,-2.083853149E1,5.263046265E0
3.800114322E1,6.050262451E-1,-2.083853149E1,5.039794922E0
3.800364566E1,9.581756592E-1,-2.083853149E1,4.778823853E0
3.800611759E1,1.334060669E0,-2.083853149E1,4.496902466E0
3.800858951E1,1.669845581E0,-2.083853149E1,4.238922119E0
3.801109195E1,2.039749146E0,-2.083853149E1,3.992919922E0
3.801356388E1,2.298919678E0,-2.083853149E1,3.744522095E0
3.801606632E1,2.605377197E0,-2.083853149E1,3.499725342E0
3.801853824E1,2.938781738E0,-2.083853149E1,3.232162476E0
3.802101016E1,3.307479858E0,-2.083853149E1,2.899368286E0
3.802351261E1,3.626510620E0,-2.083853149E1,2.685089111E0
3.802598453E1,3.621124268E0,-2.083853149E1,2.313400269E0
3.802845645E1,4.174789429E0,-2.083853149E1,2.106292725E0
3.803095890E1,4.803863525E0,-2.083853149E1,1.638229370E0
3.803343082E1,5.223449707E0,-2.083853149E1,1.258743286E0
3.803593326E1,5.511352539E0,-2.083853149E1,9.062042236E-1
3.803840518E1,5.856109619E0,-2.083853149E1,4.327545166E-1
3.804087711E1,6.222427368E0,-2.083853149E1,4.667663574E-2
3.804337955E1,6.677917480E0,-2.083853149E1,-4.273681641E-1
3.804585147E1,7.117248535E0,-2.083853149E1,-8.577270508E-1
3.804832340E1,7.456039429E0,-2.083853149E1,-1.294067383E0
3.805082584E1,7.812179565E0,-2.083853149E1,-1.682525635E0
3.805329776E1,8.191055298E0,-2.083853149E1,-2.081756592E0
3.805580020E1,8.646545410E0,-2.083853149E1,-2.574371338E0
3.805827213E1,9.152923584E0,-2.083853149E1,-2.887405396E0
3.806074405E1,9.573699951E0,-2.083853149E1,-3.309387207E0
3.806324649E1,9.928054810E0,-2.083853149E1,-3.648162842E0
3.806571842E1,1.009684753E1,-2.083853149E1,-4.033630371E0
3.806822086E1,1.098149109E1,-2.083853149E1,-4.246124268E0
3.807069278E1,1.145854187E1,-2.083853149E1,-4.368225098E0
3.807316471E1,1.174824524E1,-2.083853149E1,-4.780624390E0
3.807566715E1,1.193618774E1,-2.083853149E1,-5.169677734E0
3.807813907E1,1.223066711E1,-2.083853149E1,-5.269042969E0
3.808061100E1,1.267658997E1,-2.083853149E1,-5.427062988E0
3.808311344E1,1.315124512E1,-2.083853149E1,-5.612609863E0
3.808558536E1,1.351455688E1,-2.083853149E1,-5.623382568E0
3.808808780E1,1.394671631E1,-2.083853149E1,-5.660491943E0
3.809055973E1,1.427412415E1,-2.083853149E1,-5.744293213E0
3.809303165E1,1.474218750E1,-2.083853149E1,-5.649719238E0
3.809550357E1,1.518391418E1,-2.083853149E1,-5.649719238E0
3.809800602E1,1.561726379E1,-2.083853149E1,-5.618591309E0
3.810047794E1,1.604045105E1,-2.083853149E1,-5.507858276E0
3.810298038E1,1.641932678E1,-2.083853149E1,-5.401321411E0
3.810545230E1,1.673835754E1,-2.083853149E1,-5.302566528E0
3.810792423E1,1.707893372E1,-2.083853149E1,-5.218765259E0
3.811042667E1,1.742129517E1,-2.077987671E1,-4.981735229E0
3.811289859E1,1.771519470E1,-2.038183594E1,-4.820129395E0
3.811537052E1,1.795880127E1,-1.980783081E1,-4.676483154E0
3.811787296E1,1.813478088E1,-1.930503845E1,-4.462203979E0
3.812034488E1,1.836581421E1,-1.888426208E1,-4.208419800E0
3.812284732E1,1.851365662E1,-1.851675415E1,-3.897766113E0
3.812531925E1,1.860942078E1,-1.814445496E1,-3.610458374E0
3.812779117E1,1.861840820E1,-1.784577942E1,-3.224990845E0
