"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.563672371E1,-1.615309715E0,-1.935883713E1,6.439555883E-1,1.943678161E1
2.564166756E1,-1.609020233E0,-1.967054749E1,5.228413343E-1,1.974316964E1
2.564664193E1,-1.661288261E0,-2.008983994E1,3.633159399E-1,2.016168509E1
2.565161629E1,-1.816960335E0,-2.044866943E1,2.236406803E-1,2.053045157E1
2.565659066E1,-1.928103447E0,-2.067729378E1,1.504361033E-1,2.076753938E1
2.566153451E1,-1.991729736E0,-2.088231468E1,2.069125175E-1,2.097810446E1
2.566650887E1,-2.063910484E0,-2.110410881E1,2.085580826E-1,2.120581599E1
2.567148324E1,-2.082762718E0,-2.139627266E1,2.240703106E-1,2.149857185E1
2.567645760E1,-2.084557533E0,-2.170386505E1,1.596487314E-1,2.180432585E1
2.568140145E1,-2.101813316E0,-2.190609169E1,1.535603851E-1,2.200722729E1
2.568637581E1,-2.154342651E0,-2.209594345E1,1.607191861E-1,2.220130041E1
2.569135018E1,-2.199272156E0,-2.231633949E1,1.485288143E-1,2.242493851E1
2.569632454E1,-2.256226540E0,-2.253379250E1,3.296577930E-2,2.264648867E1
2.570126839E1,-2.291066170E0,-2.273165321E1,-6.436276436E-2,2.284690755E1
2.570624276E1,-2.280222893E0,-2.284230423E1,-9.418880939E-2,2.295602645E1
2.571121712E1,-2.218464851E0,-2.292714310E1,-6.267166138E-2,2.303430929E1
2.571619149E1,-2.076360703E0,-2.302655983E1,-6.490588188E-2,2.312007665E1
2.572116585E1,-1.926795959E0,-2.315939522E1,-5.341136456E-2,2.323947035E1
2.572610970E1,-1.779129028E0,-2.313286209E1,-5.452418327E-2,2.320124095E1
2.573108407E1,-1.565265656E0,-2.289909363E1,-5.525565147E-2,2.295259460E1
2.573602791E1,-1.408765793E0,-2.265947533E1,-1.521253586E-2,2.270323049E1
2.574100228E1,-1.242301941E0,-2.242409897E1,3.885197639E-2,2.245851816E1
2.574597664E1,-1.033415794E0,-2.218161011E1,7.171010971E-2,2.220578568E1
2.575095101E1,-8.985328674E-1,-2.193627930E1,1.566622257E-1,2.195523295E1
2.575589486E1,-8.340320587E-1,-2.168942642E1,3.759377003E-1,2.170871155E1
2.576086922E1,-7.988271713E-1,-2.143861580E1,7.024741173E-1,2.146499108E1
2.576584359E1,-7.528352737E-1,-2.118568611E1,9.814820290E-1,2.122176628E1
2.577081795E1,-7.659683228E-1,-2.093117905E1,1.251188278E0,2.098252692E1
2.577576180E1,-7.737636566E-1,-2.067682076E1,1.455387592E0,2.074241499E1
2.578073616E1,-8.188199997E-1,-2.042008972E1,1.727212429E0,2.050935867E1
2.578571053E1,-8.898706436E-1,-2.016304207E1,2.264050961E0,2.030926050E1
2.579068490E1,-8.478488922E-1,-1.990643501E1,3.123552322E0,2.016783533E1
2.579562874E1,-7.147789001E-1,-1.965262985E1,4.044800758E0,2.007728025E1
2.580060311E1,-5.749521255E-1,-1.939986801E1,4.764523029E0,1.998464732E1
2.580557747E1,-4.063596725E-1,-1.915046501E1,5.338895798E0,1.988489997E1
2.581055184E1,-2.370729446E-1,-1.890511703E1,5.851388931E0,1.979137201E1
2.581549569E1,-2.280521393E-2,-1.866580582E1,6.463261604E0,1.975314095E1
2.582047005E1,1.863059998E-1,-1.843054008E1,7.019155502E0,1.972278027E1
2.582544442E1,4.353513718E-1,-1.820162201E1,7.527458668E0,1.970155346E1
2.583041878E1,7.164154053E-1,-1.797954559E1,7.949769974E0,1.967170947E1
2.583536263E1,9.764952660E-1,-1.776591873E1,8.187750816E0,1.958623687E1
2.584033700E1,1.231176853E0,-1.755872154E1,8.297380447E0,1.945947124E1
2.584531136E1,1.418780327E0,-1.735899353E1,8.416755676E0,1.934397503E1
2.585028573E1,1.541612625E0,-1.716671944E1,8.589366913E0,1.925746737E1
2.585522957E1,1.602827072E0,-1.698318291E1,8.845403671E0,1.921558540E1
2.586020394E1,1.610918522E0,-1.680655479E1,9.188793182E0,1.922210349E1
2.586517830E1,1.634525776E0,-1.663820076E1,9.471589088E0,1.921490044E1
2.587012215E1,1.642779350E0,-1.647948456E1,9.765062332E0,1.922572697E1
2.587509652E1,1.665313244E0,-1.631629562E1,1.005200386E1,1.923636017E1
2.588007088E1,1.716739178E0,-1.590408134E1,1.034472466E1,1.904994291E1
2.588504525E1,1.784593105E0,-1.524707317E1,1.065839958E1,1.868848561E1
2.588998910E1,1.874978065E0,-1.453939152E1,1.094161224E1,1.829284907E1
2.589496346E1,2.039277554E0,-1.395970726E1,1.103759003E1,1.791257863E1
2.589993783E1,2.247679234E0,-1.325231075E1,1.107991600E1,1.741953905E1
2.590491219E1,2.491496563E0,-1.259722424E1,1.102920151E1,1.692751900E1
2.590985604E1,2.731969833E0,-1.205950546E1,1.083438492E1,1.644017116E1
2.591483040E1,2.962067604E0,-1.148909760E1,1.071288109E1,1.598558817E1
2.591980477E1,3.147901058E0,-1.099389458E1,1.066523361E1,1.563720586E1
2.592477913E1,3.302402020E0,-1.039560699E1,1.065061951E1,1.524500573E1
2.592972298E1,3.501256943E0,-9.859735489E0,1.064576817E1,1.492667290E1
2.593469735E1,3.659361839E0,-9.297645569E0,1.067010593E1,1.461808137E1
2.593967171E1,3.742930412E0,-8.757318497E0,1.069287109E1,1.431913571E1
2.594464608E1,3.797587395E0,-8.320783615E0,1.072341919E1,1.409428356E1
2.594958992E1,3.762125015E0,-7.795681953E0,1.071117973E1,1.377155086E1
2.595456429E1,3.759534359E0,-7.193991661E0,1.072950363E1,1.345399059E1
2.595953866E1,3.743799686E0,-6.712426186E0,1.073831940E1,1.320546118E1
2.596451302E1,3.646682262E0,-6.330242634E0,1.071822834E1,1.297114806E1
2.596945687E1,3.497093678E0,-5.946277142E0,1.068556690E1,1.271885278E1
2.597443123E1,3.333360195E0,-5.587621212E0,1.059797859E1,1.243583336E1
2.597940560E1,3.217844009E0,-5.246378422E0,1.049006081E1,1.216225235E1
2.598437996E1,3.057876110E0,-4.963697433E0,1.032835770E1,1.186018007E1
2.598932381E1,2.863960266E0,-4.640896320E0,1.020776558E1,1.157318734E1
2.599429818E1,2.671505928E0,-4.367199421E0,1.015459824E1,1.137212557E1
2.599927254E1,2.522998810E0,-4.110647678E0,1.009460545E1,1.118767207E1
2.600421639E1,2.315804958E0,-3.848089695E0,1.003668404E1,1.099571614E1
2.600919076E1,2.139143467E0,-3.645136833E0,1.000180817E1,1.085813630E1
2.601416512E1,1.972993374E0,-3.415952206E0,1.003546906E1,1.078295282E1
2.601913948E1,1.838202477E0,-3.111112595E0,1.017230797E1,1.079508496E1
2.602408333E1,1.782045364E0,-2.847125530E0,1.032954979E1,1.086192471E1
2.602905770E1,1.735834599E0,-2.637001514E0,1.040234089E1,1.087085989E1
2.603403206E1,1.723542213E0,-2.422907829E0,1.055175209E1,1.096268910E1
2.603900643E1,1.745608807E0,-2.133996487E0,1.073503017E1,1.108340940E1
2.604395028E1,1.887923241E0,-1.662880421E0,1.096401501E1,1.124895775E1
2.604892464E1,1.894826889E0,-1.651661396E0,1.098431110E1,1.126824941E1
2.605389901E1,1.975786209E0,-1.515956879E0,1.107858753E1,1.135504109E1
2.605887337E1,2.065734863E0,-1.380292892E0,1.110595226E1,1.138045011E1
2.606381722E1,2.125343800E0,-1.221896172E0,1.109309959E1,1.136076472E1
2.606879159E1,2.224544525E0,-1.043580055E0,1.112281513E1,1.139099092E1
2.607376595E1,2.305798531E0,-8.382048607E-1,1.110874462E1,1.137644502E1
2.607874032E1,2.361662865E0,-6.816153526E-1,1.106187725E1,1.133168916E1
2.608368416E1,2.410232067E0,-6.840691566E-1,1.093806076E1,1.122133425E1
2.608865853E1,2.495118141E0,-6.265397072E-1,1.085034084E1,1.115114626E1
2.609363289E1,2.570383549E0,-5.978455544E-1,1.067220211E1,1.099364311E1
2.609860726E1,2.679140091E0,-5.351424217E-1,1.057728004E1,1.092442320E1
2.610355111E1,2.808621883E0,-4.082312584E-1,1.049991894E1,1.087673238E1
2.610852547E1,2.973625183E0,-4.078655243E-1,1.042558765E1,1.084904046E1
2.611349984E1,3.067525387E0,-4.762592316E-1,1.034717083E1,1.080279959E1
2.611847420E1,3.188254833E0,-5.222573280E-1,1.032386780E1,1.081757680E1
2.612341805E1,3.320846558E0,-5.354771614E-1,1.032849598E1,1.086243927E1
2.612839242E1,3.472565174E0,-5.215282440E-1,1.034964752E1,1.092913100E1
2.613336678E1,3.612943649E0,-6.071262360E-1,1.037313461E1,1.100108566E1
2.613831063E1,3.725333214E0,-7.076139450E-1,1.037744236E1,1.104853542E1
2.614328499E1,3.801499367E0,-7.750630379E-1,1.039161491E1,1.109223966E1
2.614825936E1,3.844324589E0,-8.519406319E-1,1.035030842E1,1.107400193E1
2.615323372E1,3.831427097E0,-9.900760651E-1,1.033395100E1,1.106574116E1
2.615817757E1,3.810502052E0,-1.093744278E0,1.036308861E1,1.109548593E1
2.616315194E1,3.798817635E0,-1.227766991E0,1.031108284E1,1.105698225E1
2.616812630E1,3.714060307E0,-1.333492756E0,1.024609184E1,1.097974703E1
2.617310067E1,3.591647625E0,-1.478014946E0,1.026916313E1,1.097907884E1
2.617804452E1,3.484386921E0,-1.619013786E0,1.024516296E1,1.094191583E1
2.618301888E1,3.332507133E0,-1.835151196E0,1.021144867E1,1.089711281E1
2.618799324E1,3.233317375E0,-2.071069717E0,1.026277542E1,1.095756498E1
2.619296761E1,3.148742676E0,-2.277649879E0,1.031274986E1,1.102066600E1
2.619791146E1,3.082149506E0,-2.530230999E0,1.031976318E1,1.106341840E1
2.620288582E1,3.106492043E0,-2.764292717E0,1.043412018E1,1.123220686E1
2.620786019E1,3.146343231E0,-2.950174332E0,1.050346756E1,1.135455129E1
2.621283455E1,3.236878872E0,-3.098174095E0,1.053288269E1,1.144629570E1
2.621777840E1,3.301339626E0,-3.230973244E0,1.058723068E1,1.155108155E1
2.622275277E1,3.339418888E0,-3.368225098E0,1.060403633E1,1.161646441E1
2.622772713E1,3.299749374E0,-3.554568768E0,1.052687454E1,1.159044402E1
2.623270150E1,3.242701530E0,-3.800253868E0,1.046966839E1,1.160047408E1
2.623764534E1,3.188842773E0,-4.017140388E0,1.034178448E1,1.154377067E1
2.624261971E1,3.132866383E0,-4.209300041E0,1.017011452E1,1.144396295E1
2.624759408E1,3.039343834E0,-4.407680988E0,9.987268448E0,1.133184864E1
2.625256844E1,2.989742756E0,-4.669960499E0,9.834724426E0,1.129021246E1
2.625754281E1,2.978816032E0,-4.924992085E0,9.577373505E0,1.117385230E1
2.626248665E1,2.992654324E0,-5.273473263E0,9.324567795E0,1.112263749E1
2.626746102E1,3.035089016E0,-5.662415504E0,9.041875839E0,1.109189945E1
2.627243538E1,3.089819431E0,-6.025485039E0,8.678180695E0,1.100746448E1
2.627737923E1,3.063291550E0,-6.435516834E0,8.438184738E0,1.104547843E1
2.628235360E1,3.053514957E0,-6.862015247E0,8.280576706E0,1.117940774E1
2.628732796E1,2.956339836E0,-7.274119377E0,8.120264053E0,1.129563837E1
2.629227181E1,2.891921997E0,-7.665524006E0,8.123323441E0,1.153741110E1
2.629724618E1,2.820538998E0,-8.097884178E0,8.213562012E0,1.187407973E1
2.630222054E1,2.792001247E0,-8.465385437E0,8.394134521E0,1.224416252E1
2.630719491E1,2.791796684E0,-8.849768639E0,8.682625771E0,1.270828564E1
2.631216927E1,2.874799252E0,-9.185951233E0,8.982270241E0,1.316538452E1
2.631711312E1,3.015978813E0,-9.594108582E0,9.283960342E0,1.368703647E1
2.632208748E1,3.199592113E0,-1.006875229E1,9.592179298E0,1.426979559E1
2.632706185E1,3.222998142E0,-1.055480385E1,9.877904892E0,1.481096237E1
2.633203621E1,3.161394119E0,-1.107392883E1,1.020918083E1,1.539005152E1
2.633701058E1,3.007123470E0,-1.158024025E1,1.052630234E1,1.593573960E1
2.634198494E1,2.855554104E0,-1.211311150E1,1.076764011E1,1.645672303E1
2.634692879E1,2.738096237E0,-1.286816597E1,1.088597012E1,1.707604204E1
2.635187264E1,2.477636814E0,-1.371744633E1,1.076739883E1,1.761374167E1
2.635684701E1,2.047169209E0,-1.474065781E1,1.043736458E1,1.817736157E1
2.636182137E1,1.488270760E0,-1.595771790E1,1.008552551E1,1.893624924E1
2.636679574E1,8.163394928E-1,-1.679608727E1,1.008629799E1,1.960888484E1
2.637177010E1,1.979227066E-1,-1.691666603E1,1.040498066E1,1.986142959E1
2.637671395E1,-2.162132263E-1,-1.702780533E1,1.117930317E1,2.037080562E1
2.638168831E1,-3.472032547E-1,-1.717558289E1,1.228262520E1,2.111833515E1
2.638663216E1,-3.402032852E-1,-1.731625366E1,1.303478050E1,2.167657450E1
2.639160653E1,-2.958250046E-1,-1.746707153E1,1.302186394E1,2.178887424E1
2.639658089E1,-1.524085999E-1,-1.762825394E1,1.300298691E1,2.190562105E1
2.640155526E1,6.973075867E-2,-1.780106735E1,1.302552700E1,2.205781528E1
2.640649910E1,2.663602829E-1,-1.798530388E1,1.304068947E1,2.221714845E1
2.641147347E1,1.151752472E-1,-1.818324280E1,1.306010246E1,2.238771673E1
2.641644784E1,-5.699596405E-1,-1.839278984E1,1.308077621E1,2.257711847E1
2.642142220E1,-1.811578751E0,-1.861374092E1,1.309603310E1,2.283110272E1
2.642636605E1,-3.404550552E0,-1.884527779E1,1.310226059E1,2.320354912E1
2.643134041E1,-4.975933075E0,-1.909150696E1,1.309740448E1,2.368095336E1
2.643631478E1,-6.545516014E0,-1.935161972E1,1.308132076E1,2.425798670E1
2.644128914E1,-8.145966530E0,-1.962606812E1,1.305684280E1,2.494033810E1
2.644623299E1,-9.712556839E0,-1.991427612E1,1.302795219E1,2.570291214E1
2.645120736E1,-1.065000343E1,-2.022223473E1,1.299866581E1,2.629309155E1
2.645618172E1,-1.062487507E1,-2.055040550E1,1.297482109E1,2.652457575E1
2.646115609E1,-1.058551311E1,-2.090073204E1,1.296491623E1,2.677653339E1
2.646609994E1,-1.058123398E1,-2.127220345E1,1.297978401E1,2.707293750E1
2.647107430E1,-1.055483913E1,-2.167072487E1,1.302982235E1,2.740075211E1
2.647604866E1,-1.052404499E1,-2.209396362E1,1.312160873E1,2.776824386E1
2.648102015E1,-1.049140072E1,-2.254173851E1,1.325872231E1,2.817788461E1
2.648596400E1,-1.046184826E1,-2.300964737E1,1.344064426E1,2.862769742E1
2.649093837E1,-1.043891335E1,-2.350037575E1,1.353931427E1,2.906117002E1
2.649591273E1,-1.042730045E1,-2.400718498E1,1.210660553E1,2.883822850E1
2.650088710E1,-1.043204308E1,-2.452523613E1,9.712098122E0,2.836616964E1
2.650583094E1,-1.045769119E1,-2.504545593E1,7.318198681E0,2.811039309E1
2.651080531E1,-1.050852680E1,-2.556777191E1,4.922658920E0,2.807797477E1
2.651577968E1,-1.058802032E1,-2.608147812E1,2.671387196E0,2.827518320E1
2.652072352E1,-1.069973278E1,-2.657651901E1,6.340527534E-1,2.865654667E1
2.652569789E1,-1.085138893E1,-2.705366898E1,-1.266243935E0,2.917630923E1
2.653067225E1,-1.104944229E1,-2.750369835E1,-3.431840897E0,2.983824944E1
2.653564662E1,-1.130045509E1,-2.792094040E1,-5.321422100E0,3.058752575E1
2.654059047E1,-1.160684872E1,-2.829756927E1,-6.804433823E0,3.133323609E1
2.654556483E1,-1.197404671E1,-2.863306618E1,-8.451478004E0,3.216609634E1
2.655053920E1,-1.239889622E1,-2.891946030E1,-1.025313377E1,3.309372393E1
2.655551356E1,-1.273674393E1,-2.915310287E1,-1.203634262E1,3.401472618E1
2.656045741E1,-1.159569550E1,-2.933141708E1,-1.370210075E1,3.438807565E1
2.656543178E1,-9.644099236E0,-2.945746994E1,-1.533020401E1,3.457985454E1
2.657040614E1,-7.775978088E0,-2.953158569E1,-1.594090271E1,3.444840734E1
2.657538051E1,-5.726974964E0,-2.955709839E1,-1.537277508E1,3.380447487E1
2.658032435E1,-3.410378933E0,-2.953837395E1,-1.484137630E1,3.323270483E1
2.658529872E1,-1.090093613E0,-2.948107147E1,-1.441561222E1,3.283491670E1
2.659027308E1,1.142028570E0,-2.939134216E1,-1.402097607E1,3.258439800E1
2.659524745E1,3.132998705E0,-2.927613068E1,-1.367847061E1,3.246549039E1
2.660019130E1,4.908841610E0,-2.914272499E1,-1.338415718E1,3.244273122E1
2.660516566E1,6.338983536E0,-2.899595642E1,-1.312827778E1,3.245458178E1
2.661014003E1,7.236507893E0,-2.884136200E1,-1.290578651E1,3.241528241E1
2.661511439E1,7.676643372E0,-2.868324471E1,-1.271025276E1,3.229876012E1
2.662005824E1,8.019210815E0,-2.852576828E1,-1.253779793E1,3.217489044E1
2.662503260E1,8.136407852E0,-2.836990356E1,-1.238318634E1,3.200618479E1
2.663000697E1,7.724819660E0,-2.821786308E1,-1.224434566E1,3.171505378E1
2.663498134E1,7.515707493E0,-2.807108688E1,-1.211930084E1,3.148569883E1
2.663992518E1,7.155384541E0,-2.792982864E1,-1.200597382E1,3.123168685E1
2.664489955E1,6.794282436E0,-2.779282379E1,-1.190156174E1,3.098790893E1
2.664987391E1,6.501972198E0,-2.739493370E1,-1.180521774E1,3.053066001E1
2.665484828E1,6.325051308E0,-2.596016121E1,-1.169479561E1,2.916683885E1
2.665979213E1,6.262825966E0,-2.454714584E1,-1.125917816E1,2.772281463E1
2.666476649E1,6.223760605E0,-2.323953056E1,-1.062038803E1,2.629835772E1
2.666974086E1,6.333156109E0,-2.186417389E1,-1.000036049E1,2.486278697E1
2.667468470E1,6.493930340E0,-2.044498062E1,-9.527030945E0,2.347195523E1
2.667965907E1,6.687201977E0,-1.915330696E1,-9.132374763E0,2.224787870E1
2.668463344E1,6.919163704E0,-1.789045525E1,-8.744785309E0,2.108114051E1
2.668960780E1,7.134594440E0,-1.666611481E1,-8.414337158E0,1.998656775E1
2.669455165E1,7.259814262E0,-1.538680553E1,-8.088177681E0,1.883818744E1
2.669952601E1,7.227041245E0,-1.411013222E1,-7.716119766E0,1.763134880E1
2.670450038E1,7.054628849E0,-1.295812798E1,-7.334211349E0,1.647639296E1
2.670947474E1,6.780041695E0,-1.196772671E1,-6.887170792E0,1.538273608E1
2.671441859E1,6.409701824E0,-1.120073986E1,-6.488056183E0,1.444422805E1
2.671939296E1,6.013135910E0,-1.061661148E1,-6.015982628E0,1.360376013E1
2.672436732E1,5.526863575E0,-1.009976768E1,-5.502609253E0,1.276049517E1
2.672934169E1,4.992138863E0,-9.587982178E0,-5.043272972E0,1.192834670E1
2.673428553E1,4.528680325E0,-9.061788559E0,-4.668241501E0,1.115425641E1
2.673925990E1,4.033386230E0,-8.572154999E0,-4.327532768E0,1.041525735E1
2.674423427E1,3.506844044E0,-8.092385292E0,-4.030602455E0,9.696927916E0
2.674920863E1,3.074347258E0,-7.629406452E0,-3.812604904E0,9.066168431E0
2.675415248E1,2.684939861E0,-7.217875481E0,-3.552214622E0,8.480852389E0
2.675912684E1,2.321626186E0,-6.804013729E0,-3.300606728E0,7.910660892E0
2.676410121E1,1.919873118E0,-6.460060120E0,-3.106745720E0,7.420927065E0
2.676907557E1,1.523530006E0,-6.054243088E0,-2.944180489E0,6.902405508E0
2.677401942E1,1.252501726E0,-5.727879047E0,-2.761512756E0,6.480996193E0
2.677899379E1,1.047464967E0,-5.414633274E0,-2.539286613E0,6.071524755E0
2.678396815E1,8.784874678E-1,-5.108786583E0,-2.324265480E0,5.680990284E0
2.678894252E1,6.898797750E-1,-4.809920788E0,-2.066527367E0,5.280322665E0
2.679388636E1,4.564038217E-1,-4.537435055E0,-1.822134018E0,4.910885226E0
2.679886073E1,2.555269003E-1,-4.303793430E0,-1.707629204E0,4.637232945E0
2.680383510E1,3.102481365E-2,-4.080269814E0,-1.631423950E0,4.394440624E0
2.680877894E1,-1.545448005E-1,-3.889189720E0,-1.511134148E0,4.175309232E0
2.681375331E1,-2.634043097E-1,-3.788397312E0,-1.435226440E0,4.059705773E0
2.681872767E1,-2.755814195E-1,-3.688181400E0,-1.329589844E0,3.930195455E0
2.682370204E1,-2.178282738E-1,-3.558279514E0,-1.235918999E0,3.773101911E0
2.682864589E1,-1.913856417E-1,-3.452589989E0,-1.169761658E0,3.650390175E0
2.683362025E1,-8.393247426E-2,-3.275964737E0,-1.126873970E0,3.465376540E0
2.683859462E1,-2.172030509E-3,-3.154014111E0,-1.011596680E0,3.312270757E0
2.684356898E1,5.250500143E-2,-3.018861294E0,-9.333181381E-1,3.160278949E0
2.684851283E1,1.339498758E-1,-2.856855869E0,-7.897806168E-1,2.967039172E0
2.685348719E1,2.426722050E-1,-2.670308590E0,-5.815877914E-1,2.743662174E0
2.685846156E1,2.131765336E-1,-2.532464981E0,-4.425001144E-1,2.579656850E0
2.686343592E1,8.451835066E-2,-2.382039547E0,-3.495874405E-1,2.409038633E0
2.686837977E1,-4.808049649E-2,-2.290159702E0,-3.009338379E-1,2.310347240E0
2.687335414E1,-2.095649838E-1,-2.214867592E0,-1.954336166E-1,2.233327166E0
2.687832850E1,-3.486070335E-1,-2.023388863E0,-1.466732025E-1,2.058432020E0
2.688330287E1,-4.355196059E-1,-1.874234676E0,-1.055650711E-1,1.927064330E0
2.688824672E1,-4.434115291E-1,-1.786045551E0,-1.307506561E-1,1.844903312E0
2.689322108E1,-4.196871221E-1,-1.699195862E0,-1.511335373E-1,1.756771244E0
2.689819545E1,-4.044804573E-1,-1.598932266E0,-1.088743210E-1,1.652889122E0
2.690316981E1,-3.583396077E-1,-1.522906303E0,-1.050548553E-1,1.568020219E0
2.690811366E1,-2.831611633E-1,-1.473673344E0,-1.092643738E-1,1.504603626E0
2.691308802E1,-1.645670384E-1,-1.408224583E0,-1.269664764E-1,1.423481391E0
2.691806239E1,-5.381482840E-2,-1.321419716E0,-1.265611649E-1,1.328557048E0
2.692303676E1,6.662830710E-2,-1.249727726E0,-7.817459106E-2,1.253941780E0
2.692798060E1,2.145257294E-1,-1.234508991E0,-2.857685089E-2,1.253335699E0
2.693295497E1,2.526582181E-1,-1.152991772E0,7.971096039E-2,1.183038477E0
2.693792933E1,2.036861777E-1,-1.028939724E0,2.814054489E-1,1.085999098E0
2.694290370E1,1.203127205E-1,-9.113063812E-1,4.592981339E-1,1.027574448E0
2.694784755E1,-4.434555769E-2,-8.268575668E-1,5.908050537E-1,1.017207243E0
2.695282191E1,-3.109129965E-1,-7.310624123E-1,7.030391693E-1,1.060840806E0
2.695779628E1,-5.746695995E-1,-6.721978188E-1,8.768615723E-1,1.245383986E0
2.696274012E1,-8.418079615E-1,-6.478371620E-1,9.885196686E-1,1.451035757E0
2.696771449E1,-1.081943393E0,-6.274266243E-1,1.070992470E0,1.646599692E0
2.697268886E1,-1.345717669E0,-6.641240120E-1,1.126214027E0,1.876266181E0
2.697764489E1,-1.501915455E0,-6.745557785E-1,1.163875580E0,2.016279221E0
2.698261925E1,-1.647614121E0,-6.785979271E-1,1.203652382E0,2.150327067E0
2.698759362E1,-1.697032452E0,-6.343517303E-1,1.186926842E0,2.165898563E0
2.699253746E1,-1.711852074E0,-6.530051231E-1,1.165156364E0,2.171276713E0
2.699751183E1,-1.664186358E0,-6.282005310E-1,1.113710403E0,2.098690784E0
2.700245568E1,-1.517068267E0,-5.596046448E-1,1.028881073E0,1.916572395E0
2.700743004E1,-1.326519608E0,-4.247155190E-1,9.763612747E-1,1.700975862E0
2.701240441E1,-1.144720316E0,-2.943706512E-1,9.284763336E-1,1.503032596E0
2.701737877E1,-9.186366200E-1,-1.363086700E-1,9.293918610E-1,1.313865489E0
2.702232262E1,-7.110276222E-1,1.786565781E-2,9.163618088E-1,1.159999321E0
2.702729699E1,-6.145739555E-1,1.595501900E-1,8.988885880E-1,1.100526285E0
2.703227135E1,-6.384653449E-1,2.994217873E-1,8.973522186E-1,1.141285419E0
2.703724572E1,-7.461900711E-1,4.051795006E-1,9.900760651E-1,1.304308501E0
2.704218956E1,-9.034507871E-1,4.734511375E-1,1.010297775E0,1.435646509E0
2.704716393E1,-1.503344893E0,4.607896805E-1,1.166865349E0,1.958046920E0
2.705213829E1,-1.832131147E0,4.325361252E-1,1.212175369E0,2.239008970E0
2.705711266E1,-1.827149391E0,4.306635857E-1,1.209795952E0,2.233282845E0
2.706205651E1,-2.127142429E0,4.102416039E-1,1.284641266E0,2.518598076E0
2.706703087E1,-2.391165733E0,3.475298882E-1,1.288377762E0,2.738314782E0
2.707200524E1,-2.599348545E0,2.729859352E-1,1.306497574E0,2.921997620E0
2.707697960E1,-2.751726627E0,2.351999283E-1,1.276179314E0,3.042359623E0
2.708192345E1,-2.840775490E0,2.190880775E-1,1.257821083E0,3.114501380E0
2.708689782E1,-2.869461775E0,1.731095314E-1,1.231595993E0,3.127396118E0
2.709187218E1,-2.854992390E0,1.403760910E-1,1.216092110E0,3.106375221E0
2.709684655E1,-2.724268675E0,2.300076485E-1,1.175918579E0,2.976126314E0
2.710179039E1,-2.528851748E0,2.838625908E-1,1.174998283E0,2.802907436E0
2.710676476E1,-2.284169674E0,3.073644638E-1,1.138622284E0,2.570673981E0
2.711173912E1,-2.041685581E0,3.667678833E-1,1.133130074E0,2.363679855E0
2.711668297E1,-1.818901062E0,3.843531609E-1,1.166900635E0,2.194945447E0
2.712165734E1,-1.598930240E0,4.821157455E-1,1.214169502E0,2.064756907E0
2.712663170E1,-1.387925863E0,4.937953949E-1,1.246253014E0,1.929590285E0
2.713160607E1,-1.220445633E0,4.500432014E-1,1.275124550E0,1.821529315E0
2.713654992E1,-1.139758348E0,4.653272629E-1,1.339775085E0,1.819498786E0
2.714152428E1,-1.093259454E0,4.080376625E-1,1.376769066E0,1.804772570E0
2.714649865E1,-1.080726624E0,3.608222008E-1,1.377199173E0,1.787411608E0
2.715147301E1,-1.112601638E0,3.357758522E-1,1.380013466E0,1.804179867E0
2.715641686E1,-1.129786253E0,3.178982735E-1,1.447360992E0,1.863418936E0
2.716139122E1,-1.107390285E0,2.917861938E-1,1.482915878E0,1.873630681E0
2.716636559E1,-1.116786718E0,2.746100426E-1,1.500968933E0,1.890907451E0
2.717133995E1,-1.060456991E0,1.853461266E-1,1.524412155E0,1.866213984E0
2.717628380E1,-9.947398901E-1,1.848211288E-1,1.591442108E0,1.885829866E0
2.718125817E1,-9.192039967E-1,2.285647392E-1,1.669104576E0,1.919137284E0
2.718623253E1,-8.817700744E-1,2.461624146E-1,1.688701630E0,1.920892395E0
2.719120690E1,-8.080137372E-1,2.634372711E-1,1.718539238E0,1.917201739E0
2.719615074E1,-7.406123877E-1,2.965264320E-1,1.741340637E0,1.915385561E0
2.720112511E1,-6.822371483E-1,2.845058441E-1,1.721973419E0,1.873921972E0
2.720609948E1,-6.953523159E-1,3.147606850E-1,1.722732544E0,1.884249599E0
2.721107384E1,-7.527496219E-1,3.182811737E-1,1.690918922E0,1.878068609E0
2.721601769E1,-8.425061703E-1,3.167781830E-1,1.680484772E0,1.906356245E0
2.722099205E1,-9.723951817E-1,2.888579369E-1,1.691462517E0,1.972317607E0
2.722596642E1,-1.102800846E0,2.327656746E-1,1.631156921E0,1.982680627E0
2.723094078E1,-1.216168165E0,1.825723648E-1,1.604791641E0,2.021819449E0
2.723588463E1,-1.370939374E0,1.449413300E-1,1.592563629E0,2.106357441E0
2.724085900E1,-1.470784068E0,1.166429520E-1,1.535110474E0,2.129172496E0
2.724583336E1,-1.559832931E0,8.452320099E-2,1.477840424E0,2.150403511E0
2.725080773E1,-1.589057446E0,1.683282852E-2,1.393208504E0,2.113389894E0
2.725575158E1,-1.619352818E0,2.635812759E-2,1.309747696E0,2.082891578E0
2.726072594E1,-1.623567581E0,6.570720673E-2,1.265126228E0,2.059328410E0
2.726570031E1,-1.599241257E0,8.506965637E-2,1.219098091E0,2.012712001E0
