"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.929182653E1,4.936041832E0,-1.125587463E1,-4.158000946E0,1.297490634E1
2.929680089E1,4.122281075E0,-1.033950615E1,-4.339686394E0,1.194702752E1
2.930174474E1,3.301980019E0,-9.541875839E0,-4.517544746E0,1.106158565E1
2.930671911E1,2.561408043E0,-8.822334290E0,-4.617976189E0,1.028202789E1
2.931169347E1,1.895143032E0,-8.207044601E0,-4.656174660E0,9.624297931E0
2.931663732E1,1.405753613E0,-7.602894783E0,-4.578981400E0,8.985945858E0
2.932161168E1,1.083037615E0,-7.083484650E0,-4.386154175E0,8.401611375E0
2.932658605E1,8.967499733E-1,-6.533673286E0,-4.161334038E0,7.798060535E0
2.933156042E1,8.499336243E-1,-6.050527096E0,-4.035458565E0,7.322307774E0
2.933650426E1,8.704071045E-1,-5.643556118E0,-3.734720230E0,6.823156849E0
2.934147863E1,9.703147411E-1,-5.138105869E0,-3.508426666E0,6.296880203E0
2.934645299E1,1.172164679E0,-4.610226631E0,-3.180807114E0,5.722385300E0
2.935142736E1,1.352715254E0,-4.128119469E0,-2.770330429E0,5.152275186E0
2.935637121E1,1.514667511E0,-3.667596817E0,-2.338031769E0,4.605635313E0
2.936134557E1,1.626639843E0,-3.201998949E0,-1.856641769E0,4.043002982E0
2.936631994E1,1.663731575E0,-2.773046017E0,-1.443346024E0,3.541332335E0
2.937129430E1,1.658892393E0,-2.459507465E0,-1.049837112E0,3.146944376E0
2.937623815E1,1.564901114E0,-2.213341236E0,-6.691408157E-1,2.792050206E0
2.938121252E1,1.401979923E0,-2.019404411E0,-3.172988892E-1,2.478753813E0
2.938618688E1,1.201960325E0,-1.803446531E0,-8.798599243E-3,2.167303724E0
2.939116125E1,9.715366364E-1,-1.657683969E0,2.384986877E-1,1.936151130E0
2.939610509E1,7.369420528E-1,-1.594003320E0,4.772481918E-1,1.819806586E0
2.940107946E1,4.196147919E-1,-1.504942179E0,7.680892944E-1,1.740944772E0
2.940605382E1,6.202435493E-2,-1.417449474E0,9.985189438E-1,1.734949600E0
2.941102819E1,-3.019297123E-1,-1.373577237E0,1.152421951E0,1.818227800E0
2.941597204E1,-6.009943485E-1,-1.400201797E0,1.372625351E0,2.050819259E0
2.942094640E1,-9.074995518E-1,-1.354707837E0,1.546818733E0,2.247540201E0
2.942592077E1,-1.105277300E0,-1.258816004E0,1.736553192E0,2.412855700E0
2.943086462E1,-1.292541504E0,-1.175700188E0,1.848539352E0,2.543625800E0
2.943583898E1,-1.462725163E0,-1.042158604E0,1.938665390E0,2.642741560E0
2.944081335E1,-1.582724571E0,-9.403080940E-1,1.969198227E0,2.695725883E0
2.944578771E1,-1.644277334E0,-8.529015779E-1,2.007190704E0,2.731282405E0
2.945073156E1,-1.650345564E0,-7.580434084E-1,2.043718338E0,2.734054669E0
2.945570592E1,-1.632313251E0,-6.200375557E-1,2.052042007E0,2.694395947E0
2.946068029E1,-1.646142483E0,-4.944428802E-1,2.008905411E0,2.643853208E0
2.946565465E1,-1.706391335E0,-3.927268386E-1,1.955142975E0,2.624612316E0
2.947059850E1,-1.702914476E0,-3.086722493E-1,1.832840919E0,2.520813779E0
2.947557287E1,-1.720182657E0,-2.892735004E-1,1.756288528E0,2.475329660E0
2.948054723E1,-1.680193663E0,-2.905448675E-1,1.665588379E0,2.383621554E0
2.948552160E1,-1.629697561E0,-2.129541636E-1,1.584713936E0,2.283107942E0
2.949046544E1,-1.552732229E0,-1.727507710E-1,1.488644600E0,2.157981221E0
2.949543981E1,-1.444784641E0,-1.079317927E-1,1.467767715E0,2.062375814E0
2.950041418E1,-1.369288683E0,-7.082700729E-2,1.446233749E0,1.992877322E0
2.950538854E1,-1.275276661E0,-7.261461020E-2,1.401334763E0,1.896138856E0
2.951033239E1,-1.148689270E0,-4.486072063E-2,1.425276756E0,1.831096217E0
2.951530675E1,-1.015965700E0,-4.929107428E-2,1.439784050E0,1.762836925E0
2.952028112E1,-8.772747517E-1,-5.232584476E-2,1.513095856E0,1.749802290E0
2.952525548E1,-8.554606438E-1,3.055834770E-2,1.565561295E0,1.784300673E0
2.953019933E1,-8.677160740E-1,1.864643097E-1,1.622078896E0,1.849010564E0
2.953517370E1,-8.337852955E-1,1.987792253E-1,1.663060188E0,1.870957052E0
2.954014806E1,-7.874290943E-1,1.025460362E-1,1.754799843E0,1.926105593E0
2.954509191E1,-8.494074345E-1,9.504795074E-2,1.814159393E0,2.005418013E0
2.955006628E1,-9.208528996E-1,1.513451934E-1,1.857761383E0,2.078978785E0
2.955504064E1,-9.674582481E-1,1.461499929E-1,1.959081650E0,2.189825608E0
2.956001500E1,-1.001782179E0,1.383569241E-1,2.005495071E0,2.246045559E0
2.956495885E1,-1.104601145E0,9.413403273E-2,2.011858940E0,2.297081039E0
2.956993322E1,-1.193994522E0,5.107694864E-2,1.999628067E0,2.329537332E0
2.957490758E1,-1.253622293E0,-1.567244530E-3,1.971095085E0,2.335976701E0
2.957988195E1,-1.325702190E0,-7.613778114E-2,1.942357063E0,2.352877859E0
2.958482580E1,-1.351378918E0,-1.355115175E-1,1.869801521E0,2.311005426E0
2.958980016E1,-1.387549639E0,-2.456672788E-1,1.783394814E0,2.272915193E0
2.959477453E1,-1.420238972E0,-3.308269382E-1,1.753848076E0,2.280900759E0
2.959974889E1,-1.433737755E0,-3.199022412E-1,1.741359711E0,2.278217513E0
2.960469274E1,-1.406163216E0,-2.961038351E-1,1.736674309E0,2.254109608E0
2.960966711E1,-1.341275692E0,-2.973179221E-1,1.720820427E0,2.201963072E0
2.961464147E1,-1.256650686E0,-4.526582360E-1,1.705827713E0,2.166545317E0
2.961961584E1,-1.191248417E0,-5.043705702E-1,1.687820435E0,2.126546562E0
2.962455968E1,-1.158456087E0,-4.998376966E-1,1.677764893E0,2.099226825E0
2.962953405E1,-1.119757175E0,-5.094903111E-1,1.641030312E0,2.050955142E0
2.963450841E1,-1.053254128E0,-5.293033123E-1,1.600951195E0,1.988102357E0
2.963945226E1,-1.018116236E0,-5.802978277E-1,1.578323364E0,1.965810489E0
2.964442663E1,-9.870822430E-1,-6.367687583E-1,1.541842461E0,1.938319886E0
2.964940099E1,-9.473168850E-1,-6.484770775E-1,1.502668381E0,1.891016674E0
2.965437536E1,-9.215705395E-1,-6.429698467E-1,1.437788963E0,1.824812206E0
2.965934972E1,-8.982656002E-1,-6.779800653E-1,1.405013084E0,1.800166610E0
2.966429357E1,-8.137154579E-1,-7.611490488E-1,1.313679695E0,1.722566417E0
2.966926794E1,-7.966656685E-1,-8.496111035E-1,1.224103928E0,1.689658439E0
2.967424230E1,-7.553462982E-1,-8.689346910E-1,1.109254837E0,1.598762591E0
2.967918615E1,-7.264578342E-1,-9.753081799E-1,9.661684036E-1,1.553205851E0
2.968416051E1,-6.868441105E-1,-1.067292213E0,9.252691269E-1,1.570665610E0
2.968913488E1,-6.601209641E-1,-1.156347036E0,8.587284088E-1,1.584396616E0
2.969410924E1,-6.213452816E-1,-1.313738227E0,7.572507858E-1,1.638721099E0
2.969905309E1,-6.163589954E-1,-1.411539078E0,7.144632339E-1,1.697880647E0
2.970402746E1,-5.984137058E-1,-1.608490109E0,6.736745834E-1,1.843685667E0
2.970900182E1,-6.287884712E-1,-1.735902309E0,6.070356369E-1,1.943508177E0
2.971397619E1,-7.231819630E-1,-1.902756453E0,5.194501877E-1,2.100786226E0
2.971895055E1,-8.049254417E-1,-2.097325087E0,4.396648407E-1,2.289100840E0
2.972389440E1,-9.397647381E-1,-2.293657780E0,3.557081223E-1,2.504107035E0
2.972886876E1,-1.087325335E0,-2.478513479E0,2.890663147E-1,2.721922994E0
2.973384313E1,-1.197705746E0,-2.658486128E0,3.001365662E-1,2.931233444E0
2.973878698E1,-1.314086676E0,-2.821388960E0,2.500925064E-1,3.122435863E0
2.974376134E1,-1.434473753E0,-3.014922619E0,2.128801346E-1,3.345562927E0
2.974873571E1,-1.533841610E0,-3.243441820E0,1.908483505E-1,3.592910800E0
2.975371007E1,-1.662333012E0,-3.451005697E0,2.276048660E-1,3.837264043E0
2.975865392E1,-1.824038267E0,-3.595728397E0,1.826028824E-1,4.036052790E0
2.976362829E1,-1.988642931E0,-3.786079407E0,1.365585327E-1,4.278755218E0
2.976860265E1,-2.118626118E0,-4.002822399E0,8.360195160E-2,4.529696797E0
2.977357702E1,-2.209864855E0,-4.216791630E0,7.707500458E-2,4.761383715E0
2.977852086E1,-2.353987455E0,-4.417225361E0,7.513427734E-2,5.005874748E0
2.978349523E1,-2.474092960E0,-4.536253929E0,1.288175583E-1,5.168687420E0
2.978846960E1,-2.631146431E0,-4.604750156E0,1.024322510E-1,5.304446051E0
2.979344396E1,-2.872136116E0,-4.641530037E0,6.303977966E-2,5.458657433E0
2.979841833E1,-3.034111977E0,-4.772343159E0,2.617168427E-2,5.655243555E0
2.980336217E1,-3.240877867E0,-4.912982464E0,4.868888855E-2,5.885835255E0
2.980833654E1,-3.535721064E0,-5.121233463E0,1.010370255E-1,6.224031178E0
2.981331090E1,-3.730608940E0,-5.270414352E0,1.725206375E-1,6.459448419E0
2.981825475E1,-3.924644947E0,-5.435802460E0,2.855844498E-1,6.710614340E0
2.982322912E1,-4.086516380E0,-5.649878025E0,4.683618546E-1,6.988569285E0
2.982820348E1,-4.203991413E0,-5.901580811E0,6.700410843E-1,7.276754422E0
2.983317785E1,-4.340937614E0,-6.117068768E0,8.067483902E-1,7.544077985E0
2.983812170E1,-4.449901581E0,-6.268563271E0,1.046954155E0,7.758390462E0
2.984309606E1,-4.466422081E0,-6.470558643E0,1.290574074E0,7.967599187E0
2.984807043E1,-4.472613335E0,-6.717706203E0,1.569015503E0,8.221536129E0
2.985301427E1,-4.514210224E0,-6.934999466E0,1.853117943E0,8.479761651E0
2.985798864E1,-4.556077957E0,-7.094020367E0,2.062639236E0,8.679714968E0
2.986296300E1,-4.582189560E0,-7.260712147E0,2.288092613E0,8.885368301E0
2.986793737E1,-4.669458389E0,-7.400259495E0,2.495010376E0,9.099052644E0
2.987288122E1,-4.818398476E0,-7.528025150E0,2.612578392E0,9.312018706E0
2.987785558E1,-5.001989841E0,-7.654502392E0,2.678879738E0,9.528258282E0
2.988282995E1,-5.194517136E0,-7.801032066E0,2.758893967E0,9.769882573E0
2.988777380E1,-5.422678947E0,-8.001732826E0,2.833909988E0,1.007294500E1
2.989274816E1,-5.589753151E0,-8.143060684E0,2.942744255E0,1.030604295E1
2.989773010E1,-5.766467571E0,-8.334821701E0,3.071728706E0,1.059041634E1
2.990270447E1,-5.868322372E0,-8.516306877E0,3.190034866E0,1.082317018E1
2.990767883E1,-5.930239677E0,-8.762311935E0,3.296701431E0,1.108215202E1
2.991262268E1,-5.986075401E0,-8.973074913E0,3.417245865E0,1.131489025E1
2.991759704E1,-6.044744492E0,-9.200886726E0,3.478671074E0,1.154540623E1
2.992257141E1,-6.055100441E0,-9.391070366E0,3.590724945E0,1.173668393E1
2.992754577E1,-6.064018250E0,-9.602177620E0,3.674513817E0,1.193633881E1
2.993248962E1,-6.117174149E0,-9.787356377E0,3.727814674E0,1.212884028E1
2.993746399E1,-6.142230034E0,-1.002123165E1,3.746697426E0,1.233652363E1
2.994243835E1,-6.177026749E0,-1.027883339E1,3.759888649E0,1.256769024E1
2.994738220E1,-6.214891434E0,-1.051219368E1,3.771426201E0,1.278103075E1
2.995235657E1,-6.240130424E0,-1.073359680E1,3.766932487E0,1.297455619E1
2.995733093E1,-6.259416580E0,-1.089240742E1,3.795228004E0,1.312358910E1
2.996230530E1,-6.295763016E0,-1.107595730E1,3.709419250E0,1.326925971E1
2.996724914E1,-6.245480537E0,-1.128487778E1,3.635593414E0,1.340044899E1
2.997222351E1,-6.223588943E0,-1.155078316E1,3.641085625E0,1.361657649E1
2.997719787E1,-6.136613369E0,-1.181472015E1,3.654102325E0,1.380572706E1
2.998217224E1,-5.959298611E0,-1.201970100E1,3.719315529E0,1.392191654E1
2.998711609E1,-5.718714237E0,-1.226163864E1,3.801613808E0,1.405360246E1
2.999209045E1,-5.408060551E0,-1.251654243E1,3.815196991E0,1.415862569E1
2.999706482E1,-5.037467003E0,-1.285633945E1,3.836006165E0,1.433096233E1
3.000200866E1,-4.607532978E0,-1.317645264E1,3.770674706E0,1.445912349E1
3.000698303E1,-4.136587620E0,-1.346364403E1,3.768567085E0,1.458023201E1
3.001195740E1,-3.611284733E0,-1.375292683E1,3.763970375E0,1.470890365E1
3.001693176E1,-3.110336304E0,-1.407439804E1,3.748370171E0,1.489339287E1
3.002187561E1,-2.528527737E0,-1.444410038E1,3.732509613E0,1.513132897E1
3.002684997E1,-1.835110664E0,-1.485327816E1,3.751708031E0,1.542928438E1
3.003182434E1,-1.061686754E0,-1.521187401E1,3.688265800E0,1.568858165E1
3.003679870E1,-3.711626530E-1,-1.555193806E1,3.613464355E0,1.597052484E1
3.004174255E1,2.306094170E-1,-1.593434238E1,3.559738159E0,1.632875328E1
3.004671692E1,4.858441353E-1,-1.635399055E1,3.418528557E0,1.671452629E1
3.005169128E1,2.857568264E-1,-1.681016541E1,3.127710342E0,1.710104938E1
3.005666565E1,-1.053492308E0,-1.780086517E1,2.648488045E0,1.802762147E1
3.006164001E1,-7.520174980E-1,-1.784796906E1,2.471051216E0,1.803390207E1
3.006661438E1,-1.381262779E0,-1.840001106E1,2.197013855E0,1.858211947E1
3.007155822E1,-2.012985229E0,-1.904047394E1,1.951643944E0,1.924579620E1
3.007653259E1,-2.587043762E0,-1.967766380E1,1.795864105E0,1.992808009E1
3.008147644E1,-3.101064682E0,-2.016409492E1,1.800706863E0,2.048047537E1
3.008645080E1,-3.490912914E0,-2.066767120E1,1.812826157E0,2.103866547E1
3.009142517E1,-3.770334721E0,-2.121187592E1,1.848894596E0,2.162354076E1
3.009639953E1,-3.939074516E0,-2.175995255E1,1.944398403E0,2.219893078E1
3.010134338E1,-4.013226032E0,-2.221596909E1,2.092809200E0,2.267234253E1
3.010631775E1,-3.883944988E0,-2.261501694E1,2.370590210E0,2.306824045E1
3.011129211E1,-3.660758972E0,-2.310370636E1,2.486322880E0,2.352369455E1
3.011623596E1,-3.355151653E0,-2.351160049E1,2.518908501E0,2.388299187E1
3.012121033E1,-3.158468246E0,-2.381821442E1,2.631631851E0,2.417041054E1
3.012618469E1,-3.051791668E0,-2.410717201E1,2.742963314E0,2.445389586E1
3.013115906E1,-3.031554222E0,-2.435684967E1,2.805405617E0,2.470458960E1
3.013610290E1,-3.067179680E0,-2.458119965E1,2.928237438E0,2.494428876E1
3.014107727E1,-3.058826447E0,-2.474680710E1,3.194427967E0,2.513891905E1
3.014605163E1,-2.935672760E0,-2.492295074E1,3.384212017E0,2.532241180E1
3.015102600E1,-2.732937813E0,-2.512847519E1,3.526261806E0,2.552143681E1
3.015596985E1,-2.516645432E0,-2.531369781E1,3.585960627E0,2.568999640E1
3.016094421E1,-2.373446465E0,-2.541125488E1,3.759561062E0,2.579727548E1
3.016591858E1,-2.164129257E0,-2.528606606E1,3.997592688E0,2.569142540E1
3.017089294E1,-1.914057732E0,-2.513426971E1,4.321487427E0,2.557479980E1
3.017583679E1,-1.715471268E0,-2.497667503E1,4.648553848E0,2.546342849E1
3.018081116E1,-1.525004387E0,-2.480669212E1,4.839253426E0,2.532026829E1
3.018578552E1,-1.419625282E0,-2.462620926E1,4.933987141E0,2.515571004E1
3.019075989E1,-1.295614243E0,-2.443628120E1,5.100223064E0,2.499645436E1
3.019573425E1,-1.178298950E0,-2.423760796E1,5.135267258E0,2.480364888E1
3.020067810E1,-1.025543213E0,-2.403213120E1,4.978113174E0,2.456372690E1
3.020565246E1,-8.702487946E-1,-2.381815720E1,4.698574543E0,2.429276740E1
3.021062683E1,-7.306966782E-1,-2.359715462E1,4.420303822E0,2.401871582E1
3.021557068E1,-6.518659592E-1,-2.337084389E1,4.172248840E0,2.374929333E1
3.022054504E1,-6.012916565E-1,-2.313732719E1,4.006200314E0,2.348929761E1
3.022551941E1,-5.041017532E-1,-2.289881516E1,3.892509699E0,2.323276750E1
3.023049377E1,-3.944902420E-1,-2.265636063E1,3.693696260E0,2.295886956E1
3.023543762E1,-2.953138351E-1,-2.241208458E1,3.457971573E0,2.267920441E1
3.024041198E1,-9.950160980E-2,-2.216418266E1,3.303936005E0,2.240930358E1
3.024538635E1,1.388044357E-1,-2.191474533E1,3.218317032E0,2.215023463E1
3.025033020E1,4.302177429E-1,-2.166579628E1,3.130656719E0,2.189504116E1
3.025530456E1,7.641572952E-1,-2.141525841E1,2.938305855E0,2.162939829E1
3.026027893E1,1.093999863E0,-2.116465378E1,2.736287594E0,2.136882484E1
3.026525329E1,1.312702179E0,-2.091441727E1,2.502781868E0,2.110450079E1
3.027019714E1,1.520719528E0,-2.066661835E1,2.244498730E0,2.084369152E1
3.027517151E1,1.688033104E0,-2.041910553E1,1.990500927E0,2.058522335E1
3.028014587E1,1.811917305E0,-2.015505028E1,1.699899673E0,2.030760338E1
3.028512024E1,1.872344971E0,-1.986553383E1,1.289695740E0,1.999521005E1
3.029006408E1,1.920785904E0,-1.962981606E1,9.304680824E-1,1.974550247E1
3.029503845E1,1.938731194E0,-1.943023872E1,5.165882111E-1,1.953355367E1
3.030001282E1,1.917738914E0,-1.921446991E1,1.349134445E-1,1.931040595E1
3.030498718E1,1.880870342E0,-1.897999763E1,-2.503676414E-1,1.907460792E1
3.030993103E1,1.771806240E0,-1.874820518E1,-5.627551079E-1,1.884014831E1
3.031490539E1,1.684630871E0,-1.851822281E1,-7.187609673E-1,1.860857798E1
3.031987976E1,1.636017323E0,-1.828965759E1,-6.413593292E-1,1.837388008E1
3.032485412E1,1.607526302E0,-1.806374359E1,-3.787164688E-1,1.813908486E1
3.032979797E1,1.547258854E0,-1.784259987E1,-1.342973709E-1,1.791006465E1
3.033477234E1,1.545378208E0,-1.762471199E1,1.205520630E-1,1.769274426E1
3.033974670E1,1.613460064E0,-1.741192627E1,4.036784172E-1,1.749118024E1
3.034469055E1,1.710022449E0,-1.720585823E1,6.403121948E-1,1.730247768E1
3.034966491E1,1.809483528E0,-1.700435638E1,8.844738007E-1,1.712321992E1
3.035463928E1,1.946959019E0,-1.680880356E1,1.227169037E0,1.696562614E1
3.035961365E1,2.136387348E0,-1.661950874E1,1.600975990E0,1.683256801E1
3.036455749E1,2.283634186E0,-1.643780518E1,1.985902786E0,1.671407293E1
3.036953186E1,2.361655712E0,-1.626221848E1,2.237407684E0,1.658442524E1
3.037450622E1,2.434920788E0,-1.609387779E1,2.582901955E0,1.648068943E1
3.037948059E1,2.572038651E0,-1.593307686E1,2.865235329E0,1.639170200E1
3.038442444E1,2.698418140E0,-1.568275356E1,3.023175716E0,1.619783353E1
3.038939880E1,2.860106468E0,-1.520072556E1,3.130261421E0,1.578102668E1
3.039437317E1,3.082364082E0,-1.468401146E1,3.281413078E0,1.535867288E1
3.039934753E1,3.315862656E0,-1.424781799E1,3.421686172E0,1.502342168E1
3.040429138E1,3.550256252E0,-1.375874138E1,3.562877178E0,1.464927908E1
3.040926575E1,3.761880398E0,-1.328045464E1,3.605921745E0,1.426621502E1
3.041424011E1,3.992391586E0,-1.278374481E1,3.698736668E0,1.389402659E1
3.041921448E1,4.160470009E0,-1.231008530E1,3.836759567E0,1.354874292E1
3.042415832E1,4.362009525E0,-1.185713291E1,3.950745583E0,1.323733805E1
3.042913269E1,4.532927513E0,-1.137868309E1,4.078721046E0,1.290960209E1
3.043410705E1,4.585502625E0,-1.090598869E1,4.202425003E0,1.255499102E1
3.043908142E1,4.582889080E0,-1.042737007E1,4.320951462E0,1.218209918E1
3.044402527E1,4.550275326E0,-1.006596947E1,4.505758762E0,1.193023926E1
3.044899963E1,4.555074692E0,-9.726383209E0,4.592520237E0,1.168085947E1
3.045397400E1,4.579762459E0,-9.291233063E0,4.751040459E0,1.139621084E1
3.045894836E1,4.554552555E0,-8.885889053E0,4.926854134E0,1.113448988E1
3.046389221E1,4.545897007E0,-8.560577393E0,4.981412411E0,1.089784999E1
3.046886658E1,4.527006149E0,-8.148088455E0,5.070056915E0,1.061087213E1
3.047384094E1,4.484358788E0,-7.706190586E0,5.229253292E0,1.033634060E1
3.047881530E1,4.461183548E0,-7.345302582E0,5.300856113E0,1.009726221E1
3.048375915E1,4.463031292E0,-7.107933998E0,5.348903656E0,9.952494379E0
3.048873352E1,4.461914062E0,-6.544243813E0,5.469107151E0,9.625327901E0
3.049370788E1,4.460578442E0,-6.022530079E0,5.585042477E0,9.346674706E0
3.049865173E1,4.362353802E0,-5.847016335E0,5.620247841E0,9.208958492E0
3.050362610E1,4.261892319E0,-5.651432037E0,5.687668800E0,9.080307626E0
3.050860046E1,4.165946007E0,-5.284580708E0,5.820256233E0,8.897037822E0
3.051357483E1,4.114758492E0,-4.905023098E0,6.004399776E0,8.777431612E0
3.051851867E1,4.053932190E0,-4.579029083E0,6.200642586E0,8.709181478E0
3.052349304E1,3.966611385E0,-4.332631111E0,6.313927650E0,8.623884311E0
3.052846740E1,3.863460064E0,-4.097668648E0,6.381161690E0,8.510959789E0
3.053344177E1,3.818261623E0,-3.826374054E0,6.435944557E0,8.404858272E0
3.053838562E1,3.840705395E0,-3.557110310E0,6.456859112E0,8.312345113E0
3.054335998E1,3.838191032E0,-3.305767536E0,6.472442627E0,8.219022020E0
3.054833435E1,3.867744446E0,-3.099643707E0,6.417280197E0,8.108558647E0
3.055330871E1,3.896531105E0,-2.891202450E0,6.380194187E0,8.015540164E0
3.055825256E1,3.911436081E0,-2.642025471E0,6.323026657E0,7.890519432E0
3.056322693E1,3.951416492E0,-2.396078587E0,6.293429852E0,7.807825830E0
3.056820129E1,4.029037476E0,-2.156258106E0,6.291347027E0,7.775836895E0
3.057317566E1,4.135473251E0,-1.919847488E0,6.356015682E0,7.822204852E0
3.057811950E1,4.199647427E0,-1.678402424E0,6.380354404E0,7.820677434E0
3.058309387E1,4.232808113E0,-1.450942039E0,6.482672215E0,7.876987772E0
3.058806824E1,4.280240059E0,-1.234333038E0,6.546122074E0,7.918064613E0
3.059304260E1,4.313076496E0,-1.109210968E0,6.599240303E0,7.961340993E0
3.059798645E1,4.366526604E0,-8.769264221E-1,6.664043903E0,8.015300099E0
3.060296081E1,4.509609699E0,-4.736375809E-1,6.819089890E0,8.189071933E0
3.060793518E1,4.580267906E0,-3.534135818E-1,6.954712868E0,8.334973685E0
3.061287903E1,4.527273655E0,-4.215812683E-1,6.982398510E0,8.332336195E0
3.061785339E1,4.512188435E0,-3.252840042E-1,7.064096451E0,8.388510763E0
3.062282776E1,4.547185898E0,-1.042175293E-1,7.163112164E0,8.485159795E0
3.062780212E1,4.591188431E0,1.774406433E-2,7.292100430E0,8.617079246E0
3.063274597E1,4.621707916E0,1.494755745E-1,7.363265514E0,8.694837896E0
3.063772033E1,4.696346283E0,2.233405113E-1,7.446163654E0,8.806299027E0
3.064269470E1,4.805022240E0,3.224954605E-1,7.470249176E0,8.888018047E0
3.064766907E1,4.857053757E0,4.281024933E-1,7.517485619E0,8.960292013E0
3.065261291E1,4.891336441E0,5.104479790E-1,7.533423901E0,8.996566289E0
3.065758728E1,4.925125122E0,4.452843666E-1,7.519822598E0,9.000159306E0
3.066256164E1,4.979358673E0,5.480718613E-1,7.533648014E0,9.047112686E0
3.066753601E1,5.178749084E0,7.762713432E-1,7.682078362E0,9.297116071E0
3.067247986E1,5.311997414E0,7.980928421E-1,7.763910294E0,9.441004806E0
3.067745422E1,5.408040047E0,7.376894951E-1,7.790856838E0,9.512546095E0
3.068242859E1,5.498176098E0,6.487207413E-1,7.806813240E0,9.570638013E0
3.068740295E1,5.631182194E0,6.892156601E-1,7.956544399E0,9.771992115E0
3.069234680E1,5.664777756E0,7.204174995E-1,8.128854752E0,9.934132472E0
3.069732116E1,5.688687801E0,6.675801277E-1,8.288313866E0,1.007486868E1
3.070229553E1,5.687421322E0,5.721573830E-1,8.460766792E0,1.021071496E1
3.070726990E1,5.651992321E0,4.823865891E-1,8.530105591E0,1.024404292E1
3.071221374E1,5.585433006E0,3.678021431E-1,8.718261719E0,1.036052256E1
3.071718811E1,5.443174839E0,2.473797798E-1,8.942605019E0,1.047184480E1
3.072216247E1,5.285119057E0,9.812498093E-2,9.165081024E0,1.058020898E1
3.072713684E1,5.139107704E0,-4.853963852E-2,9.378495216E0,1.069434227E1
3.073208069E1,4.969105721E0,-1.984190941E-1,9.649866104E0,1.085593375E1
3.073705505E1,4.847718716E0,-3.021941185E-1,9.971818924E0,1.109183802E1
3.074202942E1,4.713228226E0,-4.391951561E-1,1.030717468E1,1.134218950E1
3.074697326E1,4.580753803E0,-6.203246117E-1,1.060418320E1,1.156792156E1
3.075194763E1,4.418590546E0,-8.095965385E-1,1.093684769E1,1.182345238E1
3.075692200E1,4.318145752E0,-9.896364212E-1,1.119233513E1,1.203719771E1
3.076189636E1,4.300945282E0,-1.152881622E0,1.138317490E1,1.222309032E1
3.076684021E1,4.267975807E0,-1.314457417E0,1.151572227E1,1.235132686E1
3.077181457E1,4.266377449E0,-1.519937992E0,1.165456581E1,1.250364316E1
3.077678894E1,4.223096848E0,-1.717425823E0,1.168426132E1,1.254217131E1
3.078176330E1,4.149762630E0,-1.984006882E0,1.163410950E1,1.251036838E1
3.078670715E1,4.098432064E0,-2.283622742E0,1.156425667E1,1.247974801E1
3.079168152E1,4.049428463E0,-2.553853512E0,1.148625183E1,1.244403551E1
3.079665588E1,3.986695766E0,-2.809159279E0,1.136540699E1,1.236760264E1
3.080163025E1,3.916022778E0,-3.115946770E0,1.122726440E1,1.229210416E1
3.080657409E1,3.847775936E0,-3.463290691E0,1.102553558E1,1.218040217E1
3.081154846E1,3.740497589E0,-3.739291668E0,1.081352043E1,1.203768452E1
3.081652283E1,3.676072598E0,-4.123788357E0,1.058334923E1,1.193844299E1
3.082149719E1,3.556196213E0,-4.516852856E0,1.039368725E1,1.187759344E1
3.082644104E1,3.436699867E0,-4.947411537E0,1.034092426E1,1.196756038E1
3.083141540E1,3.436890125E0,-5.366632938E0,1.036306095E1,1.216577146E1
3.083638977E1,3.535601616E0,-5.734615803E0,1.050609398E1,1.248055719E1
3.084133362E1,3.653751850E0,-6.058566570E0,1.056332874E1,1.271377385E1
3.084630798E1,3.846681118E0,-6.389709473E0,1.064202213E1,1.299530599E1
3.085128235E1,4.095654488E0,-6.823362827E0,1.070555592E1,1.333947501E1
3.085625671E1,4.364532948E0,-7.174522400E0,1.076730442E1,1.365495383E1
3.086123108E1,4.599766731E0,-7.560298443E0,1.077106094E1,1.394029126E1
3.086617492E1,4.832762718E0,-8.029685974E0,1.078529549E1,1.428824871E1
3.087114929E1,4.935054779E0,-8.599604607E0,1.072439003E1,1.460549577E1
3.087612366E1,4.961363792E0,-9.209056854E0,1.052515984E1,1.483916603E1
3.088109802E1,4.839452267E0,-9.911108017E0,1.036727715E1,1.513706695E1
3.088604187E1,4.600008965E0,-1.061552048E1,1.033841038E1,1.551554339E1
3.089101623E1,4.253943443E0,-1.141998959E1,1.046227455E1,1.606148766E1
3.089599060E1,3.845343113E0,-1.228862381E1,1.068853188E1,1.673444509E1
3.090096496E1,3.360822678E0,-1.317861652E1,1.111050797E1,1.756173254E1
3.090590881E1,2.922015190E0,-1.395672131E1,1.175124073E1,1.847755127E1
3.091088318E1,2.634503841E0,-1.477371597E1,1.234184456E1,1.942998768E1
3.091585754E1,2.425919533E0,-1.546080971E1,1.235801506E1,1.994096935E1
3.092083191E1,2.379114628E0,-1.563556767E1,1.227326012E1,2.001909280E1
3.092577575E1,2.525776386E0,-1.576220608E1,1.219603539E1,2.008905090E1
3.093075012E1,2.817231655E0,-1.590757847E1,1.211713314E1,2.019437453E1
