"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.719993323E0,1.475082397E0,-4.899948120E0,2.112594604E1
9.722465246E0,1.744598389E0,-4.763595581E0,2.106309509E1
9.724967688E0,2.001327515E0,-4.636825562E0,2.097254944E1
9.727439612E0,2.248458862E0,-4.524978638E0,2.086601257E1
9.729942053E0,2.491348267E0,-4.426971436E0,2.073925781E1
9.732413977E0,2.721435547E0,-4.340682983E0,2.059863281E1
9.734885901E0,2.938751221E0,-4.271438599E0,2.044737244E1
9.737388342E0,3.142227173E0,-4.221374512E0,2.028437805E1
9.739860266E0,3.331832886E0,-4.186218262E0,2.010435486E1
9.742332190E0,3.508666992E0,-4.167053223E0,1.990940857E1
9.744834631E0,3.672729492E0,-4.148941040E0,1.970381165E1
9.747306555E0,3.831451416E0,-4.136154175E0,1.949288940E1
9.749808996E0,3.985916138E0,-4.129760742E0,1.927557373E1
9.752280920E0,4.136108398E0,-4.127639771E0,1.905081177E1
9.754752844E0,4.275665283E0,-4.141479492E0,1.881645203E1
9.757255285E0,4.412017822E0,-4.165985107E0,1.858422852E1
9.759727209E0,4.545181274E0,-4.193679810E0,1.833921814E1
9.762199133E0,4.676208496E0,-4.233093262E0,1.809420776E1
9.764701575E0,4.801910400E0,-4.282104492E0,1.783853149E1
9.767173498E0,4.921218872E0,-4.343887329E0,1.758393860E1
9.769675940E0,5.055435181E0,-4.404602051E0,1.731655884E1
9.772147864E0,5.185394287E0,-4.462127686E0,1.704278564E1
9.774619787E0,5.310028076E0,-4.506866455E0,1.675942993E1
9.777122229E0,5.430404663E0,-4.550552368E0,1.647180176E1
9.779594153E0,5.549713135E0,-4.587829590E0,1.616819763E1
9.782066076E0,5.667968750E0,-4.609130859E0,1.585394287E1
9.784568518E0,5.779815674E0,-4.617660522E0,1.553224182E1
9.787040442E0,5.888473511E0,-4.597412109E0,1.520413208E1
9.789542883E0,5.996063232E0,-4.565460205E0,1.486750793E1
9.792014807E0,6.102584839E0,-4.512191772E0,1.452662659E1
9.794486731E0,6.200592041E0,-4.435501099E0,1.417616272E1
9.796989172E0,6.291137695E0,-4.338562012E0,1.381823730E1
9.799461096E0,6.374237061E0,-4.218185425E0,1.346136475E1
9.801933020E0,6.451995850E0,-4.087158203E0,1.310343933E1
9.804435461E0,6.524429321E0,-3.939086914E0,1.274656677E1
9.806907385E0,6.584091187E0,-3.781417847E0,1.239503479E1
9.809409826E0,6.637359619E0,-3.616302490E0,1.204350281E1
9.811881750E0,6.683166504E0,-3.438415527E0,1.169941711E1
9.814353674E0,6.722579956E0,-3.259445190E0,1.135321045E1
9.816856116E0,6.751342773E0,-3.083679199E0,1.101338196E1
9.819328039E0,6.777969360E0,-2.914306641E0,1.067675781E1
9.821799963E0,6.799270630E0,-2.754516602E0,1.034866333E1
9.824302405E0,6.804595947E0,-2.605377197E0,1.003015137E1
9.826774328E0,6.802474976E0,-2.471145630E0,9.726547241E0
9.829276770E0,6.789688110E0,-2.352905273E0,9.427215576E0
9.831748694E0,6.766250610E0,-2.248504639E0,9.132125854E0
9.834220617E0,6.732162476E0,-2.161163330E0,8.831726074E0
9.836723059E0,6.692749023E0,-2.094039917E0,8.537719727E0
9.839194983E0,6.642684937E0,-2.016281128E0,8.267135620E0
9.841666907E0,6.584091187E0,-1.965148926E0,7.994430542E0
9.844169348E0,6.522308350E0,-1.947036743E0,7.718521118E0
9.846641272E0,6.459457397E0,-1.947036743E0,7.445816040E0
9.849143713E0,6.394470215E0,-1.938522339E0,7.176300049E0
9.851615637E0,6.323104858E0,-1.943847656E0,6.906799316E0
9.854087561E0,6.255996704E0,-1.966217041E0,6.641540527E0
9.856590002E0,6.191009521E0,-1.989654541E0,6.380554199E0
9.859061926E0,6.122833252E0,-2.012023926E0,6.118499756E0
9.861533850E0,6.050399780E0,-2.039718628E0,5.856445312E0
9.864036291E0,5.975830078E0,-2.063156128E0,5.597579956E0
9.866508215E0,5.901260376E0,-2.082321167E0,5.342987061E0
9.869010657E0,5.826690674E0,-2.103637695E0,5.089447021E0
9.871482580E0,5.753189087E0,-2.128128052E0,4.840179443E0
9.873954504E0,5.677551270E0,-2.134521484E0,4.591979980E0
9.876456946E0,5.601913452E0,-2.128128052E0,4.343765259E0
9.878928869E0,5.519897461E0,-2.115356445E0,4.101959229E0
9.881431311E0,5.430404663E0,-2.089782715E0,3.864395142E0
9.883903235E0,5.343063354E0,-2.055694580E0,3.627914429E0
9.886375158E0,5.249313354E0,-2.008819580E0,3.394622803E0
9.888877600E0,5.154510498E0,-1.941711426E0,3.168777466E0
9.891349524E0,5.059692383E0,-1.856491089E0,2.951461792E0
9.893821448E0,4.961700439E0,-1.763809204E0,2.738418579E0
9.896323889E0,4.859436035E0,-1.656219482E0,2.539215088E0
9.898795813E0,4.752899170E0,-1.537979126E0,2.342132568E0
9.901267737E0,4.643173218E0,-1.413345337E0,2.152511597E0
9.903770178E0,4.531326294E0,-1.284439087E0,1.973556519E0
9.906242102E0,4.412017822E0,-1.142761230E0,1.797790527E0
9.908744543E0,4.289505005E0,-1.007476807E0,1.632675171E0
9.911216467E0,4.164871216E0,-8.753814697E-1,1.469680786E0
9.913688391E0,4.041305542E0,-7.475585938E-1,1.321609497E0
9.916190832E0,3.914535522E0,-6.218566895E-1,1.179931641E0
9.918662756E0,3.783508301E0,-5.004119873E-1,1.046768188E0
9.921165198E0,3.652481079E0,-3.842926025E-1,9.264068604E-1
9.923637121E0,3.523590088E0,-2.745666504E-1,8.166809082E-1
9.926109045E0,3.394683838E0,-1.765747070E-1,7.101440430E-1
9.928611487E0,3.268981934E0,-9.028625488E-2,6.164093018E-1
9.931083410E0,3.141159058E0,-6.134033203E-3,5.333099365E-1
9.933555334E0,3.012252808E0,7.057189941E-2,4.608764648E-1
9.936057776E0,2.888687134E0,1.430053711E-1,3.927001953E-1
9.938529700E0,2.762985229E0,2.122497559E-1,3.341064453E-1
9.941032141E0,2.634094238E0,2.644500732E-1,2.893676758E-1
9.943504065E0,2.510513306E0,3.155822754E-1,2.499542236E-1
9.945975989E0,2.392272949E0,3.645782471E-1,2.211914062E-1
9.948478430E0,2.270828247E0,3.997344971E-1,2.009582520E-1
9.950950354E0,2.151519775E0,4.306335449E-1,1.839141846E-1
9.953422278E0,2.037536621E0,4.497985840E-1,1.775207520E-1
9.955924719E0,1.921432495E0,4.551391602E-1,1.764526367E-1
9.958396643E0,1.807449341E0,4.508666992E-1,1.817779541E-1
9.960899084E0,1.692398071E0,4.391479492E-1,1.956329346E-1
9.963371008E0,1.586929321E0,4.146575928E-1,2.158660889E-1
9.965873450E0,1.482543945E0,3.795013428E-1,2.371673584E-1
9.968345373E0,1.379211426E0,3.390197754E-1,2.638092041E-1
9.970817297E0,1.276947021E0,2.878875732E-1,2.904357910E-1
9.973289221E0,1.173614502E0,2.324981689E-1,3.234558105E-1
9.975791662E0,1.082000732E0,1.707000732E-1,3.511505127E-1
9.978263586E0,9.871978760E-1,1.099853516E-1,3.788604736E-1
9.980766028E0,8.966522217E-1,4.927062988E-2,4.076232910E-1
9.983237951E0,8.103637695E-1,-8.255004883E-3,4.363708496E-1
9.985709875E0,7.208709717E-1,-6.364440918E-2,4.576873779E-1
9.988212317E0,6.420440674E-1,-1.147918701E-1,4.747314453E-1
9.990684241E0,5.589599609E-1,-1.563262939E-1,4.832458496E-1
9.993156164E0,4.726715088E-1,-1.925506592E-1,4.885711670E-1
9.995658606E0,3.863830566E-1,-2.159881592E-1,4.896392822E-1
9.998130530E0,3.032989502E-1,-2.287750244E-1,4.864501953E-1
1.000063297E1,2.170104980E-1,-2.319641113E-1,4.789886475E-1
1.000310490E1,1.307220459E-1,-2.202453613E-1,4.640808105E-1
1.000557682E1,4.229736328E-2,-1.957397461E-1,4.502258301E-1
1.000807926E1,-4.292297363E-2,-1.563262939E-1,4.257202148E-1
1.001055118E1,-1.313323975E-1,-1.009368896E-1,3.980255127E-1
1.001302311E1,-2.218780518E-1,-4.127502441E-2,3.841857910E-1
1.001552555E1,-3.039093018E-1,1.091003418E-2,3.671417236E-1
1.001799747E1,-3.912658691E-1,7.482910156E-2,3.394317627E-1
1.002049991E1,-4.722137451E-1,1.664428711E-1,3.128051758E-1
1.002297184E1,-5.467834473E-1,2.740325928E-1,2.829742432E-1
1.002544376E1,-6.192321777E-1,3.752441406E-1,2.520904541E-1
1.002794620E1,-6.916656494E-1,4.668426514E-1,2.147979736E-1
1.003041813E1,-7.566528320E-1,5.701751709E-1,1.828460693E-1
1.003289005E1,-8.237609863E-1,6.735076904E-1,1.519470215E-1
1.003539249E1,-8.887329102E-1,7.715148926E-1,1.168060303E-1
1.003786442E1,-9.451904297E-1,8.716430664E-1,7.844543457E-2
1.004036686E1,-9.984588623E-1,9.749755859E-1,4.328918457E-2
1.004283878E1,-1.052795410E0,1.079376221E0,-1.449584961E-3
1.004531070E1,-1.103927612E0,1.182708740E0,-3.765869141E-2
1.004781315E1,-1.152923584E0,1.286041260E0,-7.388305664E-2
1.005028507E1,-1.198730469E0,1.382980347E0,-1.101074219E-1
1.005278751E1,-1.241348267E0,1.474594116E0,-1.463165283E-1
1.005525944E1,-1.281814575E0,1.572601318E0,-1.836090088E-1
1.005773136E1,-1.321243286E0,1.664199829E0,-2.166290283E-1
1.006023380E1,-1.362777710E0,1.743041992E0,-2.485809326E-1
1.006270572E1,-1.400070190E0,1.821868896E0,-2.762908936E-1
1.006517765E1,-1.435226440E0,1.896438599E0,-3.082427979E-1
1.006768009E1,-1.465042114E0,1.955017090E0,-3.327484131E-1
1.007015201E1,-1.494873047E0,2.012542725E0,-3.615112305E-1
1.007262394E1,-1.521499634E0,2.069000244E0,-3.902740479E-1
1.007512638E1,-1.544937134E0,2.110549927E0,-4.169006348E-1
1.007759830E1,-1.569442749E0,2.139312744E0,-4.467315674E-1
1.008010074E1,-1.593948364E0,2.171279907E0,-4.840087891E-1
1.008257267E1,-1.621643066E0,2.201095581E0,-5.255584717E-1
1.008504459E1,-1.652526855E0,2.224533081E0,-5.585784912E-1
1.008754703E1,-1.681289673E0,2.231994629E0,-5.937347412E-1
1.009001896E1,-1.715377808E0,2.218139648E0,-6.310119629E-1
1.009249088E1,-1.748413086E0,2.213882446E0,-6.640472412E-1
1.009499332E1,-1.775039673E0,2.220275879E0,-7.034606934E-1
1.009746525E1,-1.806991577E0,2.219207764E0,-7.418060303E-1
1.009996769E1,-1.840026855E0,2.207489014E0,-7.790832520E-1
1.010243961E1,-1.870910645E0,2.204299927E0,-8.248901367E-1
1.010491154E1,-1.906066895E0,2.202163696E0,-8.664398193E-1
1.010741398E1,-1.944412231E0,2.207489014E0,-9.090576172E-1
1.010988590E1,-1.978500366E0,2.212814331E0,-9.537963867E-1
1.011238834E1,-2.015792847E0,2.218139648E0,-1.000671387E0
1.011486027E1,-2.050949097E0,2.223464966E0,-1.048599243E0
1.011733219E1,-2.088226318E0,2.241577148E0,-1.102935791E0
1.011983463E1,-2.121246338E0,2.258621216E0,-1.149795532E0
1.012230656E1,-2.153213501E0,2.265014648E0,-1.197738647E0
1.012477848E1,-2.186233521E0,2.266082764E0,-1.245681763E0
1.012728092E1,-2.219253540E0,2.272476196E0,-1.291473389E0
1.012975284E1,-2.249084473E0,2.291641235E0,-1.344741821E0
1.013222477E1,-2.277847290E0,2.309753418E0,-1.394805908E0
1.013472721E1,-2.300216675E0,2.321472168E0,-1.444885254E0
1.013719913E1,-2.322586060E0,2.332122803E0,-1.490692139E0
1.013970158E1,-2.339630127E0,2.352371216E0,-1.537551880E0
1.014217350E1,-2.354537964E0,2.380065918E0,-1.583358765E0
1.014464542E1,-2.366256714E0,2.413085938E0,-1.627044678E0
1.014714786E1,-2.373718262E0,2.438659668E0,-1.670715332E0
1.014961979E1,-2.386505127E0,2.455703735E0,-1.718658447E0
1.015212223E1,-2.398223877E0,2.484466553E0,-1.758071899E0
1.015459415E1,-2.412063599E0,2.520675659E0,-1.801742554E0
1.015706608E1,-2.428039551E0,2.555831909E0,-1.846481323E0
1.015956852E1,-2.452545166E0,2.586730957E0,-1.890167236E0
1.016204044E1,-2.471725464E0,2.620819092E0,-1.934906006E0
1.016451237E1,-2.489837646E0,2.657028198E0,-1.975387573E0
1.016701481E1,-2.507934570E0,2.691116333E0,-2.014801025E0
1.016948673E1,-2.528182983E0,2.704971313E0,-2.054214478E0
1.017198917E1,-2.545227051E0,2.711364746E0,-2.092559814E0
1.017446110E1,-2.561203003E0,2.727340698E0,-2.130905151E0
1.017693302E1,-2.572921753E0,2.733734131E0,-2.164993286E0
1.017943546E1,-2.571853638E0,2.719879150E0,-2.200149536E0
1.018190738E1,-2.573989868E0,2.693252563E0,-2.238494873E0
1.018437931E1,-2.569732666E0,2.662353516E0,-2.275787354E0
1.018688175E1,-2.558013916E0,2.629333496E0,-2.315200806E0
1.018935367E1,-2.547348022E0,2.584594727E0,-2.356750488E0
1.019185612E1,-2.534576416E0,2.533462524E0,-2.401489258E0
1.019432804E1,-2.515396118E0,2.479141235E0,-2.447296143E0
1.019679996E1,-2.496215820E0,2.435455322E0,-2.494171143E0
1.019930241E1,-2.474914551E0,2.400299072E0,-2.548492432E0
1.020177433E1,-2.454681396E0,2.370483398E0,-2.607086182E0
1.020424625E1,-2.436569214E0,2.360885620E0,-2.668869019E0
1.020674869E1,-2.428039551E0,2.371536255E0,-2.731719971E0
1.020922062E1,-2.419525146E0,2.389648438E0,-2.796707153E0
1.021172306E1,-2.412063599E0,2.415222168E0,-2.869140625E0
1.021419498E1,-2.407806396E0,2.463150024E0,-2.941574097E0
1.021666691E1,-2.408874512E0,2.526000977E0,-3.021469116E0
1.021916935E1,-2.412063599E0,2.601638794E0,-3.098175049E0
1.022164127E1,-2.414199829E0,2.682601929E0,-3.178070068E0
1.022411320E1,-2.416320801E0,2.767822266E0,-3.262222290E0
1.022661564E1,-2.421661377E0,2.850906372E0,-3.349578857E0
1.022908756E1,-2.428039551E0,2.932937622E0,-3.439056396E0
1.023159000E1,-2.432312012E0,3.012832642E0,-3.525344849E0
1.023406193E1,-2.430175781E0,3.084197998E0,-3.615890503E0
1.023653385E1,-2.425918579E0,3.154510498E0,-3.705368042E0
1.023903629E1,-2.417388916E0,3.214172363E0,-3.794845581E0
1.024150822E1,-2.406738281E0,3.263168335E0,-3.889663696E0
1.024398014E1,-2.403549194E0,3.302581787E0,-3.983398438E0
1.024648258E1,-2.389694214E0,3.340927124E0,-4.077148438E0
1.024895450E1,-2.372650146E0,3.368637085E0,-4.176223755E0
1.025145695E1,-2.356674194E0,3.395263672E0,-4.274215698E0
1.025392887E1,-2.340698242E0,3.404846191E0,-4.370101929E0
1.025640079E1,-2.318328857E0,3.400588989E0,-4.463836670E0
1.025890324E1,-2.298080444E0,3.392059326E0,-4.561843872E0
1.026137516E1,-2.278915405E0,3.382476807E0,-4.655578613E0
1.026387760E1,-2.253341675E0,3.377151489E0,-4.750396729E0
1.026634952E1,-2.224578857E0,3.370758057E0,-4.843078613E0
1.026882145E1,-2.194747925E0,3.366500854E0,-4.934692383E0
1.027132389E1,-2.162796021E0,3.366500854E0,-5.027359009E0
1.027379581E1,-2.130844116E0,3.376083374E0,-5.123229980E0
1.027626774E1,-2.102081299E0,3.389938354E0,-5.212722778E0
1.027877018E1,-2.074371338E0,3.413375854E0,-5.303268433E0
1.028124210E1,-2.046676636E0,3.441070557E0,-5.399139404E0
1.028371403E1,-2.021118164E0,3.476226807E0,-5.488616943E0
1.028621647E1,-1.997680664E0,3.522033691E0,-5.580230713E0
1.028868839E1,-1.972106934E0,3.576354980E0,-5.672912598E0
1.029119083E1,-1.948669434E0,3.642410278E0,-5.763458252E0
1.029366276E1,-1.927368164E0,3.710586548E0,-5.852935791E0
1.029613468E1,-1.904998779E0,3.783020020E0,-5.941360474E0
1.029863712E1,-1.886886597E0,3.861846924E0,-6.027648926E0
1.030110904E1,-1.863449097E0,3.949203491E0,-6.117126465E0
1.030358097E1,-1.842147827E0,4.038681030E0,-6.202346802E0
1.030608341E1,-1.821914673E0,4.117507935E0,-6.277984619E0
1.030855533E1,-1.801666260E0,4.201660156E0,-6.353622437E0
1.031105778E1,-1.773971558E0,4.280502319E0,-6.431381226E0
1.031352970E1,-1.749465942E0,4.351867676E0,-6.501693726E0
1.031600162E1,-1.726043701E0,4.406204224E0,-6.574127197E0
1.031850406E1,-1.699401855E0,4.457336426E0,-6.644439697E0
1.032097599E1,-1.671707153E0,4.504196167E0,-6.704086304E0
1.032344791E1,-1.645080566E0,4.540420532E0,-6.766937256E0
1.032595035E1,-1.616317749E0,4.570251465E0,-6.828720093E0
1.032842228E1,-1.585418701E0,4.593688965E0,-6.881988525E0
1.033092472E1,-1.554534912E0,4.604339600E0,-6.939514160E0
1.033339664E1,-1.522567749E0,4.606460571E0,-6.991714478E0
1.033586857E1,-1.493804932E0,4.601135254E0,-7.041778564E0
1.033837101E1,-1.462921143E0,4.592620850E0,-7.095046997E0
1.034084293E1,-1.434158325E0,4.576644897E0,-7.144042969E0
1.034331486E1,-1.409652710E0,4.554275513E0,-7.189849854E0
1.034581730E1,-1.388351440E0,4.527633667E0,-7.235656738E0
1.034828922E1,-1.363845825E0,4.491424561E0,-7.284652710E0
1.035079166E1,-1.347869873E0,4.448806763E0,-7.331527710E0
1.035326359E1,-1.336151123E0,4.411529541E0,-7.378402710E0
1.035573551E1,-1.324432373E0,4.383834839E0,-7.425277710E0
1.035823795E1,-1.326568604E0,4.352935791E0,-7.473205566E0
1.036070988E1,-1.329757690E0,4.315643311E0,-7.526473999E0
1.036321232E1,-1.335083008E0,4.284759521E0,-7.577606201E0
1.036568424E1,-1.346801758E0,4.258132935E0,-7.629806519E0
1.036815616E1,-1.358520508E0,4.228302002E0,-7.682006836E0
1.037065861E1,-1.368103027E0,4.198471069E0,-7.733139038E0
1.037313053E1,-1.386215210E0,4.169708252E0,-7.787460327E0
1.037560245E1,-1.401138306E0,4.146270752E0,-7.839660645E0
1.037810490E1,-1.412841797E0,4.120712280E0,-7.888656616E0
1.038057682E1,-1.422439575E0,4.098342896E0,-7.933410645E0
1.038304874E1,-1.435226440E0,4.077026367E0,-7.978149414E0
1.038555118E1,-1.439483643E0,4.058929443E0,-8.022888184E0
1.038802311E1,-1.439483643E0,4.042938232E0,-8.065490723E0
1.039052555E1,-1.438415527E0,4.024826050E0,-8.102783203E0
1.039299747E1,-1.430953979E0,4.016311646E0,-8.139007568E0
1.039546940E1,-1.426696777E0,4.002456665E0,-8.179473877E0
1.039797184E1,-1.420303345E0,3.996078491E0,-8.214630127E0
1.040044376E1,-1.408584595E0,3.992874146E0,-8.245529175E0
1.040291569E1,-1.396865845E0,3.995010376E0,-8.281753540E0
1.040541813E1,-1.391540527E0,4.002456665E0,-8.316894531E0
1.040789005E1,-1.380889893E0,4.012054443E0,-8.356307983E0
1.041039249E1,-1.378753662E0,4.023773193E0,-8.388275146E0
1.041286442E1,-1.377700806E0,4.033355713E0,-8.425552368E0
1.041533634E1,-1.374496460E0,4.047210693E0,-8.471359253E0
1.041783878E1,-1.380889893E0,4.067443848E0,-8.517166138E0
1.042031070E1,-1.383026123E0,4.099395752E0,-8.555526733E0
1.042278263E1,-1.386215210E0,4.122833252E0,-8.603454590E0
1.042528507E1,-1.391540527E0,4.147338867E0,-8.652465820E0
1.042775699E1,-1.395797729E0,4.170776367E0,-8.699325562E0
1.043025944E1,-1.400070190E0,4.188888550E0,-8.753662109E0
1.043273136E1,-1.411788940E0,4.208053589E0,-8.809051514E0
1.043520328E1,-1.414978027E0,4.222976685E0,-8.865509033E0
1.043770572E1,-1.425628662E0,4.232559204E0,-8.927291870E0
1.044017765E1,-1.438415527E0,4.231491089E0,-8.995468140E0
1.044268009E1,-1.455459595E0,4.221908569E0,-9.061523438E0
1.044515201E1,-1.467178345E0,4.217651367E0,-9.125442505E0
1.044762394E1,-1.477828979E0,4.204864502E0,-9.187225342E0
1.045012638E1,-1.486358643E0,4.183563232E0,-9.243682861E0
1.045259830E1,-1.486358643E0,4.152664185E0,-9.296936035E0
1.045507023E1,-1.485290527E0,4.128158569E0,-9.345947266E0
1.045757267E1,-1.478897095E0,4.091949463E0,-9.391754150E0
1.046004459E1,-1.467178345E0,4.054656982E0,-9.432235718E0
1.046254703E1,-1.451202393E0,4.016311646E0,-9.465255737E0
1.046501896E1,-1.432022095E0,3.974761963E0,-9.490814209E0
1.046749088E1,-1.414978027E0,3.938552856E0,-9.518524170E0
1.046999332E1,-1.397933960E0,3.905517578E0,-9.546218872E0
1.047246525E1,-1.377700806E0,3.876754761E0,-9.570709229E0
1.047493717E1,-1.358520508E0,3.851196289E0,-9.596282959E0
1.047743961E1,-1.339340210E0,3.822433472E0,-9.619720459E0
1.047991154E1,-1.314849854E0,3.800064087E0,-9.641021729E0
1.048241398E1,-1.293533325E0,3.774490356E0,-9.648483276E0
1.048488590E1,-1.267974854E0,3.736145020E0,-9.635696411E0
1.048735782E1,-1.238143921E0,3.680755615E0,-9.641021729E0
1.048986027E1,-1.214706421E0,3.641342163E0,-9.663391113E0
1.049233219E1,-1.192337036E0,3.625366211E0,-9.676177979E0
1.049483463E1,-1.167831421E0,3.622161865E0,-9.666595459E0
1.049730656E1,-1.140136719E0,3.618972778E0,-9.651672363E0
1.049977848E1,-1.114578247E0,3.609375000E0,-9.629302979E0
1.050228092E1,-1.087936401E0,3.595535278E0,-9.605865479E0
1.050475284E1,-1.061309814E0,3.576354980E0,-9.577102661E0
1.050725529E1,-1.032546997E0,3.558242798E0,-9.548339844E0
1.050972721E1,-1.004852295E0,3.539077759E0,-9.508926392E0
1.051219913E1,-9.739532471E-1,3.517761230E0,-9.467391968E0
1.051470158E1,-9.430694580E-1,3.494338989E0,-9.422637939E0
1.051717350E1,-9.143066406E-1,3.467697144E0,-9.377899170E0
1.051964542E1,-8.844757080E-1,3.445327759E0,-9.335296631E0
1.052214786E1,-8.567810059E-1,3.421890259E0,-9.293746948E0
1.052461979E1,-8.290863037E-1,3.402725220E0,-9.259658813E0
1.052709171E1,-8.077850342E-1,3.380355835E0,-9.226638794E0
1.052959415E1,-7.843475342E-1,3.361175537E0,-9.195739746E0
1.053206608E1,-7.609100342E-1,3.343063354E0,-9.169113159E0
1.053453800E1,-7.364044189E-1,3.326019287E0,-9.148864746E0
1.053704044E1,-7.087097168E-1,3.314300537E0,-9.129699707E0
1.053951237E1,-6.874084473E-1,3.303649902E0,-9.115844727E0
1.054201481E1,-6.597137451E-1,3.294067383E0,-9.110519409E0
1.054448673E1,-6.352081299E-1,3.284469604E0,-9.109451294E0
1.054695866E1,-6.128387451E-1,3.275955200E0,-9.116912842E0
1.054946110E1,-5.861968994E-1,3.266372681E0,-9.125442505E0
1.055196354E1,-5.531768799E-1,3.247192383E0,-9.128631592E0
1.055443546E1,-5.201568604E-1,3.231216431E0,-9.136093140E0
1.055690738E1,-4.892578125E-1,3.208847046E0,-9.139282227E0
1.055937931E1,-4.530487061E-1,3.191802979E0,-9.147811890E0
1.056188175E1,-4.157562256E-1,3.167297363E0,-9.149932861E0
1.056435367E1,-3.795471191E-1,3.141723633E0,-9.151000977E0
1.056682560E1,-3.454589844E-1,3.104446411E0,-9.148864746E0
1.056932804E1,-3.188171387E-1,3.067153931E0,-9.145675659E0
1.057179996E1,-2.943267822E-1,3.011764526E0,-9.130767822E0
1.057430241E1,-2.730102539E-1,2.914825439E0,-9.119049072E0
1.057677433E1,-2.570343018E-1,2.834930420E0,-9.143539429E0
1.057924625E1,-2.431945801E-1,2.794448853E0,-9.171249390E0
1.058174869E1,-2.272033691E-1,2.775283813E0,-9.186157227E0
1.058422062E1,-2.080383301E-1,2.749710083E0,-9.201065063E0
1.058669254E1,-1.931152344E-1,2.708160400E0,-9.219177246E0
1.058919498E1,-1.792755127E-1,2.658096313E0,-9.234100342E0
1.059166691E1,-1.643524170E-1,2.606964111E0,-9.254333496E0
1.059413883E1,-1.430511475E-1,2.554763794E0,-9.273513794E0
1.059664127E1,-1.217498779E-1,2.512161255E0,-9.284164429E0
1.059911320E1,-9.724426270E-2,2.484466553E0,-9.295883179E0
1.060161564E1,-7.168579102E-2,2.451431274E0,-9.290557861E0
1.060408756E1,-5.143737793E-2,2.414154053E0,-9.300140381E0
1.060655948E1,-2.906799316E-2,2.414154053E0,-9.334228516E0
1.060906193E1,-2.441406250E-3,2.462097168E0,-9.361923218E0
1.061153385E1,2.845764160E-2,2.540924072E0,-9.383224487E0
1.061403629E1,5.722045898E-2,2.635726929E0,-9.407730103E0
1.061650822E1,8.491516113E-2,2.741195679E0,-9.434356689E0
1.061898014E1,1.168670654E-1,2.837066650E0,-9.467391968E0
1.062148258E1,1.424407959E-1,2.932937622E0,-9.490814209E0
1.062395450E1,1.775970459E-1,3.012832642E0,-9.513198853E0
1.062642643E1,2.138061523E-1,3.081008911E0,-9.532363892E0
1.062892887E1,2.489624023E-1,3.126815796E0,-9.541961670E0
1.063140079E1,2.873077393E-1,3.158767700E0,-9.547286987E0
