"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.951577327E1,1.029800415E0,1.353149414E0,-2.151153564E0
7.951824520E1,1.033004761E0,1.296691895E0,-2.138366699E0
7.952074764E1,1.038330078E0,1.240234375E0,-2.125579834E0
7.952321956E1,1.041519165E0,1.186965942E0,-2.109603882E0
7.952572200E1,1.045776367E0,1.137969971E0,-2.098953247E0
7.952819393E1,1.051101685E0,1.087905884E0,-2.085098267E0
7.953066585E1,1.051101685E0,1.041030884E0,-2.070190430E0
7.953316829E1,1.050048828E0,9.962921143E-1,-2.061660767E0
7.953564022E1,1.048980713E0,9.483489990E-1,-2.047821045E0
7.953811214E1,1.050048828E0,9.067993164E-1,-2.037170410E0
7.954061458E1,1.050048828E0,8.631286621E-1,-2.025451660E0
7.954308650E1,1.053237915E0,8.237152100E-1,-2.019058228E0
7.954558894E1,1.052169800E0,7.832336426E-1,-2.011596680E0
7.954806087E1,1.050048828E0,7.470092773E-1,-2.002014160E0
7.955053279E1,1.051101685E0,7.118682861E-1,-1.992431641E0
7.955303523E1,1.048980713E0,6.745758057E-1,-1.982833862E0
7.955550716E1,1.047912598E0,6.415557861E-1,-1.977508545E0
7.955797908E1,1.046844482E0,6.085357666E-1,-1.967926025E0
7.956048152E1,1.047912598E0,5.808258057E-1,-1.962600708E0
7.956295345E1,1.045776367E0,5.488739014E-1,-1.954071045E0
7.956545589E1,1.042587280E0,5.222473145E-1,-1.940231323E0
7.956792781E1,1.041519165E0,4.956054688E-1,-1.933837891E0
7.957039974E1,1.041519165E0,4.700469971E-1,-1.925308228E0
7.957290218E1,1.040451050E0,4.359588623E-1,-1.913589478E0
7.957537410E1,1.039382935E0,4.040069580E-1,-1.907211304E0
7.957784602E1,1.038330078E0,3.805694580E-1,-1.898681641E0
7.958034847E1,1.034057617E0,3.667144775E-1,-1.885894775E0
7.958282039E1,1.033004761E0,3.518066406E-1,-1.873107910E0
7.958532283E1,1.035125732E0,3.379516602E-1,-1.862457275E0
7.958779476E1,1.034057617E0,3.198394775E-1,-1.847549438E0
7.959026668E1,1.029800415E0,3.081207275E-1,-1.833694458E0
7.959276912E1,1.027679443E0,2.932128906E-1,-1.815597534E0
7.959524105E1,1.025543213E0,2.761688232E-1,-1.807067871E0
7.959771297E1,1.025543213E0,2.601928711E-1,-1.790023804E0
7.960021541E1,1.022338867E0,2.442169189E-1,-1.771911621E0
7.960268733E1,1.021286011E0,2.292938232E-1,-1.752746582E0
7.960518978E1,1.020217896E0,2.165069580E-1,-1.737823486E0
7.960766170E1,1.012756348E0,1.973419189E-1,-1.716522217E0
7.961013362E1,1.012756348E0,1.824188232E-1,-1.695220947E0
7.961263606E1,1.009567261E0,1.611175537E-1,-1.676040649E0
7.961510799E1,1.005294800E0,1.430053711E-1,-1.657928467E0
7.961761043E1,1.004241943E0,1.270294189E-1,-1.638763428E0
7.962008235E1,1.002105713E0,1.046600342E-1,-1.615325928E0
7.962255428E1,1.001037598E0,7.589721680E-2,-1.595077515E0
7.962505672E1,9.978485107E-1,4.820251465E-2,-1.579101562E0
7.962752864E1,9.946441650E-1,3.541564941E-2,-1.558868408E0
7.963000057E1,9.893188477E-1,2.369689941E-2,-1.537551880E0
7.963250301E1,9.861297607E-1,-1.861572266E-3,-1.516250610E0
7.963497493E1,9.850616455E-1,-1.890563965E-2,-1.497070312E0
7.963744686E1,9.818725586E-1,-4.127502441E-2,-1.476837158E0
7.963994930E1,9.818725586E-1,-6.684875488E-2,-1.457656860E0
7.964242122E1,9.808044434E-1,-7.643127441E-2,-1.436355591E0
7.964492366E1,9.744110107E-1,-9.347534180E-2,-1.417175293E0
7.964739559E1,9.722747803E-1,-1.158447266E-1,-1.395874023E0
7.964986751E1,9.712066650E-1,-1.328887939E-1,-1.374572754E0
7.965236995E1,9.680175781E-1,-1.446075439E-1,-1.354324341E0
7.965484188E1,9.658813477E-1,-1.595306396E-1,-1.336227417E0
7.965734432E1,9.637603760E-1,-1.776275635E-1,-1.315979004E0
7.965981624E1,9.637603760E-1,-1.904144287E-1,-1.294677734E0
7.966228816E1,9.616241455E-1,-2.010650635E-1,-1.275497437E0
7.966479061E1,9.573669434E-1,-2.181091309E-1,-1.257385254E0
7.966726253E1,9.541625977E-1,-2.298278809E-1,-1.238220215E0
7.966973445E1,9.499053955E-1,-2.426147461E-1,-1.216918945E0
7.967223689E1,9.477844238E-1,-2.575225830E-1,-1.196670532E0
7.967470882E1,9.445800781E-1,-2.745666504E-1,-1.180694580E0
7.967721126E1,9.424438477E-1,-2.905578613E-1,-1.157257080E0
7.967968318E1,9.371185303E-1,-3.033294678E-1,-1.142349243E0
7.968215511E1,9.317932129E-1,-3.161163330E-1,-1.123168945E0
7.968465755E1,9.286041260E-1,-3.331604004E-1,-1.102935791E0
7.968712947E1,9.243469238E-1,-3.470153809E-1,-1.084823608E0
7.968960140E1,9.179534912E-1,-3.661804199E-1,-1.068847656E0
7.969210384E1,9.136962891E-1,-3.874969482E-1,-1.045410156E0
7.969457576E1,9.115600586E-1,-4.013366699E-1,-1.028366089E0
7.969707820E1,9.062347412E-1,-4.151916504E-1,-1.007049561E0
7.969955013E1,8.998413086E-1,-4.375610352E-1,-9.868164062E-1
7.970202205E1,8.923797607E-1,-4.567413330E-1,-9.623107910E-1
7.970452449E1,8.849334717E-1,-4.780426025E-1,-9.431457520E-1
7.970699642E1,8.817291260E-1,-4.993438721E-1,-9.239654541E-1
7.970949886E1,8.806610107E-1,-5.206451416E-1,-9.037322998E-1
7.971197078E1,8.710784912E-1,-5.440826416E-1,-8.781585693E-1
7.971444271E1,8.614959717E-1,-5.611267090E-1,-8.557891846E-1
7.971694515E1,8.593597412E-1,-5.845642090E-1,-8.344879150E-1
7.971941707E1,8.572235107E-1,-6.090698242E-1,-8.078460693E-1
7.972188899E1,8.476409912E-1,-6.314392090E-1,-7.801513672E-1
7.972439144E1,8.444519043E-1,-6.463470459E-1,-7.513885498E-1
7.972686336E1,8.391265869E-1,-6.655273438E-1,-7.226257324E-1
7.972933528E1,8.327331543E-1,-6.878967285E-1,-6.917419434E-1
7.973183772E1,8.274078369E-1,-7.070770264E-1,-6.619110107E-1
7.973430965E1,8.199462891E-1,-7.251739502E-1,-6.288909912E-1
7.973681209E1,8.146209717E-1,-7.443542480E-1,-5.958557129E-1
7.973928401E1,8.082275391E-1,-7.624664307E-1,-5.607147217E-1
7.974175594E1,8.029022217E-1,-7.816467285E-1,-5.213012695E-1
7.974425838E1,7.943725586E-1,-7.986907959E-1,-4.893341064E-1
7.974673030E1,7.890472412E-1,-8.125305176E-1,-4.541778564E-1
7.974920223E1,7.826538086E-1,-8.199920654E-1,-4.158325195E-1
7.975170467E1,7.752075195E-1,-8.338317871E-1,-3.753509521E-1
7.975417659E1,7.645568848E-1,-8.455505371E-1,-3.391418457E-1
7.975667903E1,7.581634521E-1,-8.508758545E-1,-2.975921631E-1
7.975915096E1,7.485656738E-1,-8.615417480E-1,-2.571105957E-1
7.976162288E1,7.357940674E-1,-8.679199219E-1,-2.208862305E-1
7.976412532E1,7.251434326E-1,-8.807067871E-1,-1.814727783E-1
7.976659725E1,7.102203369E-1,-8.977508545E-1,-1.409912109E-1
7.976906917E1,6.963806152E-1,-9.116058350E-1,-1.047821045E-1
7.977157161E1,6.835937500E-1,-9.286499023E-1,-6.642150879E-2
7.977404354E1,6.697387695E-1,-9.435577393E-1,-2.807617188E-2
7.977654598E1,6.580200195E-1,-9.627380371E-1,8.148193359E-3
7.977901790E1,6.420440674E-1,-9.893646240E-1,4.116821289E-2
7.978148982E1,6.239318848E-1,-1.009613037E0,7.525634766E-2
7.978399227E1,6.100921631E-1,-1.028778076E0,1.093444824E-1
7.978646419E1,5.919799805E-1,-1.054351807E0,1.498260498E-1
7.978896663E1,5.738677979E-1,-1.074584961E0,1.817779541E-1
7.979143855E1,5.578918457E-1,-1.098022461E0,2.169342041E-1
7.979391048E1,5.408477783E-1,-1.119323730E0,2.520904541E-1
7.979641292E1,5.238037109E-1,-1.139572144E0,2.872467041E-1
7.979888484E1,5.088958740E-1,-1.159805298E0,3.234558105E-1
7.980138728E1,4.897155762E-1,-1.174728394E0,3.596801758E-1
7.980385921E1,4.747924805E-1,-1.190704346E0,3.969573975E-1
7.980633113E1,4.620208740E-1,-1.207748413E0,4.395751953E-1
7.980883357E1,4.481658936E-1,-1.217330933E0,4.736633301E-1
7.981130550E1,4.364471436E-1,-1.229049683E0,5.130767822E-1
7.981377742E1,4.247283936E-1,-1.242904663E0,5.567474365E-1
7.981627986E1,4.183349609E-1,-1.256744385E0,5.961608887E-1
7.981875179E1,4.055633545E-1,-1.268463135E0,6.366424561E-1
7.982122371E1,3.981018066E-1,-1.275924683E0,6.792602539E-1
7.982372615E1,3.927764893E-1,-1.285507202E0,7.239990234E-1
7.982619808E1,3.885192871E-1,-1.292968750E0,7.698059082E-1
7.982870052E1,3.842468262E-1,-1.299362183E0,8.145446777E-1
7.983117244E1,3.789215088E-1,-1.311080933E0,8.656768799E-1
7.983364437E1,3.778533936E-1,-1.318527222E0,9.136199951E-1
7.983614681E1,3.714752197E-1,-1.331314087E0,9.679412842E-1
7.983861873E1,3.682708740E-1,-1.337707520E0,1.021209717E0
7.984109065E1,3.672027588E-1,-1.351562500E0,1.076599121E0
7.984359310E1,3.608093262E-1,-1.368606567E0,1.139450073E0
7.984606502E1,3.576202393E-1,-1.394165039E0,1.202301025E0
7.984856746E1,3.554840088E-1,-1.431457520E0,1.257690430E0
7.985103938E1,3.491058350E-1,-1.447433472E0,1.319488525E0
7.985351131E1,3.363189697E-1,-1.445297241E0,1.384460449E0
7.985601375E1,3.331146240E-1,-1.443176270E0,1.444122314E0
7.985848567E1,3.256683350E-1,-1.451690674E0,1.506973267E0
7.986095760E1,3.096771240E-1,-1.472991943E0,1.574081421E0
7.986346004E1,3.000946045E-1,-1.485778809E0,1.639068604E0
7.986593196E1,2.894439697E-1,-1.506027222E0,1.697647095E0
7.986843440E1,2.734680176E-1,-1.534774780E0,1.755172729E0
7.987090633E1,2.574920654E-1,-1.560348511E0,1.813766479E0
7.987337825E1,2.393798828E-1,-1.582717896E0,1.874481201E0
7.987588069E1,2.234039307E-1,-1.606155396E0,1.936264038E0
7.987835262E1,2.052917480E-1,-1.630661011E0,1.988464355E0
7.988082454E1,1.807861328E-1,-1.659423828E0,2.041732788E0
7.988332698E1,1.605529785E-1,-1.684982300E0,2.091796875E0
7.988579891E1,1.403045654E-1,-1.707351685E0,2.140808105E0
7.988830135E1,1.168670654E-1,-1.736114502E0,2.185546875E0
7.989077327E1,9.237670898E-2,-1.757415771E0,2.227081299E0
7.989324520E1,6.893920898E-2,-1.782989502E0,2.268630981E0
7.989574764E1,4.443359375E-2,-1.804290771E0,2.304855347E0
7.989821956E1,2.099609375E-2,-1.824539185E0,2.335739136E0
7.990069148E1,-3.509521484E-3,-1.845840454E0,2.363433838E0
7.990319393E1,-3.013610840E-2,-1.861816406E0,2.387939453E0
7.990566585E1,-5.143737793E-2,-1.879928589E0,2.409240723E0
7.990816829E1,-6.954956055E-2,-1.898040771E0,2.428421021E0
7.991064022E1,-9.298706055E-2,-1.917205811E0,2.444396973E0
7.991311214E1,-1.185455322E-1,-1.932128906E0,2.450790405E0
7.991561458E1,-1.366577148E-1,-1.943847656E0,2.457183838E0
7.991808650E1,-1.579742432E-1,-1.957687378E0,2.463577271E0
7.992055843E1,-1.771392822E-1,-1.970474243E0,2.463577271E0
7.992306087E1,-1.952514648E-1,-1.977935791E0,2.462509155E0
7.992553279E1,-2.144317627E-1,-1.987518311E0,2.463577271E0
7.992803523E1,-2.335968018E-1,-1.991775513E0,2.456115723E0
7.993050716E1,-2.495727539E-1,-1.997100830E0,2.446533203E0
7.993297908E1,-2.666168213E-1,-2.001373291E0,2.435882568E0
7.993548152E1,-2.815399170E-1,-1.999237061E0,2.426284790E0
7.993795345E1,-2.953796387E-1,-1.993911743E0,2.413513184E0
7.994045589E1,-3.103027344E-1,-1.986450195E0,2.399658203E0
7.994292781E1,-3.241424561E-1,-1.979003906E0,2.390075684E0
7.994539974E1,-3.326721191E-1,-1.968338013E0,2.375152588E0
7.994790218E1,-3.411865234E-1,-1.957687378E0,2.359176636E0
7.995037410E1,-3.529052734E-1,-1.939575195E0,2.347457886E0
7.995287654E1,-3.625030518E-1,-1.920410156E0,2.335739136E0
7.995534847E1,-3.667602539E-1,-1.899108887E0,2.320831299E0
7.995782039E1,-3.742218018E-1,-1.880996704E0,2.308044434E0
7.996032283E1,-3.838043213E-1,-1.861816406E0,2.291000366E0
7.996279476E1,-3.901977539E-1,-1.836257935E0,2.278213501E0
7.996526668E1,-3.923187256E-1,-1.812820435E0,2.267562866E0
7.996776912E1,-3.944549561E-1,-1.786178589E0,2.251586914E0
7.997024105E1,-3.997802734E-1,-1.757415771E0,2.234542847E0
7.997271297E1,-4.019165039E-1,-1.725463867E0,2.222824097E0
7.997521541E1,-4.061737061E-1,-1.692443848E0,2.206848145E0
7.997768733E1,-4.104309082E-1,-1.658355713E0,2.192993164E0
7.998018978E1,-4.093627930E-1,-1.629592896E0,2.181274414E0
7.998266170E1,-4.125671387E-1,-1.605087280E0,2.168502808E0
7.998513362E1,-4.189605713E-1,-1.577392578E0,2.153579712E0
7.998763606E1,-4.178924561E-1,-1.557159424E0,2.138671875E0
7.999010799E1,-4.147033691E-1,-1.532653809E0,2.128021240E0
7.999257991E1,-4.168243408E-1,-1.504959106E0,2.113098145E0
7.999508235E1,-4.168243408E-1,-1.486846924E0,2.098190308E0
7.999755428E1,-4.147033691E-1,-1.468734741E0,2.089675903E0
8.000005672E1,-4.114990234E-1,-1.449554443E0,2.075820923E0
8.000252864E1,-4.061737061E-1,-1.427185059E0,2.065170288E0
8.000500057E1,-4.029846191E-1,-1.404815674E0,2.059844971E0
8.000750301E1,-3.997802734E-1,-1.379257202E0,2.054519653E0
8.000997493E1,-3.933868408E-1,-1.354751587E0,2.052383423E0
8.001244686E1,-3.880615234E-1,-1.331314087E0,2.054519653E0
8.001494930E1,-3.805999756E-1,-1.305755615E0,2.055572510E0
8.001742122E1,-3.731536865E-1,-1.276992798E0,2.063034058E0
8.001992366E1,-3.656921387E-1,-1.251419067E0,2.072616577E0
8.002239559E1,-3.550415039E-1,-1.218399048E0,2.081146240E0
8.002486751E1,-3.497161865E-1,-1.189636230E0,2.091796875E0
8.002736995E1,-3.433227539E-1,-1.163009644E0,2.105651855E0
8.002984188E1,-3.348083496E-1,-1.136367798E0,2.125885010E0
8.003231380E1,-3.273468018E-1,-1.101226807E0,2.142929077E0
8.003481624E1,-3.198852539E-1,-1.073516846E0,2.164230347E0
8.003728816E1,-3.124237061E-1,-1.056472778E0,2.190872192E0
8.003979061E1,-3.103027344E-1,-1.030914307E0,2.213241577E0
8.004226253E1,-3.049774170E-1,-1.007476807E0,2.234542847E0
8.004473445E1,-3.007202148E-1,-9.882965088E-1,2.260116577E0
8.004723689E1,-2.996520996E-1,-9.701843262E-1,2.285675049E0
8.004970882E1,-2.953796387E-1,-9.510192871E-1,2.314437866E0
8.005218074E1,-2.932586670E-1,-9.339752197E-1,2.345336914E0
8.005468318E1,-2.953796387E-1,-9.158630371E-1,2.373031616E0
8.005715511E1,-2.921905518E-1,-8.977508545E-1,2.406051636E0
8.005965755E1,-2.921905518E-1,-8.817749023E-1,2.435882568E0
8.006212947E1,-2.953796387E-1,-8.636627197E-1,2.466766357E0
8.006460140E1,-2.921905518E-1,-8.498229980E-1,2.496597290E0
8.006710384E1,-2.932586670E-1,-8.317108154E-1,2.531753540E0
8.006957576E1,-2.953796387E-1,-8.167877197E-1,2.561584473E0
8.007204768E1,-2.975158691E-1,-8.061370850E-1,2.595672607E0
8.007455013E1,-2.953796387E-1,-7.912292480E-1,2.627624512E0
8.007702205E1,-2.975158691E-1,-7.805786133E-1,2.659591675E0
8.007952449E1,-2.975158691E-1,-7.709808350E-1,2.693679810E0
8.008199642E1,-2.996520996E-1,-7.582092285E-1,2.724563599E0
8.008446834E1,-2.996520996E-1,-7.486114502E-1,2.756530762E0
8.008697078E1,-2.996520996E-1,-7.422180176E-1,2.789550781E0
8.008944271E1,-3.028411865E-1,-7.400970459E-1,2.821502686E0
8.009194515E1,-3.039093018E-1,-7.337036133E-1,2.854522705E0
8.009441707E1,-3.049774170E-1,-7.305145264E-1,2.885421753E0
8.009688899E1,-3.092346191E-1,-7.294464111E-1,2.914184570E0
8.009939144E1,-3.103027344E-1,-7.251739502E-1,2.946136475E0
8.010186336E1,-3.145599365E-1,-7.251739502E-1,2.974899292E0
8.010433528E1,-3.188171387E-1,-7.241210938E-1,3.003662109E0
8.010683772E1,-3.230895996E-1,-7.209167480E-1,3.032424927E0
8.010930965E1,-3.262786865E-1,-7.155914307E-1,3.056930542E0
8.011181209E1,-3.294677734E-1,-7.038726807E-1,3.081436157E0
8.011428401E1,-3.358612061E-1,-6.900329590E-1,3.110198975E0
8.011675594E1,-3.422546387E-1,-6.804351807E-1,3.131500244E0
8.011925838E1,-3.454589844E-1,-6.804351807E-1,3.150665283E0
8.012173030E1,-3.497161865E-1,-6.815032959E-1,3.170913696E0
8.012420223E1,-3.507843018E-1,-6.751098633E-1,3.186889648E0
8.012670467E1,-3.561096191E-1,-6.580657959E-1,3.202865601E0
8.012917659E1,-3.571777344E-1,-6.399536133E-1,3.215652466E0
8.013167903E1,-3.592987061E-1,-6.303710938E-1,3.222045898E0
8.013415096E1,-3.592987061E-1,-6.250457764E-1,3.230560303E0
8.013662288E1,-3.614349365E-1,-6.101379395E-1,3.235885620E0
8.013912532E1,-3.582305908E-1,-5.909576416E-1,3.239089966E0
8.014159725E1,-3.603668213E-1,-5.760498047E-1,3.241226196E0
8.014406917E1,-3.592987061E-1,-5.707244873E-1,3.236953735E0
8.014657161E1,-3.582305908E-1,-5.600585938E-1,3.233764648E0
8.014904354E1,-3.592987061E-1,-5.419616699E-1,3.232696533E0
8.015154598E1,-3.571777344E-1,-5.270385742E-1,3.228439331E0
8.015401790E1,-3.550415039E-1,-5.206451416E-1,3.215652466E0
8.015648982E1,-3.507843018E-1,-5.206451416E-1,3.207138062E0
8.015899227E1,-3.475799561E-1,-5.110626221E-1,3.194351196E0
8.016146419E1,-3.465118408E-1,-5.025329590E-1,3.185821533E0
8.016393611E1,-3.443908691E-1,-4.961547852E-1,3.175170898E0
8.016643855E1,-3.390655518E-1,-4.950866699E-1,3.160263062E0
8.016891048E1,-3.390655518E-1,-4.929504395E-1,3.145339966E0
8.017141292E1,-3.379974365E-1,-4.929504395E-1,3.124038696E0
8.017388484E1,-3.316040039E-1,-4.897613525E-1,3.103805542E0
8.017635677E1,-3.305358887E-1,-4.865570068E-1,3.087814331E0
8.017885921E1,-3.305358887E-1,-4.876251221E-1,3.068649292E0
8.018133113E1,-3.230895996E-1,-4.854888916E-1,3.043075562E0
8.018383357E1,-3.230895996E-1,-4.865570068E-1,3.019638062E0
8.018630550E1,-3.209533691E-1,-4.854888916E-1,2.997268677E0
8.018877742E1,-3.145599365E-1,-4.876251221E-1,2.967453003E0
8.019127986E1,-3.113708496E-1,-4.886932373E-1,2.936553955E0
8.019375179E1,-3.060455322E-1,-4.886932373E-1,2.907791138E0
8.019622371E1,-3.028411865E-1,-4.897613525E-1,2.875839233E0
8.019872615E1,-2.964477539E-1,-4.918823242E-1,2.838546753E0
8.020119808E1,-2.943267822E-1,-4.929504395E-1,2.798065186E0
8.020370052E1,-2.900543213E-1,-4.950866699E-1,2.761856079E0
8.020617244E1,-2.815399170E-1,-4.982757568E-1,2.721374512E0
8.020864437E1,-2.740783691E-1,-5.036010742E-1,2.677688599E0
8.021114681E1,-2.698211670E-1,-5.110626221E-1,2.634017944E0
8.021361873E1,-2.623596191E-1,-5.195922852E-1,2.583953857E0
8.021609065E1,-2.570343018E-1,-5.217132568E-1,2.536010742E0
8.021859310E1,-2.485198975E-1,-5.206451416E-1,2.489135742E0
8.022106502E1,-2.431945801E-1,-5.270385742E-1,2.438003540E0
8.022356746E1,-2.389221191E-1,-5.249176025E-1,2.389007568E0
8.022603938E1,-2.335968018E-1,-5.174560547E-1,2.343200684E0
8.022851131E1,-2.272033691E-1,-5.110626221E-1,2.294204712E0
8.023101375E1,-2.261505127E-1,-5.153198242E-1,2.244125366E0
8.023348567E1,-2.261505127E-1,-5.153198242E-1,2.192993164E0
8.023598812E1,-2.208251953E-1,-5.131988525E-1,2.138671875E0
8.023846004E1,-2.186889648E-1,-5.163879395E-1,2.081146240E0
8.024093196E1,-2.229461670E-1,-5.238494873E-1,2.026824951E0
8.024343440E1,-2.250823975E-1,-5.345001221E-1,1.970352173E0
8.024590633E1,-2.218780518E-1,-5.462188721E-1,1.908569336E0
8.024837825E1,-2.240142822E-1,-5.568695068E-1,1.851043701E0
8.025088069E1,-2.250823975E-1,-5.675201416E-1,1.794586182E0
8.025335262E1,-2.272033691E-1,-5.803070068E-1,1.737060547E0
8.025585506E1,-2.293395996E-1,-5.888214111E-1,1.681671143E0
8.025832698E1,-2.346649170E-1,-5.984191895E-1,1.624145508E0
8.026079891E1,-2.389221191E-1,-6.058654785E-1,1.567687988E0
8.026330135E1,-2.442474365E-1,-6.101379395E-1,1.508041382E0
8.026577327E1,-2.463836670E-1,-6.090698242E-1,1.448379517E0
8.026824520E1,-2.506408691E-1,-6.101379395E-1,1.389785767E0
8.027074764E1,-2.527770996E-1,-6.058654785E-1,1.333328247E0
8.027321956E1,-2.570343018E-1,-5.941467285E-1,1.276870728E0
8.027569148E1,-2.570343018E-1,-5.930938721E-1,1.220413208E0
8.027819393E1,-2.602386475E-1,-5.834960938E-1,1.160751343E0
8.028066585E1,-2.655639648E-1,-5.760498047E-1,1.105361938E0
8.028316829E1,-2.655639648E-1,-5.643310547E-1,1.048904419E0
8.028564022E1,-2.687530518E-1,-5.462188721E-1,9.967041016E-1
8.028811214E1,-2.762145996E-1,-5.281066895E-1,9.434509277E-1
8.029061458E1,-2.804718018E-1,-5.068054199E-1,8.933715820E-1
8.029308650E1,-2.815399170E-1,-4.822998047E-1,8.422393799E-1
8.029555843E1,-2.879333496E-1,-4.514007568E-1,7.964324951E-1
8.029806087E1,-2.953796387E-1,-4.205169678E-1,7.538299561E-1
8.030053279E1,-2.975158691E-1,-3.842926025E-1,7.133483887E-1
8.030303523E1,-2.985839844E-1,-3.459472656E-1,6.696777344E-1
8.030550716E1,-2.996520996E-1,-3.065338135E-1,6.238708496E-1
8.030797908E1,-3.017730713E-1,-2.628631592E-1,5.855102539E-1
8.031048152E1,-3.017730713E-1,-2.181091309E-1,5.460968018E-1
8.031295345E1,-3.017730713E-1,-1.712493896E-1,5.077514648E-1
8.031542537E1,-2.985839844E-1,-1.222381592E-1,4.672698975E-1
8.031792781E1,-2.975158691E-1,-7.324218750E-2,4.257202148E-1
8.032039974E1,-2.953796387E-1,-2.210998535E-2,3.863067627E-1
8.032290218E1,-2.900543213E-1,2.583312988E-2,3.500976562E-1
8.032537410E1,-2.847290039E-1,8.229064941E-2,3.117370605E-1
8.032784602E1,-2.772827148E-1,1.323547363E-1,2.733917236E-1
8.033034847E1,-2.740783691E-1,1.824188232E-1,2.339782715E-1
8.033282039E1,-2.676849365E-1,2.378234863E-1,1.881713867E-1
8.033529231E1,-2.602386475E-1,3.123931885E-1,1.476898193E-1
8.033779476E1,-2.517089844E-1,3.816223145E-1,1.253204346E-1
8.034026668E1,-2.453155518E-1,4.178466797E-1,9.442138672E-2
8.034276912E1,-2.378692627E-1,4.423522949E-1,6.140136719E-2
8.034524105E1,-2.272033691E-1,4.902801514E-1,3.370666504E-2
8.034771297E1,-2.197570801E-1,5.531311035E-1,6.011962891E-3
8.035021541E1,-2.112274170E-1,6.149291992E-1,-2.275085449E-2
8.035268733E1,-2.027130127E-1,6.671142578E-1,-4.937744141E-2
8.035515926E1,-1.867218018E-1,7.193145752E-1,-7.601928711E-2
8.035766170E1,-1.718139648E-1,7.768402100E-1,-1.037139893E-1
8.036013362E1,-1.600952148E-1,8.301086426E-1,-1.282196045E-1
8.036263606E1,-1.441192627E-1,8.854980469E-1,-1.495208740E-1
8.036510799E1,-1.313323975E-1,9.398345947E-1,-1.697540283E-1
8.036757991E1,-1.100311279E-1,9.952239990E-1,-1.910552979E-1
8.037008235E1,-9.298706055E-2,1.044219971E0,-2.144927979E-1
8.037255428E1,-7.594299316E-2,1.095352173E0,-2.336730957E-1
8.037502620E1,-5.783081055E-2,1.149688721E0,-2.528533936E-1
8.037752864E1,-3.546142578E-2,1.190170288E0,-2.688293457E-1
8.038000057E1,-1.416015625E-2,1.233840942E0,-2.794799805E-1
8.038250301E1,5.020141602E-3,1.271118164E0,-2.975921631E-1
8.038497493E1,2.632141113E-2,1.310546875E0,-3.082427979E-1
8.038744686E1,4.975891113E-2,1.343566895E0,-3.210296631E-1
8.038994930E1,6.893920898E-2,1.365936279E0,-3.338012695E-1
8.039242122E1,9.237670898E-2,1.381912231E0,-3.423309326E-1
8.039489314E1,1.157989502E-1,1.390441895E0,-3.529815674E-1
8.039739559E1,1.381835938E-1,1.397888184E0,-3.678894043E-1
8.039986751E1,1.648101807E-1,1.395767212E0,-3.806762695E-1
8.040236995E1,1.882476807E-1,1.387237549E0,-3.923950195E-1
8.040484188E1,2.138061523E-1,1.377655029E0,-4.062500000E-1
8.040731380E1,2.447052002E-1,1.363800049E0,-4.200897217E-1
8.040981624E1,2.723999023E-1,1.339294434E0,-4.350128174E-1
8.041228816E1,3.054199219E-1,1.309478760E0,-4.541778564E-1
8.041476009E1,3.384399414E-1,1.276443481E0,-4.776153564E-1
8.041726253E1,3.768005371E-1,1.243423462E0,-4.999847412E-1
8.041973445E1,4.140777588E-1,1.202941895E0,-5.244903564E-1
8.042223689E1,4.534912109E-1,1.157135010E0,-5.500640869E-1
8.042470882E1,4.950408936E-1,1.106002808E0,-5.820159912E-1
8.042718074E1,5.333862305E-1,1.053817749E0,-6.192932129E-1
8.042968318E1,5.717315674E-1,1.001617432E0,-6.565856934E-1
8.043215511E1,6.068878174E-1,9.440917969E-1,-6.927947998E-1
8.043462703E1,6.505737305E-1,8.673858643E-1,-7.364807129E-1
8.043712947E1,6.899871826E-1,7.874908447E-1,-7.812194824E-1
8.043960140E1,7.251434326E-1,7.054748535E-1,-8.270263672E-1
8.044210384E1,7.528381348E-1,6.287689209E-1,-8.802947998E-1
8.044457576E1,7.858581543E-1,5.531311035E-1,-9.292907715E-1
8.044704768E1,8.135528564E-1,4.743041992E-1,-9.825592041E-1
8.044955013E1,8.348541260E-1,3.944091797E-1,-1.042205811E0
8.045202205E1,8.582916260E-1,3.187713623E-1,-1.102935791E0
8.045452449E1,8.764038086E-1,2.505950928E-1,-1.166839600E0
8.045699642E1,8.913116455E-1,1.834869385E-1,-1.228637695E0
8.045946834E1,9.030303955E-1,1.185150146E-1,-1.294677734E0
8.046197078E1,9.158172607E-1,6.204223633E-2,-1.360717773E0
8.046444271E1,9.190216064E-1,3.463745117E-3,-1.432098389E0
8.046691463E1,9.190216064E-1,-4.447937012E-2,-1.501342773E0
8.046941707E1,9.222106934E-1,-8.602905273E-2,-1.571640015E0
8.047188899E1,9.222106934E-1,-1.254425049E-1,-1.648345947E0
8.047439144E1,9.136962891E-1,-1.584625244E-1,-1.721847534E0
8.047686336E1,9.051666260E-1,-1.861572266E-1,-1.801742554E0
8.047933528E1,8.945159912E-1,-2.063903809E-1,-1.876312256E0
8.048183772E1,8.774719238E-1,-2.159881592E-1,-1.953002930E0
8.048430965E1,8.604278564E-1,-2.234344482E-1,-2.030776978E0
8.048678157E1,8.401794434E-1,-2.223815918E-1,-2.106414795E0
8.048928401E1,8.178100586E-1,-2.127838135E-1,-2.183105469E0
