"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.547660650E1,-6.571762085E0,-3.876876831E0,2.860870361E-1,7.635448687E0
3.547907843E1,-6.542999268E0,-3.902435303E0,3.212432861E-1,7.625158225E0
3.548155035E1,-6.512100220E0,-3.928009033E0,3.585205078E-1,7.613490736E0
3.548405279E1,-6.483337402E0,-3.966354370E0,3.968658447E-1,7.610724891E0
3.548652472E1,-6.451385498E0,-4.001510620E0,4.299011230E-1,7.603767294E0
3.548902716E1,-6.416229248E0,-4.034530640E0,4.639892578E-1,7.593465696E0
3.549149908E1,-6.380004883E0,-4.065429688E0,4.991302490E-1,7.581643084E0
3.549397100E1,-6.342727661E0,-4.101638794E0,5.289611816E-1,7.571884502E0
3.549647344E1,-6.306503296E0,-4.133605957E0,5.609283447E-1,7.561304295E0
3.549894537E1,-6.266021729E0,-4.155975342E0,5.896911621E-1,7.542074980E0
3.550141729E1,-6.220214844E0,-4.162368774E0,6.184539795E-1,7.509918231E0
3.550391973E1,-6.173355103E0,-4.158096313E0,6.493377686E-1,7.471393291E0
3.550639166E1,-6.126480103E0,-4.145324707E0,6.802368164E-1,7.428337465E0
3.550886358E1,-6.071075439E0,-4.125076294E0,7.068634033E-1,7.373863797E0
3.551136602E1,-6.017822266E0,-4.096313477E0,7.345581055E-1,7.316662117E0
3.551383795E1,-5.961364746E0,-4.061157227E0,7.611846924E-1,7.253293720E0
3.551634039E1,-5.898513794E0,-4.006835938E0,7.846221924E-1,7.173759906E0
3.551881231E1,-5.838851929E0,-3.951446533E0,8.133850098E-1,7.097021680E0
3.552128424E1,-5.778137207E0,-3.888595581E0,8.389587402E-1,7.015119168E0
3.552378668E1,-5.715286255E0,-3.817214966E0,8.677215576E-1,6.927378131E0
3.552625860E1,-5.653503418E0,-3.745849609E0,8.943481445E-1,6.840566409E0
3.552876104E1,-5.584259033E0,-3.670211792E0,9.220428467E-1,6.745707269E0
3.553123297E1,-5.512878418E0,-3.589248657E0,9.518737793E-1,6.646848732E0
3.553370489E1,-5.445770264E0,-3.497634888E0,9.848937988E-1,6.546745708E0
3.553620733E1,-5.371200562E0,-3.400695801E0,1.015792847E0,6.437884941E0
3.553867926E1,-5.300903320E0,-3.302688599E0,1.049880981E0,6.333212302E0
3.554115118E1,-5.235916138E0,-3.200424194E0,1.087158203E0,6.232130116E0
3.554365362E1,-5.161346436E0,-3.099227905E0,1.121246338E0,6.123879815E0
3.554612554E1,-5.092102051E0,-2.988433838E0,1.156402588E0,6.016436407E0
3.554862799E1,-5.019668579E0,-2.868072510E0,1.191558838E0,5.902772656E0
3.555109991E1,-4.952560425E0,-2.750885010E0,1.227783203E0,5.796781408E0
3.555357183E1,-4.880111694E0,-2.624114990E0,1.267196655E0,5.683947307E0
3.555607428E1,-4.811935425E0,-2.498413086E0,1.298080444E0,5.575105678E0
3.555854620E1,-4.743759155E0,-2.374847412E0,1.332168579E0,5.469718848E0
3.556104864E1,-4.675582886E0,-2.253402710E0,1.364135742E0,5.366541290E0
3.556352056E1,-4.608474731E0,-2.131973267E0,1.392898560E0,5.265312503E0
3.556599249E1,-4.541366577E0,-2.009460449E0,1.423782349E0,5.166149229E0
3.556849493E1,-4.474258423E0,-1.889083862E0,1.448287964E0,5.068053305E0
3.557096685E1,-4.409271240E0,-1.771911621E0,1.472793579E0,4.974983878E0
3.557343878E1,-4.346420288E0,-1.655792236E0,1.495162964E0,4.885542911E0
3.557594122E1,-4.283569336E0,-1.543945312E0,1.515396118E0,4.798870573E0
3.557841314E1,-4.222854614E0,-1.433151245E0,1.534576416E0,4.716073405E0
3.558088507E1,-4.160003662E0,-1.322372437E0,1.550552368E0,4.632333319E0
3.558338751E1,-4.102478027E0,-1.211578369E0,1.561203003E0,4.553636231E0
3.558585943E1,-4.042816162E0,-1.106124878E0,1.569732666E0,4.475705018E0
3.558836187E1,-3.983169556E0,-1.011306763E0,1.571853638E0,4.399898287E0
3.559083380E1,-3.921371460E0,-9.282226562E-1,1.571853638E0,4.325445097E0
3.559330572E1,-3.853195190E0,-8.461914062E-1,1.567596436E0,4.245057321E0
3.559580816E1,-3.780761719E0,-7.705535889E-1,1.558013916E0,4.161168030E0
3.559828009E1,-3.706192017E0,-7.087707520E-1,1.542037964E0,4.076284623E0
3.560078253E1,-3.628433228E0,-6.533813477E-1,1.505813599E0,3.982450184E0
3.560325445E1,-3.548538208E0,-5.447235107E-1,1.445098877E0,3.870033318E0
3.560572638E1,-3.456924438E0,-4.232788086E-1,1.425918579E0,3.763340978E0
3.560822882E1,-3.366378784E0,-3.647003174E-1,1.423782349E0,3.673236804E0
3.561070074E1,-3.300323486E0,-3.934631348E-1,1.396087646E0,3.604997790E0
3.561317266E1,-3.238540649E0,-4.829406738E-1,1.359863281E0,3.545504954E0
3.561567510E1,-3.161849976E0,-5.511169434E-1,1.347091675E0,3.480758701E0
3.561814703E1,-3.083023071E0,-6.086425781E-1,1.339630127E0,3.416150747E0
3.562061895E1,-3.004180908E0,-6.597747803E-1,1.305541992E0,3.341383783E0
3.562312139E1,-2.926422119E0,-6.938629150E-1,1.265060425E0,3.262785626E0
3.562559332E1,-2.848663330E0,-7.173004150E-1,1.230972290E0,3.185073850E0
3.562809576E1,-2.770889282E0,-7.503204346E-1,1.200088501E0,3.111433846E0
3.563056768E1,-2.702713013E0,-7.886657715E-1,1.165985107E0,3.047322201E0
3.563303961E1,-2.634536743E0,-8.131713867E-1,1.129776001E0,2.979668667E0
3.563554205E1,-2.565292358E0,-8.206329346E-1,1.098876953E0,2.908899080E0
3.563801397E1,-2.501388550E0,-8.344726562E-1,1.061599731E0,2.842583909E0
3.564048590E1,-2.437469482E0,-8.440704346E-1,1.025375366E0,2.775807453E0
3.564298834E1,-2.375686646E0,-8.472595215E-1,9.966125488E-1,2.712005219E0
3.564546026E1,-2.312835693E0,-8.472595215E-1,9.657287598E-1,2.645692665E0
3.564793218E1,-2.254241943E0,-8.291473389E-1,9.326934814E-1,2.576627482E0
3.565043463E1,-2.196716309E0,-8.014526367E-1,9.028778076E-1,2.506606711E0
3.565290655E1,-2.140258789E0,-7.716217041E-1,8.751678467E-1,2.437627227E0
3.565540899E1,-2.086990356E0,-7.322082520E-1,8.496093750E-1,2.369281275E0
3.565788092E1,-2.033737183E0,-6.768188477E-1,8.219146729E-1,2.295585853E0
3.566035284E1,-1.979400635E0,-6.161041260E-1,7.952880859E-1,2.220381568E0
3.566285528E1,-1.927200317E0,-5.457916260E-1,7.686462402E-1,2.145415252E0
3.566532721E1,-1.878204346E0,-4.744110107E-1,7.409515381E-1,2.074060402E0
3.566779913E1,-1.828140259E0,-3.966522217E-1,7.132568359E-1,2.002040236E0
3.567030157E1,-1.777008057E0,-3.092956543E-1,6.887512207E-1,1.930751066E0
3.567277349E1,-1.732254028E0,-2.219543457E-1,6.695861816E-1,1.870377878E0
3.567527594E1,-1.682189941E0,-1.282043457E-1,6.482696533E-1,1.807333090E0
3.567774786E1,-1.631057739E0,-3.552246094E-2,6.205749512E-1,1.745486885E0
3.568021978E1,-1.580993652E0,9.230041504E-2,5.747680664E-1,1.684760703E0
3.568272222E1,-1.517074585E0,2.563476562E-1,5.460052490E-1,1.632590319E0
3.568519415E1,-1.460617065E0,3.841857910E-1,5.470733643E-1,1.606328173E0
3.568766607E1,-1.409484863E0,4.523620605E-1,5.396118164E-1,1.575582409E0
3.569016851E1,-1.360488892E0,5.024261475E-1,5.278930664E-1,1.543383668E0
3.569264044E1,-1.306152344E0,5.865936279E-1,5.119171143E-1,1.520587111E0
3.569514288E1,-1.248626709E0,7.133483887E-1,4.863586426E-1,1.518051156E0
3.569761480E1,-1.186843872E0,8.326568604E-1,4.629211426E-1,1.521910578E0
3.570011724E1,-1.132522583E0,9.136199951E-1,4.352264404E-1,1.518792596E0
3.570258917E1,-1.081390381E0,9.892578125E-1,4.085845947E-1,1.521505027E0
3.570506109E1,-1.023864746E0,1.076614380E0,3.787689209E-1,1.533252568E0
3.570753302E1,-9.695281982E-1,1.160766602E0,3.446807861E-1,1.551183057E0
3.571003546E1,-9.205322266E-1,1.232131958E0,3.180389404E-1,1.570565984E0
3.571250738E1,-8.725891113E-1,1.283264160E0,2.882080078E-1,1.578367042E0
3.571500982E1,-8.214569092E-1,1.326950073E0,2.541198730E-1,1.581190963E0
3.571748175E1,-7.735290527E-1,1.368484497E0,2.157745361E-1,1.586712219E0
3.571995367E1,-7.277221680E-1,1.406845093E0,1.742248535E-1,1.593470103E0
3.572245611E1,-6.808471680E-1,1.433471680E0,1.316223145E-1,1.592393907E0
3.572492804E1,-6.382293701E-1,1.452651978E0,8.688354492E-2,1.589051052E0
3.572739996E1,-5.966949463E-1,1.465423584E0,3.894042969E-2,1.582727866E0
3.572990240E1,-5.540771484E-1,1.476089478E0,-7.934570312E-3,1.576675169E0
3.573237432E1,-5.178527832E-1,1.475021362E0,-6.225585938E-2,1.564523990E0
3.573487676E1,-4.773712158E-1,1.459045410E0,-1.112670898E-1,1.539180676E0
3.573734869E1,-4.390258789E-1,1.450515747E0,-1.570587158E-1,1.523616453E0
3.573982061E1,-4.006805420E-1,1.430282593E0,-2.050018311E-1,1.499426204E0
3.574232305E1,-3.601989746E-1,1.401519775E0,-2.561340332E-1,1.469559670E0
3.574479498E1,-3.218536377E-1,1.373809814E0,-3.061981201E-1,1.443849182E0
3.574726690E1,-2.856292725E-1,1.349319458E0,-3.498840332E-1,1.422907558E0
3.574973883E1,-2.472839355E-1,1.332275391E0,-3.946228027E-1,1.411323569E0
3.575224127E1,-2.099914551E-1,1.325881958E0,-4.382934570E-1,1.412147490E0
3.575474371E1,-1.759033203E-1,1.317352295E0,-4.809112549E-1,1.413377049E0
3.575721563E1,-1.396942139E-1,1.314163208E0,-5.213928223E-1,1.420700491E0
3.575968756E1,-1.034698486E-1,1.314163208E0,-5.576019287E-1,1.431310888E0
3.576219000E1,-6.938171387E-2,1.313095093E0,-5.916900635E-1,1.441918748E0
3.576466192E1,-3.742980957E-2,1.315231323E0,-6.172637939E-1,1.453357842E0
3.576713385E1,-9.735107422E-3,1.322677612E0,-6.428222656E-1,1.470643160E0
3.576963629E1,2.330017090E-2,1.339721680E0,-6.662597656E-1,1.496428800E0
3.577210821E1,5.418395996E-2,1.368484497E0,-6.843719482E-1,1.531029289E0
3.577461065E1,8.082580566E-2,1.401519775E0,-6.971588135E-1,1.567424927E0
3.577708258E1,1.063842773E-1,1.447326660E0,-7.067413330E-1,1.614173283E0
3.577955450E1,1.287536621E-1,1.488861084E0,-7.120666504E-1,1.655392324E0
3.578205694E1,1.468658447E-1,1.535736084E0,-7.120666504E-1,1.699145023E0
3.578452887E1,1.703033447E-1,1.577285767E0,-7.046051025E-1,1.735886508E0
3.578700079E1,1.926727295E-1,1.610305786E0,-6.939544678E-1,1.764023897E0
3.578950323E1,2.171783447E-1,1.639068604E0,-6.801147461E-1,1.787811061E0
3.579197515E1,2.416687012E-1,1.668899536E0,-6.651916504E-1,1.812762906E0
3.579447760E1,2.619171143E-1,1.693389893E0,-6.470947266E-1,1.831639017E0
3.579694952E1,2.821502686E-1,1.727478027E0,-6.353759766E-1,1.862120227E0
3.579942144E1,3.013305664E-1,1.773284912E0,-6.279144287E-1,1.905155117E0
3.580192388E1,3.194427490E-1,1.832946777E0,-6.257781982E-1,1.962991572E0
3.580439581E1,3.396759033E-1,1.902191162E0,-6.300506592E-1,2.032406153E0
3.580686773E1,3.652496338E-1,1.968231201E0,-6.428222656E-1,2.102513216E0
3.580933966E1,3.940124512E-1,2.034286499E0,-6.609344482E-1,2.174948670E0
3.581184210E1,4.291687012E-1,2.108856201E0,-6.854400635E-1,2.258603182E0
3.581434454E1,4.632568359E-1,2.173828125E0,-7.152709961E-1,2.334897902E0
3.581681646E1,5.047912598E-1,2.235610962E0,-7.589416504E-1,2.414283127E0
3.581928839E1,5.569915771E-1,2.296340942E0,-8.068847656E-1,2.496894945E0
3.582179083E1,6.081237793E-1,2.352798462E0,-8.505554199E-1,2.574668844E0
3.582426275E1,6.667175293E-1,2.407119751E0,-8.974304199E-1,2.654075944E0
3.582673468E1,7.338256836E-1,2.456130981E0,-9.485626221E-1,2.733285675E0
3.582920660E1,8.083953857E-1,2.499801636E0,-9.975585938E-1,2.810273023E0
3.583170904E1,8.914794922E-1,2.549865723E0,-1.035903931E0,2.893034366E0
3.583421148E1,9.777679443E-1,2.595672607E0,-1.075317383E0,2.974870402E0
3.583668341E1,1.068313599E0,2.628692627E0,-1.110473633E0,3.047042921E0
3.583915533E1,1.159927368E0,2.670242310E0,-1.132843018E0,3.123933225E0
3.584165777E1,1.253677368E0,2.723510742E0,-1.143493652E0,3.208862016E0
3.584412970E1,1.351684570E0,2.792755127E0,-1.143493652E0,3.306676596E0
3.584660162E1,1.451812744E0,2.883300781E0,-1.132843018E0,3.421186482E0
3.584907354E1,1.548751831E0,2.998352051E0,-1.113677979E0,3.553734078E0
3.585157598E1,1.645690918E0,3.134704590E0,-1.089172363E0,3.704182487E0
3.585407843E1,1.739440918E0,3.283843994E0,-1.055084229E0,3.862963735E0
3.585655035E1,1.831054688E0,3.436172485E0,-1.013534546E0,4.023343745E0
3.585902227E1,1.924789429E0,3.579986572E0,-9.677276611E-1,4.178231088E0
3.586152472E1,2.016403198E0,3.707809448E0,-9.187316895E-1,4.319467638E0
3.586399664E1,2.110153198E0,3.824996948E0,-8.686676025E-1,4.453979297E0
3.586646856E1,2.199630737E0,3.917663574E0,-8.196563721E-1,4.567088770E0
3.586894049E1,2.285919189E0,3.985839844E0,-7.781219482E-1,4.660238145E0
3.587144293E1,2.375396729E0,4.030593872E0,-7.450866699E-1,4.737441369E0
3.587394537E1,2.462753296E0,4.034851074E0,-7.120666504E-1,4.780399136E0
3.587641729E1,2.549041748E0,4.003952026E0,-6.811828613E-1,4.795128335E0
3.587888922E1,2.640655518E0,3.933654785E0,-6.577453613E-1,4.783234313E0
3.588139166E1,2.732269287E0,3.829254150E0,-6.417541504E-1,4.747665868E0
3.588386358E1,2.835586548E0,3.679046631E0,-6.311035156E-1,4.687667526E0
3.588633551E1,2.935729980E0,3.497955322E0,-6.279144287E-1,4.609607194E0
3.588880743E1,3.041183472E0,3.297683716E0,-6.385650635E-1,4.531145566E0
3.589130987E1,3.150909424E0,3.077178955E0,-6.534729004E-1,4.452447344E0
3.589381231E1,3.264892578E0,2.851333618E0,-6.715850830E-1,4.386416929E0
3.589628424E1,3.375686646E0,2.628692627E0,-6.982269287E-1,4.335067024E0
3.589875616E1,3.488601685E0,2.417770386E0,-7.301788330E-1,4.306868524E0
3.590125860E1,3.603652954E0,2.224960327E0,-7.589416504E-1,4.302645175E0
3.590373052E1,3.719757080E0,2.059844971E0,-7.898254395E-1,4.324740254E0
3.590620245E1,3.831619263E0,1.925628662E0,-8.143310547E-1,4.364915461E0
3.590867437E1,3.942398071E0,1.820159912E0,-8.345794678E-1,4.421765207E0
3.591117681E1,4.056381226E0,1.755187988E0,-8.537445068E-1,4.501532317E0
3.591367926E1,4.165039062E0,1.728546143E0,-8.665313721E-1,4.591982010E0
3.591615118E1,4.274765015E0,1.736007690E0,-8.686676025E-1,4.694882537E0
3.591862310E1,4.380233765E0,1.775421143E0,-8.622741699E-1,4.804381834E0
3.592112554E1,4.477172852E0,1.849990845E0,-8.430938721E-1,4.917148579E0
3.592359747E1,4.571975708E0,1.953323364E0,-8.143310547E-1,5.038012416E0
3.592606939E1,4.664657593E0,2.074768066E0,-7.738494873E-1,5.163577831E0
3.592854132E1,4.753067017E0,2.217514038E0,-7.227172852E-1,5.294462659E0
3.593104376E1,4.837219238E0,2.370910645E0,-6.673278809E-1,5.428188809E0
3.593351568E1,4.916061401E0,2.529632568E0,-5.980834961E-1,5.560971543E0
3.593601812E1,4.997009277E0,2.692611694E0,-5.192565918E-1,5.699990076E0
3.593849005E1,5.076904297E0,2.859863281E0,-4.351043701E-1,5.843208968E0
3.594099249E1,5.158935547E0,3.027114868E0,-3.434906006E-1,5.991329251E0
3.594346441E1,5.235641479E0,3.210327148E0,-2.465515137E-1,6.146456683E0
3.594593634E1,5.311264038E0,3.403152466E0,-1.453552246E-1,6.309683077E0
3.594840826E1,5.383712769E0,3.589569092E0,-4.202270508E-2,6.470790937E0
3.595091070E1,5.455078125E0,3.764266968E0,6.556701660E-2,6.628113019E0
3.595341314E1,5.536041260E0,3.927261353E0,1.742248535E-1,6.789807719E0
3.595588507E1,5.623397827E0,4.058288574E0,2.850189209E-1,6.940716466E0
3.595835699E1,5.711807251E0,4.159484863E0,3.990020752E-1,7.077093970E0
3.596085943E1,5.808746338E0,4.235122681E0,5.034027100E-1,7.206331412E0
3.596333136E1,5.916336060E0,4.277725220E0,6.035308838E-1,7.325722828E0
3.596580328E1,6.030319214E0,4.287322998E0,7.047271729E-1,7.432531783E0
3.596827520E1,6.145370483E0,4.259613037E0,7.984771729E-1,7.519803681E0
3.597077764E1,6.264678955E0,4.203155518E0,8.879547119E-1,7.596129428E0
3.597328009E1,6.387191772E0,4.116867065E0,9.753112793E-1,7.661334431E0
3.597575201E1,6.511825562E0,4.015670776E0,1.045623779E0,7.721580992E0
3.597822393E1,6.640716553E0,3.900619507E0,1.102081299E0,7.780008487E0
3.598072638E1,6.773880005E0,3.761077881E0,1.157470703E0,7.833957849E0
3.598319830E1,6.909164429E0,3.614074707E0,1.209671021E0,7.890588892E0
3.598567022E1,7.043395996E0,3.453216553E0,1.259735107E0,7.944876604E0
3.598817266E1,7.178680420E0,3.277450562E0,1.310867310E0,7.999594231E0
3.599064459E1,7.316101074E0,3.109130859E0,1.336441040E0,8.060899719E0
3.599311651E1,7.452453613E0,2.963195801E0,1.359863281E0,8.134422066E0
3.599561895E1,7.583480835E0,2.840682983E0,1.396087646E0,8.217525303E0
3.599809088E1,7.718765259E0,2.728836060E0,1.425918579E0,8.310182137E0
3.600059332E1,7.850860596E0,2.639358521E0,1.449356079E0,8.408499185E0
3.600306524E1,7.984024048E0,2.572235107E0,1.475982666E0,8.517015808E0
3.600556768E1,8.123565674E0,2.524307251E0,1.511138916E0,8.639906665E0
3.600803961E1,8.256729126E0,2.488082886E0,1.554809570E0,8.762509065E0
3.601051153E1,8.393081665E0,2.477432251E0,1.596359253E0,8.895496235E0
3.601298346E1,8.529434204E0,2.514709473E0,1.638977051E0,9.042193171E0
3.601548590E1,8.661529541E0,2.588226318E0,1.696487427E0,9.197775767E0
3.601795782E1,8.789352417E0,2.691543579E0,1.766799927E0,9.360486351E0
3.602046026E1,8.908660889E0,2.816192627E0,1.848831177E0,9.524355960E0
3.602293218E1,9.030105591E0,2.983428955E0,1.941497803E0,9.706341691E0
3.602540411E1,9.151550293E0,3.179443359E0,2.053359985E0,9.903333786E0
3.602790655E1,9.266601562E0,3.395690918E0,2.182250977E0,1.010756354E1
3.603037847E1,9.383773804E0,3.619400024E0,2.318603516E0,1.032139475E1
3.603285040E1,9.503082275E0,3.843093872E0,2.477340698E0,1.054585986E1
3.603535284E1,9.608551025E0,4.054016113E0,2.648834229E0,1.075990810E1
3.603782476E1,9.709747314E0,4.250030518E0,2.817153931E0,1.096714678E1
3.604032721E1,9.800292969E0,4.438583374E0,2.997177124E0,1.116825122E1
3.604279913E1,9.889770508E0,4.611160278E0,3.172958374E0,1.136389126E1
3.604527105E1,9.966476440E0,4.750701904E0,3.341262817E0,1.153533088E1
3.604777349E1,1.003890991E1,4.862564087E0,3.508514404E0,1.169332780E1
3.605024542E1,1.011029053E1,4.939254761E0,3.682144165E0,1.183944246E1
3.605271734E1,1.017633057E1,4.971221924E0,3.855789185E0,1.196402363E1
3.605521978E1,1.023704529E1,4.945648193E0,4.028350830E0,1.206168076E1
3.605769171E1,1.030628967E1,4.868957520E0,4.209457397E0,1.215096234E1
3.606019415E1,1.037979126E1,4.752838135E0,4.394805908E0,1.223290055E1
3.606266607E1,1.045329285E1,4.597305298E0,4.581237793E0,1.230423858E1
3.606513800E1,1.053213501E1,4.418350220E0,4.768722534E0,1.237693020E1
3.606760992E1,1.061735535E1,4.222335815E0,4.957275391E0,1.245515691E1
3.607011236E1,1.070469666E1,4.018875122E0,5.147949219E0,1.253966781E1
3.607258429E1,1.079844666E1,3.811141968E0,5.343963623E0,1.263681924E1
3.607508673E1,1.090177917E1,3.607681274E0,5.547424316E0,1.275296318E1
3.607755865E1,1.100190735E1,3.414871216E0,5.753021240E0,1.287635679E1
3.608006109E1,1.110844421E1,3.241226196E0,5.953292847E0,1.301325385E1
3.608253302E1,1.121282959E1,3.097412109E0,6.148239136E0,1.315759680E1
3.608500494E1,1.131190491E1,2.988754272E0,6.334655762E0,1.330487536E1
3.608747686E1,1.140884399E1,2.919509888E0,6.522140503E0,1.346193062E1
3.608997930E1,1.149725342E1,2.903533936E0,6.710693359E0,1.362537159E1
3.609245123E1,1.158354187E1,2.923782349E0,6.905639648E0,1.379908709E1
3.609495367E1,1.165704346E1,2.981307983E0,7.106979370E0,1.397440572E1
3.609742559E1,1.173054504E1,3.080368042E0,7.315765381E0,1.416385461E1
3.609989752E1,1.178913879E1,3.211395264E0,7.540542603E0,1.435815572E1
3.610239996E1,1.183708191E1,3.357345581E0,7.775955200E0,1.455519690E1
3.610487188E1,1.187861633E1,3.511810303E0,8.015640259E0,1.475414607E1
3.610734381E1,1.191165161E1,3.680114746E0,8.254257202E0,1.495203834E1
3.610984625E1,1.193402100E1,3.844161987E0,8.497146606E0,1.514595454E1
3.611231817E1,1.193827820E1,4.003952026E0,8.736831665E0,1.532600227E1
3.611482061E1,1.192869568E1,4.154159546E0,8.970123291E0,1.549238310E1
3.611729254E1,1.190312195E1,4.297973633E0,9.205535889E0,1.564924217E1
3.611979498E1,1.186584473E1,4.431121826E0,9.440963745E0,1.579762350E1
3.612226690E1,1.181150818E1,4.547241211E0,9.679580688E0,1.593371929E1
3.612473883E1,1.174972534E1,4.643112183E0,9.918212891E0,1.606192651E1
3.612721075E1,1.167303467E1,4.709167480E0,1.016108704E1,1.617664015E1
3.612971319E1,1.158886719E1,4.741119385E0,1.039863586E1,1.627610775E1
3.613218512E1,1.149299622E1,4.732589722E0,1.062873840E1,1.635409574E1
3.613468756E1,1.138540649E1,4.698501587E0,1.084924316E1,1.641369780E1
3.613715948E1,1.126823425E1,4.645248413E0,1.105697632E1,1.645624992E1
3.613966192E1,1.114253235E1,4.572799683E0,1.124871826E1,1.648029692E1
3.614213385E1,1.100404358E1,4.492904663E0,1.141809082E1,1.648174643E1
3.614460577E1,1.085383606E1,4.397033691E0,1.156723022E1,1.646026967E1
3.614707769E1,1.069085693E1,4.285186768E0,1.169293213E1,1.641285805E1
3.614958013E1,1.052041626E1,4.175460815E0,1.180158997E1,1.635209947E1
3.615205206E1,1.034465027E1,4.049758911E0,1.188787842E1,1.627064810E1
3.615455450E1,1.016142273E1,3.918731689E0,1.195072937E1,1.616882502E1
3.615702642E1,9.978195190E0,3.777053833E0,1.200079346E1,1.605769468E1
3.615952887E1,9.784317017E0,3.620452881E0,1.203594971E1,1.592810798E1
3.616200079E1,9.594696045E0,3.452148438E0,1.205725098E1,1.579090948E1
3.616447271E1,9.398681641E0,3.277450562E0,1.206364441E1,1.563996212E1
3.616694464E1,9.204803467E0,3.099548340E0,1.206045532E1,1.548516029E1
3.616944708E1,9.016250610E0,2.918457031E0,1.204873657E1,1.532912977E1
3.617194952E1,8.824508667E0,2.744812012E0,1.203169250E1,1.517127453E1
3.617442144E1,8.631698608E0,2.569046021E0,1.201251221E1,1.501354948E1
3.617689337E1,8.439956665E0,2.396469116E0,1.199014282E1,1.485730317E1
3.617936529E1,8.245010376E0,2.235610962E0,1.196031189E1,1.469786423E1
3.618186773E1,8.056457520E0,2.082214355E0,1.193368530E1,1.454836655E1
3.618433966E1,7.867904663E0,1.940536499E0,1.190385437E1,1.440039425E1
3.618681158E1,7.676162720E0,1.812713623E0,1.186444092E1,1.424690714E1
3.618931402E1,7.487609863E0,1.695526123E0,1.182823181E1,1.410128285E1
3.619178594E1,7.303314209E0,1.600723267E0,1.178668213E1,1.395802955E1
3.619428839E1,7.116897583E0,1.529342651E0,1.174299622E1,1.381618906E1
3.619676031E1,6.935791016E0,1.470748901E0,1.168334961E1,1.366634397E1
3.619923223E1,6.749374390E0,1.429214478E0,1.161730957E1,1.351142444E1
3.620173468E1,6.555496216E0,1.386596680E0,1.154379272E1,1.334752155E1
3.620420660E1,6.360549927E0,1.350387573E0,1.146070862E1,1.317679718E1
3.620667852E1,6.167739868E0,1.318420410E0,1.136058044E1,1.299392302E1
3.620918096E1,5.971725464E0,1.285400391E0,1.125724792E1,1.280778630E1
3.621165289E1,5.775726318E0,1.259826660E0,1.114326477E1,1.261421926E1
3.621415533E1,5.587173462E0,1.235336304E0,1.102500916E1,1.242148904E1
3.621662725E1,5.392227173E0,1.201248169E0,1.089718628E1,1.221751938E1
3.621909918E1,5.198348999E0,1.161834717E0,1.075869751E1,1.200509327E1
